============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(122 MeV) ==> Upper Be+He Gas+Lower Be( 8.02 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   21  8 .1092847E+09   8020000E+01  .1100E+06 -.1534E+06   .9999952  .0002568 -.0030913
T   22  8 .1095438E+09   8020000E+01 -.1536E+05 -.2140E+06   .9999936 -.0014679 -.0032491
T   23  8 .1093649E+09   8020000E+01 -.1559E+06 -.1867E+06   .9999957 -.0013064 -.0026345
T   24  8 .1096094E+09   8020000E+01  .5487E+05  .2271E+05   .9999860  .0052952  .0000587
T   25  8 .1095281E+09   8020000E+01 -.4005E+05 -.8925E+04   .9999998  .0006773  .0000535
T   26  8 .1092163E+09   8020000E+01 -.2830E+05 -.1303E+06   .9999245 -.0035016 -.0117823
T   27  8 .1094682E+09   8020000E+01  .1047E+05  .1543E+06   .9999854 -.0016735  .0051399
T   28  8 .1095471E+09   8020000E+01  .1143E+04  .2809E+05   .9999998  .0005189  .0003096
T   29  8 .1095122E+09   8020000E+01  .3548E+05 -.8481E+05   .9999994 -.0010924  .0000533
T   30  8 .1094422E+09   8020000E+01 -.5240E+04 -.1563E+05   .9999997 -.0007440 -.0002397
T   31  8 .1092667E+09   8020000E+01 -.4227E+04 -.1714E+06   .9999948  .0021116 -.0024238
T   32  8 .1094935E+09   8020000E+01  .3861E+05 -.6194E+05   .9999999 -.0000005 -.0002903
T   33  8 .1096255E+09   8020000E+01  .1586E+06 -.9985E+05   .9999963  .0025008 -.0010469
T   34  8 .1096045E+09   8020000E+01  .1032E+05  .2541E+06   .9999953 -.0013685  .0027516
T   35  8 .1095925E+09   8020000E+01  .5435E+05 -.1942E+06   .9999969 -.0009001 -.0023004
T   36  8 .1096165E+09   8020000E+01 -.1986E+06 -.1446E+06   .9999897 -.0021255 -.0040225
T   37  8 .1095074E+09   8020000E+01  .6058E+05 -.4614E+05   .9999990  .0014102 -.0000338
T   38  8 .1094835E+09   8020000E+01 -.2391E+05 -.1311E+05   .9999991 -.0012138  .0005245
T   39  8 .1093501E+09   8020000E+01 -.1226E+06 -.1126E+06   .9999966 -.0011901 -.0023036
T   40  8 .1092935E+09   8020000E+01 -.8325E+05  .1284E+05   .9999932 -.0012938  .0034615
T   41  8 .1094830E+09   8020000E+01 -.4328E+04  .5014E+05   .9999998  .0006271 -.0002210
T   42  8 .1096304E+09   8020000E+01  .3660E+06 -.2192E+06   .9999805  .0053845 -.0031765
T   43  8 .1092755E+09   8020000E+01 -.1519E+06 -.1676E+06   .9999919 -.0036717 -.0016613
T   44  8 .1100395E+09   8020000E+01 -.3229E+05  .1776E+06   .9999952  .0001967  .0030976
T   45  8 .1096364E+09   8020000E+01  .3367E+05  .1124E+06   .9999980  .0015447  .0012475
T   46  8 .1095016E+09   8020000E+01  .1014E+06  .1936E+06   .9999996  .0007412  .0003976
T   47  8 .1092700E+09   8020000E+01 -.9915E+05  .6412E+04   .9999952 -.0028359  .0012289
T   48  8 .1096351E+09   8020000E+01 -.1980E+06  .1165E+06   .9999972 -.0004926  .0023251
T   49  8 .1094009E+09   8020000E+01  .2135E+05 -.1820E+05   .9999991 -.0000490  .0013307
T   50  8 .1094367E+09   8020000E+01  .7158E+05 -.3346E+05   .9999995 -.0009685 -.0000819
T   51  8 .1094147E+09   8020000E+01  .1270E+06 -.1255E+06   .9999930 -.0035227 -.0012297
T   52  8 .1093949E+09   8020000E+01  .5751E+05 -.7537E+05   .9999999  .0004374 -.0002721
T   53  8 .1095385E+09   8020000E+01  .2345E+06 -.2502E+06   .9999918  .0023869 -.0032788
T   54  8 .1094128E+09   8020000E+01  .2570E+05 -.2089E+05   .9999916  .0036076 -.0019707
T   55  8 .1096615E+09   8020000E+01  .4223E+05 -.1446E+05   .9999985  .0014629 -.0008858
T   56  8 .1094482E+09   8020000E+01 -.1967E+06  .5426E+05   .9999960 -.0026990  .0008574
T   57  8 .1094658E+09   8020000E+01  .6159E+05 -.6121E+04   .9999962  .0027684 -.0001820
T   58  8 .1093358E+09   8020000E+01  .8353E+05 -.2148E+06   .9999982 -.0003044 -.0018666
T   59  8 .1092640E+09   8020000E+01  .6680E+05 -.1989E+06   .9999947  .0013768 -.0029413
T   60  8 .1092601E+09   8020000E+01 -.1882E+05 -.2770E+05   .9999998 -.0000108 -.0005729
T   61  8 .1092973E+09   8020000E+01 -.2477E+06  .1249E+06   .9999956 -.0029672  .0002949
T   62  8 .1094673E+09   8020000E+01  .1570E+06 -.3689E+04   .9999943  .0023778 -.0023799
T   63  8 .1094291E+09   8020000E+01 -.1732E+06 -.7733E+05   .9999892 -.0041948 -.0019883
T   64  8 .1095744E+09   8020000E+01 -.2934E+04  .5781E+05   .9999944  .0029926  .0014711
T   65  8 .1096520E+09   8020000E+01  .2108E+04 -.8950E+05   .9999996  .0005781 -.0006623
T   66  8 .1095397E+09   8020000E+01 -.8240E+05 -.1010E+06   .9999964 -.0020615 -.0017272
T   67  8 .1093442E+09   8020000E+01 -.3448E+05  .1416E+06   .9999928 -.0007710  .0037108
T   68  8 .1093710E+09   8020000E+01 -.1133E+06  .8833E+05   .9999992 -.0011898 -.0004066
T   69  8 .1092232E+09   8020000E+01 -.6987E+05  .1601E+06   .9999962 -.0006614  .0026663
T   70  8 .1097580E+09   8020000E+01 -.3258E+05 -.6643E+05   .9999999  .0000924  .0001341
T   71  8 .1093475E+09   8020000E+01  .7622E+05  .3644E+05   .9999988  .0013137 -.0008002
T   72  8 .1094898E+09   8020000E+01  .7229E+05 -.1504E+06   .9999993  .0003215 -.0011047
T   73  8 .1094381E+09   8020000E+01  .2449E+06 -.1012E+06   .9999866  .0046572 -.0022653
T   74  8 .1094888E+09   8020000E+01  .2875E+05  .1120E+05   .9999953  .0009204  .0029342
T   75  8 .1095471E+09   8020000E+01  .6341E+05 -.2513E+05   .9999995  .0000024  .0009604
T   76  8 .1094713E+09   8020000E+01  .8413E+05 -.4009E+05   .9999968  .0010845 -.0023072
T   77  8 .1094325E+09   8020000E+01  .1664E+06  .2039E+05   .9999984  .0010340  .0014422
T   78  8 .1091977E+09   8020000E+01 -.5766E+05  .4191E+05   .9999997 -.0006186  .0003714
T   79  8 .1094889E+09   8020000E+01 -.9227E+05  .4463E+05   .9999996 -.0008212 -.0003683
T   80  8 .1094056E+09   8020000E+01 -.9084E+05  .9412E+05   .9999991 -.0005858 -.0011668
T   81  8 .1095765E+09   8020000E+01 -.9785E+05  .1095E+05   .9999940 -.0028341 -.0019812
T   82  8 .1094191E+09   8020000E+01  .1010E+06  .5723E+05   .9999972 -.0014912 -.0018414
T   83  8 .1093086E+09   8020000E+01 -.3484E+05  .3984E+05   .9999934  .0031989 -.0017022
T   84  8 .1093990E+09   8020000E+01  .2810E+06  .8047E+05   .9999965  .0025802  .0005490
T   85  8 .1096033E+09   8020000E+01 -.2096E+06  .6367E+05   .9999168 -.0036286  .0123776
T   86  8 .1091748E+09   8020000E+01  .3230E+05 -.1666E+05   .9999996 -.0005559  .0007540
T   87  8 .1095871E+09   8020000E+01  .6218E+05 -.3314E+05   .9999980  .0018859  .0007005
T   88  8 .1095945E+09   8020000E+01  .2005E+05 -.4312E+05   .9999993  .0008487  .0007888
T   89  8 .1095708E+09   8020000E+01  .1704E+05 -.1055E+06   .9999931  .0026064 -.0026334
T   90  8 .1093442E+09   8020000E+01 -.2788E+05 -.9493E+05   .9999997  .0000063  .0007534
T   91  8 .1092803E+09   8020000E+01 -.1428E+06  .5541E+05   .9999990  .0009575  .0010158
T   92  8 .1097597E+09   8020000E+01  .4049E+05  .2948E+05   .9999958  .0028309 -.0005545
T   93  8 .1092774E+09   8020000E+01  .3558E+06  .2303E+05   .9999734  .0064980  .0033027
T   94  8 .1095468E+09   8020000E+01 -.9493E+05  .1943E+05   .9999970 -.0010952  .0021983
T   95  8 .1093552E+09   8020000E+01 -.8565E+05  .5045E+05   .9999997  .0007894  .0000082
T   96  8 .1096362E+09   8020000E+01  .6034E+05  .6583E+05   .9999972  .0021630  .0009554
T   97  8 .1094474E+09   8020000E+01  .6153E+05 -.1556E+06   .9999960  .0006266 -.0027649
T   98  8 .1093822E+09   8020000E+01 -.1628E+06  .3198E+05   .9999947 -.0030108  .0012007
T   99  8 .1094462E+09   8020000E+01  .1164E+06 -.1178E+06   .9999993 -.0004204 -.0010840
T  100  8 .1094548E+09   8020000E+01 -.4011E+05 -.1102E+06   .9999831  .0010223 -.0057284
T  101  8 .1093661E+09   8020000E+01  .8947E+05 -.1701E+06   .9999998  .0005509  .0003935
T  102  8 .1093398E+09   8020000E+01 -.1630E+06 -.9921E+05   .9999949 -.0030393 -.0009502
T  103  8 .1095136E+09   8020000E+01  .1677E+06  .3941E+05   .9999990  .0004024 -.0013817
T  104  8 .1093567E+09   8020000E+01  .2896E+05 -.1102E+06   .9999975 -.0006890 -.0021312
T  105  8 .1094912E+09   8020000E+01  .1644E+06 -.7566E+05   .9999949  .0028654 -.0013788
T  106  8 .1094740E+09   8020000E+01 -.4563E+04  .1296E+06   .9999998 -.0004143  .0004888
T  107  8 .1092189E+09   8020000E+01  .1220E+06 -.9332E+03   .9999997  .0005756  .0004823
T  108  8 .1095083E+09   8020000E+01  .7835E+05  .7738E+05   .9999975  .0003453 -.0022041
T  109  8 .1094957E+09   8020000E+01 -.1141E+06 -.1567E+06   .9999948 -.0018919 -.0026133
T  110  8 .1094452E+09   8020000E+01  .1513E+06  .1248E+06   .9999938  .0030050  .0018449
T  111  8 .1092200E+09   8020000E+01  .1823E+06  .2892E+06   .9999961  .0017060  .0022179
T  112  8 .1094715E+09   8020000E+01 -.5581E+05  .4869E+05   .9999996 -.0003264  .0008658
T  113  8 .1097596E+09   8020000E+01 -.8484E+05 -.3630E+04   .9999985 -.0013722 -.0010850
T  114  8 .1094230E+09   8020000E+01  .6996E+05  .2541E+06   .9999855 -.0008107  .0053289
T  115  8 .1093151E+09   8020000E+01 -.9257E+05  .4717E+05   .9999985  .0017082  .0001196
T  116  8 .1098272E+09   8020000E+01  .8508E+05 -.2279E+05   .9999996  .0001663 -.0008907
T  117  8 .1094064E+09   8020000E+01  .1186E+04 -.7730E+05   .9999990 -.0001598  .0013728
T  118  8 .1093392E+09   8020000E+01  .3931E+05 -.4716E+04   .9999968  .0018759  .0016794
T  119  8 .1093313E+09   8020000E+01 -.4108E+06 -.2996E+06   .9999847 -.0028064 -.0047767
T  120  8 .1095440E+09   8020000E+01 -.1219E+05 -.4042E+05   .9999994 -.0010923 -.0001936
T  121  8 .1093415E+09   8020000E+01  .8377E+05 -.1153E+06   .9999948  .0023806 -.0021935
T  122  8 .1094526E+09   8020000E+01  .1279E+06  .4605E+05   .9999990  .0014292  .0000507
T  123  8 .1094870E+09   8020000E+01  .8335E+05 -.7153E+05   .9999971 -.0005829  .0023578
T  124  8 .1093106E+09   8020000E+01 -.1003E+06 -.1263E+06   .9999976 -.0009513 -.0019760
T  125  8 .1095552E+09   8020000E+01 -.1090E+05  .6477E+05   .9999969  .0024694  .0003233
T  126  8 .1096722E+09   8020000E+01  .8691E+05  .4112E+04   .9999994  .0000607  .0011085
T  127  8 .1097003E+09   8020000E+01  .1421E+06  .8891E+05   .9999946 -.0020587  .0025660
T  128  8 .1091546E+09   8020000E+01 -.9871E+05  .2892E+05   .9999998 -.0006498  .0000694
T  129  8 .1095747E+09   8020000E+01  .1184E+06 -.1627E+06   .9999953  .0010579  .0028855
T  130  8 .1096843E+09   8020000E+01  .9733E+05 -.7760E+05   .9999978  .0020614 -.0002593
T  131  8 .1092623E+09   8020000E+01  .1461E+05 -.6427E+05   .9999987 -.0016192  .0002783
T  132  8 .1095094E+09   8020000E+01 -.1193E+06 -.1488E+06   .9999952 -.0016649 -.0026089
T  133  8 .1096428E+09   8020000E+01 -.5841E+05  .1217E+05   .9999923 -.0021150  .0033072
T  134  8 .1097286E+09   8020000E+01 -.2124E+06  .2139E+05   .9999900 -.0041337  .0017215
T  135  8 .1096717E+09   8020000E+01 -.5507E+05  .5151E+05   .9999951 -.0030385  .0007105
T  136  8 .1092251E+09   8020000E+01 -.4516E+05 -.4322E+04   .9999990 -.0011226  .0008846
T  137  8 .1094783E+09   8020000E+01  .1654E+06  .7675E+05   .9999994 -.0002859  .0011029
T  138  8 .1094117E+09   8020000E+01  .8861E+05 -.2316E+06   .9999888  .0040809 -.0024148
T  139  8 .1092719E+09   8020000E+01  .4286E+05  .1199E+06   .9999916  .0031429  .0026265
T  140  8 .1093874E+09   8020000E+01  .1776E+05  .1066E+06   .9999914 -.0031540  .0026771
T  141  8 .1093736E+09   8020000E+01  .1352E+06  .6795E+05   .9999505  .0090155  .0042070
T  142  8 .1094462E+09   8020000E+01 -.1161E+06 -.1949E+06   .9999935 -.0025936 -.0025098
T  143  8 .1092943E+09   8020000E+01 -.2462E+06 -.1369E+06   .9999912 -.0030218 -.0029230
T  144  8 .1093781E+09   8020000E+01 -.1467E+05  .9291E+05   .9999991  .0006804  .0011935
T  145  8 .1093119E+09   8020000E+01  .3626E+04  .4680E+05   .9999999 -.0001568  .0001478
T  146  8 .1096216E+09   8020000E+01 -.1179E+05  .1265E+06   .9999994 -.0006159 -.0009468
T  147  8 .1093583E+09   8020000E+01  .1282E+05 -.1867E+04   .9999987 -.0005463  .0015056
T  148  8 .1095291E+09   8020000E+01 -.7295E+05  .5358E+05   .9999924 -.0037495 -.0011085
T  149  8 .1095373E+09   8020000E+01 -.8568E+05  .9313E+05   .9999898  .0038684 -.0023106
T  150  8 .1093183E+09   8020000E+01 -.6043E+05 -.1653E+06   .9999973  .0008473 -.0021797
T  151  8 .1096126E+09   8020000E+01 -.8321E+05  .2064E+05   .9999990 -.0012551 -.0007185
T  152  8 .1093519E+09   8020000E+01 -.2382E+04  .1603E+06   .9999963  .0000549  .0027223
T  153  8 .1094326E+09   8020000E+01 -.8763E+04  .1261E+06   .9999988 -.0003858  .0014882
T  154  8 .1094539E+09   8020000E+01 -.8195E+05 -.1953E+06   .9999969  .0003160 -.0024544
T  155  8 .1093450E+09   8020000E+01  .1061E+06  .6997E+05   .9999998 -.0000893 -.0006230
T  156  8 .1094052E+09   8020000E+01 -.2230E+06 -.6879E+05   .9999947 -.0030086 -.0012239
T  157  8 .1094528E+09   8020000E+01 -.9414E+05 -.3468E+04   .9999987 -.0014855 -.0005815
T  158  8 .1095283E+09   8020000E+01  .4948E+05 -.1326E+06   .9999938  .0000325 -.0035138
T  159  8 .1093641E+09   8020000E+01 -.9936E+05  .2830E+05   .9999975 -.0021946  .0004297
T  160  8 .1092925E+09   8020000E+01 -.1486E+06 -.2172E+06   .9999971 -.0013289 -.0019965
T  161  8 .1096978E+09   8020000E+01 -.7936E+05  .1182E+06   .9999969 -.0021709  .0011918
T  162  8 .1092860E+09   8020000E+01  .3930E+05  .1487E+06   .9999975  .0009785  .0019935
T  163  8 .1094498E+09   8020000E+01  .2011E+05  .2936E+05   .9999994  .0007520 -.0007870
T  164  8 .1093521E+09   8020000E+01  .1608E+06  .1251E+06   .9999985  .0017530 -.0001035
T  165  8 .1095264E+09   8020000E+01 -.1369E+06  .4716E+05   .9999906 -.0038274  .0020435
T  166  8 .1094243E+09   8020000E+01 -.3126E+05  .6037E+05   .9999991 -.0012432  .0004396
T  167  8 .1094295E+09   8020000E+01 -.1124E+06  .1123E+06   .9999999  .0002219 -.0001562
T  168  8 .1091172E+09   8020000E+01 -.8196E+05 -.1156E+06   .9999887  .0006513 -.0047043
T  169  8 .1093336E+09   8020000E+01 -.1268E+06  .1221E+06   .9999958 -.0009104  .0027570
T  170  8 .1095090E+09   8020000E+01  .5023E+05 -.1518E+06   .9999998  .0005283  .0002606
T  171  8 .1094065E+09   8020000E+01 -.1331E+05 -.8905E+05   .9999961  .0010336 -.0026005
T  172  8 .1094142E+09   8020000E+01  .4025E+05  .1019E+05   .9999997  .0005534  .0004823
T  173  8 .1096622E+09   8020000E+01 -.1911E+06  .1470E+06   .9999960 -.0025893  .0011584
T  174  8 .1093019E+09   8020000E+01  .1099E+06  .1571E+06   .9999997  .0007367  .0001461
T  175  8 .1094832E+09   8020000E+01 -.9469E+05  .1317E+06   .9999966  .0001417  .0026053
T  176  8 .1094794E+09   8020000E+01  .6082E+05  .1539E+06   .9999972  .0022294  .0007754
T  177  8 .1093251E+09   8020000E+01  .3858E+05  .2545E+05   .9999989  .0014741 -.0000043
T  178  8 .1092894E+09   8020000E+01  .1661E+06  .5940E+05   .9999876  .0048129  .0013126
T  179  8 .1094591E+09   8020000E+01  .2981E+05  .2031E+05   .9999974  .0022815  .0002810
T  180  8 .1095834E+09   8020000E+01 -.8904E+05 -.4414E+05   .9999947 -.0016412 -.0028092
T  181  8 .1093718E+09   8020000E+01  .6581E+05 -.5880E+05   .9999946  .0024498  .0021973
T  182  8 .1094021E+09   8020000E+01 -.1664E+06 -.9489E+05   .9999895 -.0038724 -.0024593
T  183  8 .1095234E+09   8020000E+01 -.1611E+06 -.5299E+05   .9999994 -.0011218 -.0001624
T  184  8 .1092908E+09   8020000E+01  .1678E+05  .7251E+05   .9999978 -.0014097  .0015365
T  185  8 .1095350E+09   8020000E+01  .1745E+06 -.2755E+06   .9999872  .0019182 -.0046851
T  186  8 .1093188E+09   8020000E+01 -.9370E+05  .3781E+04   .9999999  .0002174  .0004776
T  187  8 .1094812E+09   8020000E+01  .2481E+05 -.9161E+05   .9999972  .0012652 -.0020072
T  188  8 .1094095E+09   8020000E+01  .2101E+05 -.1514E+06   .9999935 -.0016525 -.0032102
T  189  8 .1095856E+09   8020000E+01  .4652E+05  .2410E+05   .9999980  .0006783  .0018654
T  190  8 .1093916E+09   8020000E+01  .5033E+05 -.2520E+06   .9999926  .0000848 -.0038500
T  191  8 .1093174E+09   8020000E+01  .1950E+06  .3326E+05   .9999947  .0024205 -.0021694
T  192  8 .1096828E+09   8020000E+01 -.3396E+05  .2039E+06   .9999993  .0000306  .0012044
T  193  8 .1099059E+09   8020000E+01  .6082E+05 -.6547E+05   .9999989  .0011170 -.0010118
T  194  8 .1094627E+09   8020000E+01 -.3672E+06 -.1175E+06   .9999840 -.0016469 -.0054167
T  195  8 .1094892E+09   8020000E+01 -.1049E+06  .1243E+05   .9999994 -.0010568  .0000482
T  196  8 .1093279E+09   8020000E+01 -.8209E+05 -.1111E+06   .9999922  .0013177 -.0037286
T  197  8 .1093994E+09   8020000E+01  .1680E+06 -.1006E+06   .9999915  .0029155 -.0029153
T  198  8 .1095367E+09   8020000E+01  .7212E+05 -.5240E+05   .9999990 -.0012602 -.0006546
T  199  8 .1093719E+09   8020000E+01 -.1656E+06 -.1366E+06   .9999949 -.0029404 -.0012374
T  200  8 .1099099E+09   8020000E+01  .2085E+06 -.3389E+06   .9999803  .0036939 -.0050797
T  201  8 .1095231E+09   8020000E+01 -.8355E+05 -.1009E+06   .9999973 -.0013131 -.0019185
T  202  8 .1095782E+09   8020000E+01  .1090E+05  .5358E+05   .9999995 -.0002215 -.0009486
T  203  8 .1093834E+09   8020000E+01 -.1336E+05  .9601E+05   .9999948 -.0014304  .0028769
T  204  8 .1095949E+09   8020000E+01  .2054E+06  .2909E+06   .9999847  .0043973  .0033416
T  205  8 .1094119E+09   8020000E+01  .1791E+06 -.1492E+05   .9999726  .0069720 -.0024798
T  206  8 .1095495E+09   8020000E+01 -.8723E+05 -.1684E+03   .9999983 -.0018275  .0002099
T  207  8 .1091776E+09   8020000E+01 -.2409E+06  .1951E+06   .9999947 -.0030846  .0010444
T  208  8 .1094922E+09   8020000E+01  .1645E+06  .1262E+06   .9999943  .0030967  .0013770
T  209  8 .1096052E+09   8020000E+01  .1149E+06  .1474E+06   .9999929  .0030940  .0021530
T  210  8 .1094927E+09   8020000E+01 -.1436E+06 -.1602E+06   .9999960 -.0020733 -.0019149
T  211  8 .1094671E+09   8020000E+01  .1251E+06  .1618E+06   .9999988  .0004155  .0015082
T  212  8 .1096279E+09   8020000E+01 -.1647E+06  .1385E+04   .9999960  .0012406 -.0025238
T  213  8 .1096044E+09   8020000E+01  .1007E+06 -.6108E+05   .9999990  .0002646 -.0013711
T  214  8 .1095017E+09   8020000E+01  .1186E+06 -.3299E+06   .9999935 -.0017007 -.0031753
T  215  8 .1094181E+09   8020000E+01 -.1050E+06 -.8163E+04   .9999983 -.0008897 -.0016058
T  216  8 .1094562E+09   8020000E+01  .9828E+05 -.3486E+05   .9999942 -.0005549 -.0033578
T  217  8 .1094615E+09   8020000E+01  .9961E+04  .1843E+06   .9999914  .0015302  .0038664
T  218  8 .1093660E+09   8020000E+01  .1806E+06 -.3141E+05   .9999950  .0026015 -.0018015
T  219  8 .1095271E+09   8020000E+01  .1116E+05 -.1157E+06   .9999999  .0003015 -.0004540
T  220  8 .1093500E+09   8020000E+01  .1424E+04  .5556E+05   .9999977  .0000663  .0021369
T  221  8 .1093848E+09   8020000E+01 -.8920E+05 -.5947E+06   .9999730 -.0010099 -.0072791
T  222  8 .1093856E+09   8020000E+01  .2028E+06  .1427E+06   .9999963  .0020823  .0017506
T  223  8 .1094173E+09   8020000E+01  .2298E+06 -.3175E+05   .9999946  .0030218 -.0013175
T  224  8 .1092615E+09   8020000E+01 -.5951E+05 -.1281E+06   .9999910 -.0022221 -.0036188
T  225  8 .1095776E+09   8020000E+01  .1372E+06 -.1643E+06   .9999966 -.0010634 -.0023614
T  226  8 .1093051E+09   8020000E+01 -.1241E+06  .2287E+06   .9999943 -.0032660  .0008699
T  227  8 .1094491E+09   8020000E+01  .2445E+06 -.2899E+06   .9999846  .0033201 -.0044497
T  228  8 .1095510E+09   8020000E+01 -.5084E+05 -.2245E+06   .9999997  .0007111 -.0002931
T  229  8 .1093956E+09   8020000E+01  .2168E+06  .1274E+06   .9999966  .0010632  .0023945
T  230  8 .1093261E+09   8020000E+01  .1253E+05  .1851E+06   .9999940 -.0019409  .0028739
T  231  8 .1095287E+09   8020000E+01 -.1412E+06 -.4461E+05   .9999948 -.0021657 -.0024024
T  232  8 .1093483E+09   8020000E+01 -.4056E+06  .2056E+06   .9999914 -.0018190  .0037391
T  233  8 .1094585E+09   8020000E+01  .1199E+05 -.5973E+05   .9999979  .0018487  .0008285
T  234  8 .1093502E+09   8020000E+01 -.1961E+05  .2072E+06   .9999997 -.0006625 -.0002811
T  235  8 .1093940E+09   8020000E+01  .9634E+05  .8858E+05   .9999987  .0003029 -.0015866
T  236  8 .1096384E+09   8020000E+01 -.1363E+06  .1734E+06   .9999967 -.0022698  .0012236
T  237  8 .1093721E+09   8020000E+01  .1331E+06  .4074E+05   .9999925  .0026397  .0028468
T  238  8 .1094728E+09   8020000E+01  .2249E+06  .7366E+05   .9999932  .0036914 -.0000141
T  239  8 .1090818E+09   8020000E+01  .7494E+05  .1299E+06   .9999951  .0002269  .0031119
T  240  8 .1096086E+09   8020000E+01  .5453E+05 -.4849E+05   .9999974  .0002893 -.0022517
T  241  8 .1094084E+09   8020000E+01 -.5544E+05 -.7426E+04   .9999990  .0014363  .0001060
T  242  8 .1095041E+09   8020000E+01  .5911E+05 -.4470E+05   .9999979  .0017697 -.0010429
T  243  8 .1092778E+09   8020000E+01 -.5190E+05  .1751E+06   .9999984 -.0016367  .0007749
T  244  8 .1092641E+09   8020000E+01  .1111E+06 -.1107E+06   .9999975  .0010222 -.0019914
T  245  8 .1098037E+09   8020000E+01  .6279E+05 -.8532E+04   .9999983  .0007762 -.0016569
T  246  8 .1093725E+09   8020000E+01 -.1245E+06  .1179E+06   .9999972 -.0013822  .0019048
T  247  8 .1095440E+09   8020000E+01 -.1096E+06 -.1750E+06   .9999910 -.0027804 -.0032124
T  248  8 .1094233E+09   8020000E+01  .3506E+05 -.1213E+06   .9999990  .0000047 -.0014195
T  249  8 .1093426E+09   8020000E+01 -.4958E+05  .2365E+05   .9999993  .0002354  .0011525
T  250  8 .1093955E+09   8020000E+01  .4747E+05  .1175E+06   .9999956  .0029638 -.0001944
T  251  8 .1093524E+09   8020000E+01  .1841E+05  .2881E+05   .9999998 -.0006143 -.0001552
T  252  8 .1094059E+09   8020000E+01 -.2627E+06  .1683E+06   .9999867 -.0049938  .0013016
T  253  8 .1095866E+09   8020000E+01 -.1316E+06 -.2865E+06   .9999902 -.0021639 -.0038521
