============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(130 MeV) ==> Upper Be+He Gas+Lower Be( 8.02 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T  194  8 .1180815E+09   8020000E+01 -.1162E+06 -.3837E+06   .9999883 -.0000549 -.0048380
T  195  8 .1180357E+09   8020000E+01 -.1858E+06  .3854E+05   .9999982 -.0017929  .0005528
T  196  8 .1181823E+09   8020000E+01 -.1023E+06  .9821E+05   .9999992 -.0010733  .0006554
T  197  8 .1183096E+09   8020000E+01 -.1543E+05  .3028E+05   .9999992 -.0008134  .0009993
T  198  8 .1181974E+09   8020000E+01  .9759E+05 -.7028E+05   .9999954  .0012293 -.0027855
T  199  8 .1180264E+09   8020000E+01 -.6329E+05  .5508E+05   .9999990 -.0008615  .0011020
T  200  8 .1181038E+09   8020000E+01  .1411E+06  .1012E+05   .9999982  .0017090 -.0007888
T  201  8 .1181387E+09   8020000E+01  .4440E+06 -.2372E+05   .9999776  .0066892  .0000562
T  202  8 .1178991E+09   8020000E+01  .2853E+04  .5446E+05   .9999986 -.0012901  .0011072
T  203  8 .1179908E+09   8020000E+01 -.3760E+05 -.1724E+05   .9999996 -.0003101  .0008929
T  204  8 .1180064E+09   8020000E+01  .2389E+06  .2039E+05   .9999915  .0039228 -.0012480
T  205  8 .1181014E+09   8020000E+01 -.1011E+06 -.1346E+06   .9999956 -.0022388 -.0019581
T  206  8 .1180403E+09   8020000E+01 -.1079E+04 -.1546E+06   .9999997  .0002283 -.0007058
T  207  8 .1178872E+09   8020000E+01 -.5989E+05 -.4404E+06   .9999784 -.0016624 -.0063646
T  208  8 .1180960E+09   8020000E+01  .4674E+04 -.4130E+03   .9999994 -.0004450  .0010010
T  209  8 .1180295E+09   8020000E+01  .1023E+06 -.1962E+06   .9999921  .0024651 -.0031305
T  210  8 .1177647E+09   8020000E+01 -.1506E+05 -.7422E+04   .9999999  .0004071 -.0001452
T  211  8 .1179801E+09   8020000E+01 -.1188E+05 -.1156E+06   .9999987 -.0010267 -.0012353
T  212  8 .1183285E+09   8020000E+01 -.3508E+04  .2917E+05   .9999994  .0005412 -.0009305
T  213  8 .1180850E+09   8020000E+01 -.4540E+05  .8033E+05   .9999963 -.0023461  .0013493
T  214  8 .1181098E+09   8020000E+01  .5476E+04  .4684E+05   .9999999  .0001391 -.0004527
T  215  8 .1180259E+09   8020000E+01 -.1647E+06  .6095E+05   .9999941 -.0019026  .0028720
T  216  8 .1180662E+09   8020000E+01 -.1000E+07 -.1652E+07   .9997219 -.0122725 -.0201391
T  217  8 .1180117E+09   8020000E+01  .2101E+06  .4767E+04   .9999842  .0055839 -.0006643
T  218  8 .1182144E+09   8020000E+01  .5198E+05 -.1322E+05   .9999994  .0010419 -.0003438
T  219  8 .1183602E+09   8020000E+01  .1004E+06  .9561E+05   .9999957  .0027789  .0008887
T  220  8 .1180144E+09   8020000E+01  .9359E+05  .4667E+05   .9999949 -.0006471  .0031203
T  221  8 .1181190E+09   8020000E+01  .6315E+05 -.1517E+06   .9999993 -.0002681 -.0011104
T  222  8 .1180620E+09   8020000E+01 -.5902E+05 -.8448E+05   .9999982  .0003016 -.0018568
T  223  8 .1182474E+09   8020000E+01  .1221E+06  .8296E+04   .9999976  .0014823  .0016164
T  224  8 .1182079E+09   8020000E+01  .2280E+04 -.8189E+05   .9999971  .0013373 -.0020212
T  225  8 .1178344E+09   8020000E+01  .2239E+06 -.4600E+05   .9999930  .0037316 -.0002398
T  226  8 .1181995E+09   8020000E+01 -.1154E+06  .2017E+05   .9999981 -.0019104  .0002397
T  227  8 .1181123E+09   8020000E+01  .4015E+04  .5505E+05   .9999996  .0006508  .0006074
T  228  8 .1181144E+09   8020000E+01 -.8332E+05 -.1087E+06   .9999989 -.0013630  .0005873
T  229  8 .1179620E+09   8020000E+01  .1672E+05  .6037E+05   .9999998  .0000181  .0006046
T  230  8 .1182294E+09   8020000E+01 -.1335E+06  .5028E+05   .9999992  .0007929  .0009421
T  231  8 .1177997E+09   8020000E+01 -.2079E+06  .1860E+05   .9999927 -.0030378 -.0023313
T  232  8 .1180668E+09   8020000E+01 -.3678E+05 -.1341E+06   .9999848 -.0020402 -.0051161
T  233  8 .1182201E+09   8020000E+01 -.3515E+04 -.1409E+06   .9999997  .0003977  .0006297
T  234  8 .1182414E+09   8020000E+01  .2744E+05  .1065E+06   .9999978 -.0009992  .0018188
T  235  8 .1180247E+09   8020000E+01  .4655E+05  .2613E+05   .9999989 -.0001466  .0014866
T  236  8 .1179186E+09   8020000E+01  .1645E+06 -.1124E+05   .9999948  .0030461  .0010613
T  237  8 .1182983E+09   8020000E+01 -.3278E+06  .3495E+06   .9999792 -.0040472  .0050237
T  238  8 .1180588E+09   8020000E+01 -.8470E+05 -.1061E+06   .9999935 -.0021988 -.0028483
T  239  8 .1182802E+09   8020000E+01  .5238E+05 -.2853E+05   .9999999 -.0003747  .0001709
T  240  8 .1180083E+09   8020000E+01  .6399E+05 -.1869E+06   .9999999 -.0003892 -.0001676
T  241  8 .1177303E+09   8020000E+01 -.4866E+05  .7755E+05   .9999983 -.0012307  .0014051
T  242  8 .1183247E+09   8020000E+01  .2361E+06  .3998E+05   .9999953  .0030505  .0000114
T  243  8 .1180898E+09   8020000E+01 -.9955E+05  .1178E+06   .9999921 -.0027051 -.0029076
T  244  8 .1179305E+09   8020000E+01  .4498E+05  .8461E+05   .9999997  .0007566  .0002567
T  245  8 .1178932E+09   8020000E+01 -.1738E+05 -.6816E+02   .9999996 -.0004586 -.0007217
T  246  8 .1183665E+09   8020000E+01  .2895E+05 -.3672E+06   .9999960  .0004483 -.0027884
T  247  8 .1181694E+09   8020000E+01 -.1111E+06 -.3035E+05   .9999944  .0028581 -.0017549
T  248  8 .1178929E+09   8020000E+01  .4341E+05 -.1359E+06   .9999976  .0016848 -.0014206
T  249  8 .1180179E+09   8020000E+01 -.1127E+06 -.1743E+06   .9999986 -.0013951 -.0008980
T  250  8 .1178416E+09   8020000E+01 -.9564E+05 -.2453E+06   .9999867 -.0030797 -.0041407
T  251  8 .1182150E+09   8020000E+01 -.1822E+06  .1086E+06   .9999890 -.0044494  .0014680
T  252  8 .1179628E+09   8020000E+01  .6883E+05  .2453E+04   .9999955  .0030104 -.0001511
T  253  8 .1179881E+09   8020000E+01  .9452E+05 -.3146E+05   .9999995  .0004236  .0008902
