============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(126 MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   48  8 .1076293E+09   8030000E+01  .7880E+05 -.6192E+05   .9999988  .0010248  .0011528
T   49  8 .1076329E+09   8030000E+01 -.6823E+05  .6443E+04   .9999978 -.0014557 -.0015114
T   50  8 .1075139E+09   8030000E+01  .6031E+05  .2209E+06   .9999980  .0010885  .0017054
T   51  8 .1072861E+09   8030000E+01 -.5647E+05  .2661E+05   .9999985 -.0012151  .0011978
T   52  8 .1078140E+09   8030000E+01 -.1871E+06  .4466E+05   .9999749 -.0045143 -.0054652
T   53  8 .1076181E+09   8030000E+01 -.1062E+06 -.1256E+06   .9999983 -.0010609 -.0015126
T   54  8 .1077040E+09   8030000E+01 -.5313E+05 -.1288E+05   .9999995 -.0000782  .0009918
T   55  8 .1077591E+09   8030000E+01  .1589E+06  .1235E+06   .9999999  .0000733  .0004312
T   56  8 .1077718E+09   8030000E+01 -.1608E+06 -.9951E+05   .9999962 -.0027358 -.0002599
T   57  8 .1076443E+09   8030000E+01  .1606E+06 -.1658E+06   .9999853  .0008545 -.0053477
T   58  8 .1076909E+09   8030000E+01 -.1169E+05 -.1983E+05   .9999993  .0004623  .0011299
T   59  8 .1075958E+09   8030000E+01  .7184E+05  .7252E+05   .9999993 -.0003909  .0011065
T   60  8 .1076426E+09   8030000E+01 -.6225E+05  .3525E+04   .9999886 -.0022201 -.0042218
T   61  8 .1074224E+09   8030000E+01  .4819E+05 -.5718E+05   .9999987  .0016238  .0001355
T   62  8 .1077927E+09   8030000E+01  .2538E+06 -.1182E+06   .9999851  .0052234 -.0015972
T   63  8 .1075567E+09   8030000E+01 -.1051E+06  .6673E+05   .9999988  .0014570  .0005031
T   64  8 .1077691E+09   8030000E+01  .2019E+06  .1030E+05   .9999979  .0015917  .0012621
T   65  8 .1075669E+09   8030000E+01  .3689E+05  .2912E+05   .9999937 -.0030735 -.0017830
T   66  8 .1079158E+09   8030000E+01  .2028E+06 -.1159E+06   .9998770  .0113169 -.0108593
T   67  8 .1076173E+09   8030000E+01  .7990E+06  .2748E+06   .9999222  .0111223  .0056477
T   68  8 .1079872E+09   8030000E+01 -.2340E+06 -.9426E+05   .9999932 -.0029050 -.0022547
T   69  8 .1077825E+09   8030000E+01 -.3622E+06 -.1376E+06   .9999747 -.0064660 -.0029600
T   70  8 .1077441E+09   8030000E+01 -.2071E+06  .1305E+06   .9999977 -.0010752  .0018734
T   71  8 .1074785E+09   8030000E+01  .1603E+06 -.2562E+05   .9999997 -.0005383 -.0006314
T   72  8 .1078528E+09   8030000E+01 -.3647E+05  .1430E+06   .9999858 -.0008144  .0052589
T   73  8 .1078108E+09   8030000E+01  .2847E+06  .8266E+05   .9999985  .0005576  .0016456
T   74  8 .1075259E+09   8030000E+01 -.4132E+05 -.1135E+06   .9999998  .0005244  .0002749
T   75  8 .1080644E+09   8030000E+01 -.7800E+05  .9020E+05   .9999932 -.0014778  .0033720
T   76  8 .1074083E+09   8030000E+01  .7220E+05  .1793E+06   .9999944  .0015846  .0029597
T   77  8 .1079052E+09   8030000E+01 -.4538E+05 -.1539E+06   .9999967 -.0020336 -.0015543
T   78  8 .1077710E+09   8030000E+01  .1085E+06  .6375E+05   .9999826 -.0058343  .0008442
T   79  8 .1076513E+09   8030000E+01 -.1889E+06 -.1635E+06   .9999965 -.0014448 -.0022028
T   80  8 .1076852E+09   8030000E+01 -.4039E+05 -.3497E+05   .9999991  .0013267 -.0002924
T   81  8 .1075117E+09   8030000E+01  .6499E+04 -.1640E+06   .9999850 -.0013859 -.0053018
T   82  8 .1076578E+09   8030000E+01 -.3619E+06  .3372E+05   .9999473 -.0085164 -.0057349
T   83  8 .1074814E+09   8030000E+01  .1010E+06 -.1617E+05   .9999942 -.0014543  .0030884
T   84  8 .1076110E+09   8030000E+01 -.7840E+05 -.7392E+05   .9999941 -.0029234 -.0018108
T   85  8 .1075810E+09   8030000E+01  .6414E+05  .1635E+06   .9999945  .0031144  .0011810
T   86  8 .1073652E+09   8030000E+01 -.1208E+06  .6940E+06   .9999561 -.0047056  .0081049
T   87  8 .1074203E+09   8030000E+01 -.1912E+05 -.1640E+05   .9999999 -.0002604 -.0000111
T   88  8 .1078765E+09   8030000E+01  .1461E+06  .1726E+06   .9999973  .0000264  .0023285
T   89  8 .1077545E+09   8030000E+01 -.4514E+05  .5650E+05   .9999893 -.0025815  .0038400
T   90  8 .1076822E+09   8030000E+01  .2955E+04 -.7681E+05   .9999991 -.0009450 -.0009546
T   91  8 .1075132E+09   8030000E+01  .1483E+06 -.1298E+06   .9999991 -.0001179  .0013439
T   92  8 .1077851E+09   8030000E+01  .1224E+06 -.3983E+05   .9999955  .0010174 -.0028371
T   93  8 .1072014E+09   8030000E+01 -.1644E+06 -.4047E+06   .9999673 -.0045694 -.0066669
T   94  8 .1076787E+09   8030000E+01  .1253E+06  .1088E+06   .9999976 -.0018042 -.0012800
T   95  8 .1078793E+09   8030000E+01  .3648E+05 -.1692E+06   .9999992 -.0006112 -.0010862
T   96  8 .1077354E+09   8030000E+01  .2748E+06 -.1009E+06   .9999781 -.0056215  .0034806
T   97  8 .1077294E+09   8030000E+01  .5224E+04  .1433E+06   .9999791 -.0034719  .0054564
T   98  8 .1074766E+09   8030000E+01  .2083E+04  .1667E+06   .9999928 -.0004263  .0037812
T   99  8 .1077836E+09   8030000E+01  .4912E+05  .1754E+06   .9999949 -.0027991  .0015528
T  100  8 .1077649E+09   8030000E+01 -.4087E+05  .2113E+06   .9999951 -.0000779  .0031453
T  101  8 .1078353E+09   8030000E+01 -.3114E+06  .8736E+05   .9999836 -.0051873 -.0024214
T  102  8 .1076545E+09   8030000E+01  .1290E+06 -.1993E+04   .9999918  .0027994  .0029373
T  103  8 .1077685E+09   8030000E+01  .1184E+06 -.1629E+06   .9999998 -.0001974 -.0006747
T  104  8 .1077335E+09   8030000E+01  .1120E+06  .3228E+05   .9999965 -.0019324  .0017859
T  105  8 .1078725E+09   8030000E+01 -.2652E+06  .4322E+06   .9999739 -.0035169  .0063169
T  106  8 .1076981E+09   8030000E+01  .3742E+05  .7257E+05   .9999991  .0013084  .0002081
T  107  8 .1076016E+09   8030000E+01 -.7237E+05 -.3924E+05   .9999946 -.0029526 -.0014742
T  108  8 .1077215E+09   8030000E+01  .2770E+06  .1095E+06   .9999928  .0037149  .0007171
T  109  8 .1077495E+09   8030000E+01  .2288E+05 -.1231E+06   .9999996 -.0005468 -.0007334
T  110  8 .1074801E+09   8030000E+01  .2458E+05 -.9001E+05   .9999843 -.0041692 -.0037511
T  111  8 .1077739E+09   8030000E+01 -.1571E+06  .1310E+05   .9999962 -.0026320  .0008154
T  112  8 .1078244E+09   8030000E+01 -.9671E+04  .5178E+05   .9999658 -.0079449  .0023140
T  113  8 .1075456E+09   8030000E+01  .1414E+04  .2740E+04   .9999747  .0014378  .0069601
T  114  8 .1075658E+09   8030000E+01  .1509E+05 -.2608E+05   .9999978 -.0001362 -.0020867
T  115  8 .1075601E+09   8030000E+01 -.1860E+05 -.4223E+05   .9999816  .0056921  .0021155
T  116  8 .1076908E+09   8030000E+01 -.2193E+06  .1418E+06   .9999970 -.0020355  .0013951
T  117  8 .1076615E+09   8030000E+01 -.1164E+06  .1993E+06   .9999965 -.0019256  .0018132
T  118  8 .1076661E+09   8030000E+01 -.1389E+06 -.4308E+05   .9999943 -.0033740 -.0001068
T  119  8 .1072477E+09   8030000E+01  .1263E+06  .1589E+06   .9999936  .0005323  .0035351
T  120  8 .1075350E+09   8030000E+01  .8358E+05  .1795E+06   .9999918  .0016553  .0036925
T  121  8 .1076098E+09   8030000E+01  .1363E+06 -.2152E+05   .9999981 -.0016843 -.0009445
T  122  8 .1075778E+09   8030000E+01 -.1001E+06 -.1954E+06   .9999983 -.0000964 -.0018436
T  123  8 .1075710E+09   8030000E+01 -.7576E+05  .3034E+06   .9999910 -.0013469  .0040246
T  124  8 .1076479E+09   8030000E+01  .1930E+05 -.1336E+06   .9999984  .0009192  .0015668
T  125  8 .1076739E+09   8030000E+01  .3258E+06 -.1830E+06   .9999837  .0056789 -.0005683
T  126  8 .1075584E+09   8030000E+01  .1296E+06  .1050E+06   .9999951  .0031380  .0001627
T  127  8 .1079549E+09   8030000E+01 -.1161E+06  .6494E+04   .9999909 -.0036299  .0022321
T  128  8 .1077225E+09   8030000E+01 -.1870E+06 -.1240E+06   .9999979 -.0020022 -.0004374
T  129  8 .1074823E+09   8030000E+01  .1178E+05  .4390E+05   .9999966  .0026251 -.0000828
T  130  8 .1075338E+09   8030000E+01  .2050E+05  .1329E+06   .9999971  .0016788 -.0017150
T  131  8 .1077654E+09   8030000E+01 -.1930E+06 -.3303E+06   .9999843 -.0010533 -.0055119
T  132  8 .1079515E+09   8030000E+01  .1570E+06  .9255E+05   .9999883  .0033437  .0034984
T  133  8 .1071980E+09   8030000E+01  .2820E+06 -.1323E+06   .9999728  .0037196 -.0063645
T  134  8 .1075331E+09   8030000E+01 -.1185E+06 -.2307E+05   .9999998 -.0002864  .0005907
T  135  8 .1077824E+09   8030000E+01  .6988E+05 -.9249E+05   .9999993  .0009505  .0006440
T  136  8 .1076644E+09   8030000E+01 -.1580E+05  .3293E+05   .9999994  .0005491 -.0009750
T  137  8 .1077873E+09   8030000E+01 -.5174E+05  .5369E+05   .9999982  .0011943  .0014808
T  138  8 .1074862E+09   8030000E+01 -.1304E+06  .1144E+06   .9999956 -.0026733 -.0013060
T  139  8 .1076414E+09   8030000E+01 -.3029E+05  .1216E+06   .9999939  .0012379  .0032671
T  140  8 .1075239E+09   8030000E+01 -.2336E+05  .1141E+06   .9999994  .0003519  .0009996
T  141  8 .1077235E+09   8030000E+01  .1171E+06  .7970E+05   .9999961  .0027945  .0000015
T  142  8 .1073232E+09   8030000E+01  .8400E+05 -.1086E+06   .9999999  .0000033 -.0005224
T  143  8 .1075203E+09   8030000E+01 -.2564E+06  .7002E+05   .9999903 -.0042949 -.0010207
T  144  8 .1074313E+09   8030000E+01 -.4977E+06  .6502E+06   .9999664 -.0066163  .0048374
T  145  8 .1075305E+09   8030000E+01  .5195E+05 -.1046E+06   .9999968 -.0021199 -.0013879
T  146  8 .1077409E+09   8030000E+01 -.1710E+06 -.1313E+06   .9999890 -.0041353  .0022071
T  147  8 .1076961E+09   8030000E+01 -.1137E+06  .1230E+06   .9999996 -.0008942  .0002830
T  148  8 .1076634E+09   8030000E+01 -.6286E+05 -.5566E+05   .9999969 -.0017698 -.0017691
T  149  8 .1078002E+09   8030000E+01 -.2363E+05 -.3428E+04   .9999987 -.0008593  .0013933
T  150  8 .1075031E+09   8030000E+01 -.1432E+06  .7776E+05   .9999992  .0007911  .0009678
T  151  8 .1075397E+09   8030000E+01  .8394E+05 -.1150E+06   .9999818  .0012406 -.0059092
T  152  8 .1074488E+09   8030000E+01  .1826E+06 -.1343E+06   .9999926  .0022274 -.0031446
T  153  8 .1075869E+09   8030000E+01  .3549E+04  .1634E+06   .9999996 -.0000512  .0009184
T  154  8 .1073507E+09   8030000E+01 -.6251E+05  .1437E+06   .9999598 -.0055131  .0070657
T  155  8 .1076556E+09   8030000E+01 -.1638E+05 -.1854E+06   .9999976 -.0011371 -.0018879
T  156  8 .1076363E+09   8030000E+01 -.7619E+05  .1537E+05   .9999810 -.0059315  .0016498
T  157  8 .1071422E+09   8030000E+01  .1165E+06 -.6767E+05   .9999804  .0055214  .0029445
T  158  8 .1072620E+09   8030000E+01  .1981E+05  .1153E+06   .9999824  .0040359  .0043583
T  159  8 .1076755E+09   8030000E+01 -.6459E+05  .9981E+05   .9999999 -.0001483 -.0000013
T  160  8 .1075637E+09   8030000E+01 -.2258E+06 -.1194E+06   .9999895 -.0030839 -.0033982
T  161  8 .1073857E+09   8030000E+01  .1230E+06  .1740E+06   .9999963  .0015719  .0022240
T  162  8 .1076564E+09   8030000E+01  .9614E+04 -.1377E+06   .9999969  .0018072 -.0017231
T  163  8 .1076449E+09   8030000E+01  .7396E+05  .4081E+05   .9999952  .0029359  .0010232
T  164  8 .1076091E+09   8030000E+01 -.1597E+06  .2133E+06   .9999854 -.0054030 -.0002488
T  165  8 .1077809E+09   8030000E+01  .3613E+05  .1890E+06   .9999911 -.0025417  .0033648
T  166  8 .1078964E+09   8030000E+01  .5960E+05 -.1491E+06   .9999963  .0026425  .0006280
T  167  8 .1077073E+09   8030000E+01 -.7061E+05  .1019E+06   .9999974  .0016803  .0015170
T  168  8 .1076921E+09   8030000E+01 -.1009E+06  .8570E+05   .9999906 -.0024977  .0035570
T  169  8 .1076780E+09   8030000E+01  .6910E+05  .3709E+05   .9999998  .0002226 -.0005511
T  170  8 .1077098E+09   8030000E+01  .1203E+06 -.1627E+06   .9999987  .0014045 -.0007685
T  171  8 .1075371E+09   8030000E+01  .1641E+06  .2413E+06   .9999953  .0013120  .0027730
T  172  8 .1073889E+09   8030000E+01 -.2139E+05  .2055E+06   .9999865  .0032290  .0040816
T  173  8 .1075389E+09   8030000E+01  .2135E+05 -.1133E+05   .9999977  .0004833 -.0020997
T  174  8 .1074653E+09   8030000E+01 -.2273E+05 -.9348E+05   .9999935  .0013784  .0033455
T  175  8 .1075813E+09   8030000E+01 -.3974E+05 -.1832E+06   .9999984  .0015715 -.0008230
T  176  8 .1076521E+09   8030000E+01  .2155E+06 -.2669E+06   .9999980 -.0019305  .0005540
T  177  8 .1076297E+09   8030000E+01  .4800E+05  .1126E+06   .9999882 -.0041596 -.0025245
T  178  8 .1075405E+09   8030000E+01 -.7810E+05 -.8451E+05   .9999875 -.0029287 -.0040559
T  179  8 .1073516E+09   8030000E+01 -.7738E+03  .9438E+05   .9999986 -.0010226 -.0013255
T  180  8 .1074818E+09   8030000E+01  .1097E+06 -.2568E+06   .9999936  .0017703 -.0030976
T  181  8 .1076861E+09   8030000E+01  .1034E+04 -.1121E+06   .9999999 -.0004848  .0002171
T  182  8 .1076660E+09   8030000E+01  .1301E+06 -.7169E+05   .9999984  .0016120 -.0008265
T  183  8 .1076608E+09   8030000E+01 -.9882E+05  .1431E+06   .9999963  .0020033  .0018632
T  184  8 .1076680E+09   8030000E+01 -.1482E+06  .2607E+06   .9999935 -.0032275  .0016372
T  185  8 .1078283E+09   8030000E+01  .1284E+06 -.1251E+06   .9999524 -.0015594 -.0096284
T  186  8 .1076165E+09   8030000E+01  .2308E+06  .1447E+06   .9999937  .0033254  .0012673
T  187  8 .1074578E+09   8030000E+01 -.4682E+05  .1244E+06   .9999943 -.0029715 -.0016037
T  188  8 .1077566E+09   8030000E+01  .7318E+05  .6678E+05   .9999968  .0011433 -.0022435
T  189  8 .1078948E+09   8030000E+01  .1264E+06  .1884E+06   .9999903  .0036110  .0025381
T  190  8 .1074554E+09   8030000E+01  .8303E+05 -.9500E+05   .9999994 -.0008230 -.0007639
T  191  8 .1072042E+09   8030000E+01  .2637E+06  .1244E+05   .9999883  .0039507  .0027918
T  192  8 .1080918E+09   8030000E+01  .6847E+04 -.1907E+05   .9999929 -.0026772 -.0026459
T  193  8 .1077882E+09   8030000E+01 -.8342E+05  .1464E+06   .9999691 -.0054079  .0057048
T  194  8 .1077157E+09   8030000E+01 -.1967E+06  .1436E+06   .9999949 -.0028886 -.0013948
T  195  8 .1075206E+09   8030000E+01  .8208E+05 -.1367E+05   .9999535  .0075733  .0059677
T  196  8 .1075170E+09   8030000E+01  .7421E+05  .5518E+05   .9999997 -.0005446  .0005071
T  197  8 .1076240E+09   8030000E+01 -.1355E+06 -.8345E+05   .9999954 -.0018836  .0023637
T  198  8 .1074903E+09   8030000E+01 -.4915E+05  .9584E+05   .9999909 -.0006975  .0042004
T  199  8 .1072534E+09   8030000E+01 -.2567E+06  .4887E+05   .9999938 -.0033659 -.0010792
T  200  8 .1074475E+09   8030000E+01 -.9716E+05 -.2744E+06   .9999938 -.0012217 -.0033005
T  201  8 .1076258E+09   8030000E+01 -.6033E+06 -.2437E+06   .9999794 -.0053663 -.0035094
T  202  8 .1077449E+09   8030000E+01 -.2325E+06  .2876E+06   .9999901 -.0043306  .0010346
T  203  8 .1076246E+09   8030000E+01  .3393E+05 -.1882E+06   .9999975  .0011986 -.0018913
T  204  8 .1079046E+09   8030000E+01  .3923E+04  .9390E+05   .9999991  .0002584  .0012894
T  205  8 .1073496E+09   8030000E+01 -.1007E+06  .4199E+05   .9999956 -.0029237 -.0004757
T  206  8 .1075469E+09   8030000E+01  .1658E+06 -.3260E+06   .9999938  .0011951 -.0033064
T  207  8 .1076165E+09   8030000E+01 -.3720E+05  .5667E+05   .9999992 -.0010039 -.0007300
T  208  8 .1074251E+09   8030000E+01 -.7201E+04  .1001E+06   .9999951  .0002016  .0031284
T  209  8 .1078010E+09   8030000E+01 -.4983E+05 -.5032E+05   .9999942 -.0019039 -.0028283
T  210  8 .1073661E+09   8030000E+01 -.1033E+06 -.1715E+05   .9999971 -.0001165  .0024134
T  211  8 .1075208E+09   8030000E+01 -.1572E+05  .1559E+06   .9999962 -.0019085  .0019978
T  212  8 .1078842E+09   8030000E+01 -.9788E+03  .1164E+06   .9999991  .0007074  .0011196
T  213  8 .1075203E+09   8030000E+01 -.1639E+06 -.7232E+05   .9999998  .0006397 -.0000906
T  214  8 .1074408E+09   8030000E+01  .2777E+05 -.7614E+05   .9999983  .0013910  .0012022
T  215  8 .1075126E+09   8030000E+01  .4015E+05 -.1291E+06   .9999992  .0012788 -.0000034
T  216  8 .1075044E+09   8030000E+01 -.1135E+06 -.9612E+05   .9999993  .0003877  .0011410
T  217  8 .1071322E+09   8030000E+01  .1901E+05 -.2129E+05   .9999713  .0062124  .0043334
T  218  8 .1075826E+09   8030000E+01 -.2510E+06  .1414E+06   .9999823 -.0059447  .0002875
T  219  8 .1073140E+09   8030000E+01 -.2026E+06  .5087E+05   .9999963 -.0026864 -.0004130
T  220  8 .1077553E+09   8030000E+01 -.2455E+05  .2592E+06   .9999974 -.0018378  .0013613
T  221  8 .1077927E+09   8030000E+01 -.2350E+06  .1596E+05   .9999966 -.0019792  .0016843
T  222  8 .1078445E+09   8030000E+01  .1055E+06  .1136E+05   .9999863  .0004746 -.0052072
T  223  8 .1078109E+09   8030000E+01 -.1767E+06  .8245E+05   .9999981 -.0013592  .0013814
T  224  8 .1074456E+09   8030000E+01  .6516E+05 -.9660E+05   .9999950  .0027156 -.0016355
T  225  8 .1079138E+09   8030000E+01  .2127E+06  .1496E+06   .9999870  .0050056  .0010164
T  226  8 .1075848E+09   8030000E+01  .3846E+06  .1029E+05   .9999790  .0064648 -.0004043
T  227  8 .1073454E+09   8030000E+01  .2347E+06 -.2228E+05   .9999924  .0019741  .0033705
T  228  8 .1076592E+09   8030000E+01  .1165E+06  .5688E+05   .9999859  .0021286  .0048731
T  229  8 .1076302E+09   8030000E+01  .1631E+06  .5516E+05   .9999796  .0052186 -.0036799
T  230  8 .1075041E+09   8030000E+01 -.7401E+05  .2633E+05   .9999827 -.0058501  .0005699
T  231  8 .1077576E+09   8030000E+01 -.9439E+05 -.5917E+05   .9999970 -.0021672  .0011250
T  232  8 .1074211E+09   8030000E+01  .1271E+05  .3211E+05   .9999941 -.0023705  .0024949
T  233  8 .1076090E+09   8030000E+01  .1873E+06 -.4586E+05   .9999786  .0026217  .0059940
T  234  8 .1075847E+09   8030000E+01  .3481E+05  .1262E+06   .9999953  .0029361  .0009121
T  235  8 .1075151E+09   8030000E+01  .2393E+05  .1146E+06   .9999805 -.0025734  .0056957
T  236  8 .1075154E+09   8030000E+01 -.4180E+06  .6261E+06   .9999785 -.0040403  .0051604
T  237  8 .1077072E+09   8030000E+01  .6823E+05  .3159E+05   .9999997  .0006828 -.0004017
T  238  8 .1079896E+09   8030000E+01 -.4302E+05 -.1099E+06   .9999981 -.0019673  .0001414
T  239  8 .1079335E+09   8030000E+01  .7162E+05  .1963E+04   .9999958  .0004954  .0028649
T  240  8 .1075526E+09   8030000E+01 -.8058E+05 -.2425E+06   .9999866 -.0025373 -.0045223
T  241  8 .1077065E+09   8030000E+01 -.7715E+05 -.1102E+06   .9999839  .0054157 -.0016732
T  242  8 .1077198E+09   8030000E+01  .1925E+06 -.4125E+05   .9999912  .0030546 -.0028762
T  243  8 .1077992E+09   8030000E+01 -.9643E+05  .6801E+05   .9999960 -.0011599  .0025837
T  244  8 .1079443E+09   8030000E+01 -.5902E+05 -.6227E+05   .9999990 -.0002970 -.0013685
T  245  8 .1078010E+09   8030000E+01 -.1294E+05  .5020E+05   .9999979 -.0018410  .0009358
T  246  8 .1074952E+09   8030000E+01  .7033E+04  .1209E+05   .9999954  .0027510 -.0012601
T  247  8 .1078039E+09   8030000E+01  .1828E+06 -.2773E+06   .9999893  .0045601 -.0007138
T  248  8 .1076660E+09   8030000E+01  .4230E+06  .3982E+06   .9999683  .0056810  .0055702
T  249  8 .1075025E+09   8030000E+01  .4050E+05 -.1966E+06   .9999985 -.0012546 -.0011597
T  250  8 .1075909E+09   8030000E+01  .6387E+05  .5039E+05   .9999908  .0028813  .0031740
T  251  8 .1073926E+09   8030000E+01 -.6724E+05 -.2266E+05   .9999980 -.0010768  .0016821
T  252  8 .1077209E+09   8030000E+01 -.1374E+05  .6352E+05   .9999990  .0009121  .0010495
T  253  8 .1075860E+09   8030000E+01  .3339E+04  .8594E+04   .9999981  .0017237  .0008882
