============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(130 MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   22  8 .1122179E+09   8030000E+01  .7506E+05  .3492E+04   .9999869  .0051035 -.0003227
T   23  8 .1117622E+09   8030000E+01  .6239E+04  .1459E+06   .9999961  .0003329  .0027676
T   24  8 .1120279E+09   8030000E+01  .6705E+05  .7189E+05   .9999966  .0024478  .0009240
T   25  8 .1121650E+09   8030000E+01  .3539E+06  .3990E+06   .9999717  .0038723  .0064555
T   26  8 .1121851E+09   8030000E+01  .2193E+06  .1025E+06   .9999926  .0025767  .0028434
T   27  8 .1120768E+09   8030000E+01 -.1054E+06  .9601E+05   .9999824 -.0050160  .0031816
T   28  8 .1120203E+09   8030000E+01 -.1845E+05  .3985E+04   .9999983 -.0007467 -.0017134
T   29  8 .1118091E+09   8030000E+01 -.6275E+05 -.1307E+06   .9999962  .0004983 -.0027270
T   30  8 .1121579E+09   8030000E+01 -.1486E+06 -.4572E+05   .9999935 -.0019185  .0030485
T   31  8 .1122756E+09   8030000E+01 -.9371E+05  .2117E+06   .9999983  .0001561  .0018503
T   32  8 .1120052E+09   8030000E+01 -.1145E+06  .8294E+03   .9999976 -.0020760  .0007089
T   33  8 .1121232E+09   8030000E+01 -.2629E+06 -.2111E+06   .9999903 -.0035666 -.0025726
T   34  8 .1122343E+09   8030000E+01 -.1028E+06  .9543E+05   .9999963 -.0023544  .0013582
T   35  8 .1120172E+09   8030000E+01  .6358E+05  .5906E+05   .9999773 -.0025124 -.0062560
T   36  8 .1121321E+09   8030000E+01  .2322E+05 -.3293E+05   .9999997 -.0005454 -.0006040
T   37  8 .1119944E+09   8030000E+01 -.1167E+06 -.9810E+04   .9999984 -.0006184 -.0016946
T   38  8 .1120295E+09   8030000E+01 -.3935E+05 -.2095E+06   .9999982  .0010662  .0015638
T   39  8 .1119707E+09   8030000E+01 -.1106E+06  .3380E+05   .9999999 -.0003557  .0003470
T   40  8 .1122328E+09   8030000E+01  .2198E+06 -.7430E+05   .9999955  .0018723 -.0023589
T   41  8 .1120931E+09   8030000E+01 -.1804E+06 -.1611E+06   .9999954 -.0028251 -.0011186
T   42  8 .1121963E+09   8030000E+01  .1666E+06  .4353E+05   .9999964  .0014184  .0022868
T   43  8 .1120588E+09   8030000E+01  .9565E+05  .1575E+06   .9999644  .0065754  .0052944
T   44  8 .1123232E+09   8030000E+01  .2444E+05 -.8493E+05   .9999979  .0006111 -.0019796
T   45  8 .1123211E+09   8030000E+01  .3952E+05 -.2118E+06   .9999604  .0035266 -.0081721
T   46  8 .1122341E+09   8030000E+01  .4427E+05 -.5807E+05   .9999984  .0015293 -.0009720
T   47  8 .1121208E+09   8030000E+01 -.3586E+05  .4001E+05   .9999992 -.0012671  .0001234
T   48  8 .1118473E+09   8030000E+01 -.2242E+04 -.3736E+05   .9999977 -.0020620  .0006143
T   49  8 .1116817E+09   8030000E+01  .3744E+05 -.2469E+06   .9999955  .0001824 -.0029943
T   50  8 .1116704E+09   8030000E+01  .8696E+05 -.1351E+06   .9999983  .0002987 -.0018176
T   51  8 .1119704E+09   8030000E+01 -.7554E+05  .9266E+05   .9999995  .0007743 -.0006198
T   52  8 .1123373E+09   8030000E+01 -.1706E+06  .1849E+05   .9999934 -.0036135  .0003421
T   53  8 .1118719E+09   8030000E+01 -.7138E+05 -.1268E+06   .9999989 -.0014873  .0000329
T   54  8 .1122866E+09   8030000E+01 -.5123E+05  .1600E+06   .9999992 -.0000317  .0012822
T   55  8 .1120320E+09   8030000E+01 -.2018E+06  .9602E+05   .9999989 -.0014637 -.0003454
T   56  8 .1119786E+09   8030000E+01 -.2477E+06  .1699E+05   .9999948 -.0031192 -.0008776
T   57  8 .1122327E+09   8030000E+01  .2665E+06 -.8589E+04   .9999921  .0038773 -.0009242
T   58  8 .1122129E+09   8030000E+01  .1548E+06 -.1174E+06   .9999963  .0012948 -.0023986
T   59  8 .1119888E+09   8030000E+01 -.4011E+05  .1559E+06   .9999931 -.0015182  .0034011
T   60  8 .1120210E+09   8030000E+01 -.4159E+06 -.3958E+05   .9999905 -.0042946 -.0007533
T   61  8 .1123167E+09   8030000E+01  .2586E+05 -.1796E+05   .9999972 -.0010838 -.0020898
T   62  8 .1121460E+09   8030000E+01 -.7203E+05 -.1275E+06   .9999983 -.0002093 -.0018488
T   63  8 .1120946E+09   8030000E+01  .9587E+05 -.1799E+06   .9999919  .0001717 -.0040123
T   64  8 .1119034E+09   8030000E+01 -.1435E+06  .4065E+06   .9999964 -.0014850  .0022250
T   65  8 .1120046E+09   8030000E+01 -.9635E+05 -.1119E+06   .9999975 -.0021189 -.0006607
T   66  8 .1118917E+09   8030000E+01 -.3828E+05 -.1697E+06   .9999924  .0010523 -.0037527
T   67  8 .1122705E+09   8030000E+01  .6400E+05  .1013E+06   .9999998  .0005457  .0002632
T   68  8 .1123025E+09   8030000E+01 -.1445E+05 -.1020E+06   .9999557 -.0088074 -.0033140
T   69  8 .1119774E+09   8030000E+01  .2798E+05  .7107E+05   .9999869  .0050032 -.0011192
T   70  8 .1124299E+09   8030000E+01  .5188E+05  .6871E+06   .9999702  .0009905  .0076515
T   71  8 .1122771E+09   8030000E+01 -.2076E+06 -.1324E+06   .9999816 -.0044976 -.0040587
T   72  8 .1120495E+09   8030000E+01 -.1470E+06  .3609E+05   .9999932  .0006320  .0036391
T   73  8 .1120658E+09   8030000E+01 -.1129E+06 -.2861E+06   .9999967  .0019592  .0016457
T   74  8 .1118814E+09   8030000E+01  .7231E+05 -.4338E+06   .9999767  .0016077 -.0066317
T   75  8 .1121713E+09   8030000E+01 -.1627E+05  .5993E+05   .9999938  .0019079  .0029614
T   76  8 .1121703E+09   8030000E+01 -.1109E+06  .7516E+05   .9999994 -.0007676  .0007751
T   77  8 .1121791E+09   8030000E+01  .1631E+06  .4885E+05   .9999902  .0037010  .0024214
T   78  8 .1120406E+09   8030000E+01  .1804E+04 -.1593E+03   .9999979  .0016326  .0012771
T   79  8 .1123586E+09   8030000E+01  .9881E+04 -.2766E+05   .9999979  .0014040  .0014810
T   80  8 .1117244E+09   8030000E+01 -.3545E+06 -.1617E+06   .9999633 -.0066566 -.0053953
T   81  8 .1120239E+09   8030000E+01 -.1093E+06  .2332E+06   .9999913 -.0020665  .0036127
T   82  8 .1109251E+09   8030000E+01  .1873E+07  .4968E+07   .9977203  .0231636  .0633847
T   83  8 .1122205E+09   8030000E+01 -.1178E+06 -.1626E+06   .9999930 -.0026030 -.0026850
T   84  8 .1121879E+09   8030000E+01  .1180E+06  .2755E+05   .9999905  .0041178 -.0014215
T   85  8 .1117517E+09   8030000E+01 -.6320E+06  .3180E+06   .9999657 -.0071439  .0041911
T   86  8 .1117748E+09   8030000E+01 -.1084E+06 -.2118E+05   .9999905 -.0034485 -.0026596
T   87  8 .1122075E+09   8030000E+01 -.2452E+06  .8942E+04   .9999943 -.0016471  .0029514
T   88  8 .1116764E+09   8030000E+01  .4218E+06 -.5548E+06   .9999430  .0058102 -.0089618
T   89  8 .1122831E+09   8030000E+01 -.1150E+06  .5922E+05   .9999927 -.0035944  .0012689
T   90  8 .1122690E+09   8030000E+01  .3231E+05  .3511E+05   .9999991 -.0007187  .0011575
T   91  8 .1121293E+09   8030000E+01 -.4397E+05  .4186E+05   .9999999  .0000311 -.0002936
T   92  8 .1122970E+09   8030000E+01  .1027E+06 -.1071E+05   .9999977  .0014813 -.0015362
T   93  8 .1121250E+09   8030000E+01 -.8979E+05 -.6276E+05   .9999885 -.0030365 -.0037133
T   94  8 .1118571E+09   8030000E+01  .6511E+05  .7967E+05   .9999986  .0010044  .0013240
T   95  8 .1121332E+09   8030000E+01  .1488E+06 -.8729E+04   .9999834  .0054019 -.0020213
T   96  8 .1120642E+09   8030000E+01  .2474E+06  .1678E+06   .9999949  .0017383  .0026769
T   97  8 .1119567E+09   8030000E+01  .1931E+04 -.6083E+05   .9999680  .0061804 -.0050778
T   98  8 .1120239E+09   8030000E+01  .1108E+06 -.7775E+05   .9999780 -.0028375  .0059996
T   99  8 .1120717E+09   8030000E+01  .1749E+06  .1041E+06   .9999826  .0045388  .0037571
T  100  8 .1118532E+09   8030000E+01  .2500E+05 -.1726E+06   .9999886  .0019774 -.0043400
T  101  8 .1122355E+09   8030000E+01 -.7612E+05  .1116E+05   .9999998 -.0006850 -.0000359
T  102  8 .1120056E+09   8030000E+01 -.8120E+05 -.4468E+04   .9999922  .0022011 -.0032665
T  103  8 .1120706E+09   8030000E+01 -.3589E+06 -.3336E+06   .9999783 -.0014699 -.0064271
T  104  8 .1121237E+09   8030000E+01  .1564E+06 -.8261E+06   .9999321  .0011194 -.0115992
T  105  8 .1118338E+09   8030000E+01  .2516E+06  .1229E+05   .9999855  .0047149  .0026068
T  106  8 .1121905E+09   8030000E+01  .3259E+05 -.2255E+06   .9999969 -.0000491 -.0025007
T  107  8 .1121428E+09   8030000E+01 -.1248E+06  .1339E+06   .9999976  .0004687  .0021208
T  108  8 .1119609E+09   8030000E+01 -.1503E+06  .1336E+06   .9999976 -.0011680  .0018773
T  109  8 .1121061E+09   8030000E+01  .8041E+05 -.1006E+06   .9999898  .0023012 -.0038966
T  110  8 .1119298E+09   8030000E+01 -.3743E+05 -.9227E+05   .9999936 -.0010453 -.0034102
T  111  8 .1120383E+09   8030000E+01 -.1283E+06 -.3488E+05   .9999998  .0002145  .0006061
T  112  8 .1120892E+09   8030000E+01 -.8789E+05 -.3495E+05   .9999963 -.0002289 -.0027029
T  113  8 .1121427E+09   8030000E+01 -.1718E+04  .8460E+05   .9999980  .0002121  .0019940
T  114  8 .1119179E+09   8030000E+01  .3261E+05 -.1217E+06   .9999999  .0000603 -.0002298
T  115  8 .1120803E+09   8030000E+01 -.1127E+06  .1007E+06   .9999994  .0006321  .0009018
T  116  8 .1123101E+09   8030000E+01  .7622E+05  .2968E+05   .9999993  .0009206 -.0007637
T  117  8 .1119774E+09   8030000E+01 -.4771E+05 -.5512E+05   .9999995 -.0006947 -.0007276
T  118  8 .1124515E+09   8030000E+01 -.6724E+05  .1141E+06   .9999904  .0002108 -.0043748
T  119  8 .1122911E+09   8030000E+01  .1092E+06 -.4134E+05   .9999948 -.0017860  .0026948
T  120  8 .1124414E+09   8030000E+01 -.1153E+05  .2993E+06   .9999731  .0014341  .0071924
T  121  8 .1119958E+09   8030000E+01 -.5691E+05 -.3858E+04   .9999917 -.0039094 -.0011146
T  122  8 .1119767E+09   8030000E+01  .1310E+06  .7599E+05   .9999999 -.0002769  .0001737
T  123  8 .1120553E+09   8030000E+01  .6709E+05  .4756E+05   .9999925  .0014018  .0036054
T  124  8 .1121699E+09   8030000E+01 -.1111E+06 -.1895E+05   .9999964 -.0012796 -.0023534
T  125  8 .1118302E+09   8030000E+01 -.1925E+06  .2915E+06   .9999737 -.0029356  .0066367
T  126  8 .1120640E+09   8030000E+01 -.1238E+06 -.5011E+05   .9999894  .0009811 -.0044990
T  127  8 .1121153E+09   8030000E+01 -.4291E+05 -.3707E+06   .9999892 -.0009439 -.0045572
T  128  8 .1121975E+09   8030000E+01  .4156E+05 -.8932E+05   .9999862  .0052572 -.0002204
T  129  8 .1120810E+09   8030000E+01  .1273E+06  .1186E+05   .9999999 -.0004459 -.0002188
T  130  8 .1122439E+09   8030000E+01 -.1887E+05 -.9869E+05   .9999972  .0023390  .0004452
T  131  8 .1122671E+09   8030000E+01 -.1473E+06  .2849E+06   .9999917 -.0016785  .0037166
T  132  8 .1121131E+09   8030000E+01 -.1877E+05  .8296E+05   .9999889 -.0022027  .0041707
T  133  8 .1118493E+09   8030000E+01  .3566E+06 -.1007E+06   .9999887  .0047120  .0006126
T  134  8 .1122135E+09   8030000E+01  .5190E+05 -.1373E+06   .9999964 -.0003938 -.0026621
T  135  8 .1121574E+09   8030000E+01 -.1549E+06 -.8170E+05   .9999974 -.0022278 -.0004001
T  136  8 .1121069E+09   8030000E+01  .6521E+05  .1285E+05   .9999986  .0010513 -.0012642
T  137  8 .1120086E+09   8030000E+01  .2908E+06  .2397E+06   .9999931  .0029185  .0023127
T  138  8 .1123349E+09   8030000E+01  .8476E+05 -.8119E+05   .9999993  .0010991  .0003391
T  139  8 .1123097E+09   8030000E+01  .5054E+05 -.5997E+05   .9999897  .0026004 -.0037069
T  140  8 .1120659E+09   8030000E+01  .1149E+06 -.6069E+05   .9999890  .0039226 -.0025729
T  141  8 .1123675E+09   8030000E+01 -.1308E+06  .1230E+06   .9999183 -.0035209  .0122918
T  142  8 .1122057E+09   8030000E+01 -.1057E+06 -.2262E+06   .9999849 -.0049094 -.0024772
T  143  8 .1120295E+09   8030000E+01  .4790E+05  .2168E+06   .9999974  .0020490  .0009920
T  144  8 .1121729E+09   8030000E+01  .2120E+06 -.1034E+06   .9999986 -.0002549  .0016332
T  145  8 .1116544E+09   8030000E+01  .7473E+05  .1576E+06   .9999997  .0007476 -.0002497
T  146  8 .1121509E+09   8030000E+01  .1158E+06  .2570E+05   .9999973  .0018220 -.0014731
T  147  8 .1122554E+09   8030000E+01 -.1085E+06 -.7195E+05   .9999999  .0001946  .0002359
T  148  8 .1119979E+09   8030000E+01  .7617E+05 -.1911E+06   .9999956  .0009695 -.0027915
T  149  8 .1120429E+09   8030000E+01  .3768E+06  .2375E+06   .9999918  .0026203  .0031013
T  150  8 .1122257E+09   8030000E+01 -.1501E+05  .7990E+05   .9999994 -.0001912  .0010701
T  151  8 .1120524E+09   8030000E+01 -.7681E+05 -.9137E+04   .9999986 -.0016727 -.0002295
T  152  8 .1122691E+09   8030000E+01  .6826E+05 -.3970E+05   .9999843 -.0011140 -.0054949
T  153  8 .1122100E+09   8030000E+01 -.3543E+05  .6649E+05   .9999994  .0009365  .0005726
T  154  8 .1122542E+09   8030000E+01 -.2742E+06  .1532E+06   .9999809 -.0051211  .0034615
T  155  8 .1121528E+09   8030000E+01  .4698E+05  .1622E+06   .9999935 -.0008152 -.0035056
T  156  8 .1120407E+09   8030000E+01  .2504E+06  .3602E+05   .9999956  .0028485  .0008245
T  157  8 .1122927E+09   8030000E+01 -.1855E+05 -.8876E+05   .9999964  .0008846 -.0025158
T  158  8 .1120896E+09   8030000E+01 -.6698E+05  .6339E+04   .9999926  .0008502 -.0037534
T  159  8 .1119742E+09   8030000E+01  .1559E+06 -.4223E+04   .9999955  .0024441 -.0017503
T  160  8 .1124727E+09   8030000E+01  .2957E+06 -.3051E+06   .9999932  .0026423 -.0025744
T  161  8 .1117526E+09   8030000E+01 -.2823E+06 -.3044E+06   .9999968  .0020038 -.0015162
T  162  8 .1119725E+09   8030000E+01  .1236E+06  .1611E+06   .9999991 -.0009940  .0008786
T  163  8 .1122218E+09   8030000E+01 -.9774E+04 -.6370E+05   .9999970  .0016799 -.0017817
T  164  8 .1117620E+09   8030000E+01 -.1660E+06 -.1709E+06   .9999930 -.0031398 -.0020275
T  165  8 .1120362E+09   8030000E+01  .9346E+05  .1011E+06   .9999992  .0012282  .0000740
T  166  8 .1118474E+09   8030000E+01 -.1544E+06 -.5383E+05   .9999936 -.0032919  .0013957
T  167  8 .1119004E+09   8030000E+01  .5711E+05  .3000E+06   .9999987 -.0003695  .0015776
T  168  8 .1119732E+09   8030000E+01 -.1035E+06  .4102E+05   .9999975 -.0021868  .0004982
T  169  8 .1120064E+09   8030000E+01  .1364E+06  .4101E+03   .9999993  .0001199 -.0011592
T  170  8 .1122098E+09   8030000E+01  .3786E+05  .3259E+05   .9999997 -.0000325 -.0007137
T  171  8 .1123385E+09   8030000E+01 -.2724E+04  .1896E+06   .9999954  .0003674  .0029995
T  172  8 .1121351E+09   8030000E+01 -.9926E+05  .1261E+06   .9999796 -.0030098  .0056318
T  173  8 .1121982E+09   8030000E+01  .1824E+05  .1077E+06   .9999907  .0015755  .0040203
T  174  8 .1118401E+09   8030000E+01 -.1219E+06  .1240E+06   .9999979  .0010986 -.0017277
T  175  8 .1118997E+09   8030000E+01 -.1300E+06  .1334E+06   .9999993 -.0004189 -.0011170
T  176  8 .1119925E+09   8030000E+01  .3034E+06 -.1521E+06   .9999672  .0073842  .0033354
T  177  8 .1118069E+09   8030000E+01 -.7713E+05 -.1104E+06   .9999963  .0009965 -.0025183
T  178  8 .1119841E+09   8030000E+01 -.2645E+06  .4133E+06   .9999656 -.0034027  .0075666
T  179  8 .1118801E+09   8030000E+01 -.7852E+05 -.1613E+06   .9999861 -.0008885 -.0051992
T  180  8 .1122912E+09   8030000E+01  .4877E+05 -.2678E+06   .9999990  .0003463 -.0013703
T  181  8 .1120040E+09   8030000E+01 -.1113E+06 -.3597E+04   .9999992 -.0000275  .0012430
T  182  8 .1120897E+09   8030000E+01  .2259E+06  .1597E+06   .9999989  .0013997  .0005184
T  183  8 .1121315E+09   8030000E+01  .2670E+06 -.1068E+05   .9999987  .0015937 -.0001868
T  184  8 .1119494E+09   8030000E+01  .7349E+05 -.2720E+06   .9999885  .0013996 -.0045918
T  185  8 .1118998E+09   8030000E+01  .9840E+05  .1368E+06   .9999966  .0008449  .0024713
T  186  8 .1122192E+09   8030000E+01 -.1231E+06 -.9430E+05   .9999900 -.0036873 -.0025438
T  187  8 .1119292E+09   8030000E+01  .2912E+05  .4089E+03   .9999996 -.0001460  .0008957
T  188  8 .1121717E+09   8030000E+01  .2930E+06 -.6725E+05   .9999947  .0032548  .0003014
T  189  8 .1123365E+09   8030000E+01 -.5363E+05  .2230E+06   .9999868 -.0023409  .0045704
T  190  8 .1120489E+09   8030000E+01 -.2622E+05  .1895E+06   .9999770 -.0039609  .0055111
T  191  8 .1120245E+09   8030000E+01  .8860E+05 -.5717E+05   .9999983  .0015586 -.0009473
T  192  8 .1122219E+09   8030000E+01 -.1459E+06 -.1186E+06   .9999956 -.0015430  .0025271
T  193  8 .1119399E+09   8030000E+01  .3124E+04 -.4457E+05   .9999909 -.0039837 -.0015216
T  194  8 .1119040E+09   8030000E+01 -.1989E+05 -.6847E+05   .9999968  .0008990 -.0023739
T  195  8 .1116034E+09   8030000E+01  .2065E+05 -.1007E+06   .9999909  .0015707 -.0039643
T  196  8 .1119236E+09   8030000E+01  .1895E+06  .1145E+06   .9999820  .0059709 -.0005413
T  197  8 .1117813E+09   8030000E+01 -.1063E+06  .1580E+06   .9999960 -.0015728  .0023316
T  198  8 .1120568E+09   8030000E+01 -.1426E+06 -.2673E+05   .9999947 -.0029649 -.0013475
T  199  8 .1117951E+09   8030000E+01  .1714E+06 -.1453E+06   .9999883  .0047051  .0011628
T  200  8 .1120816E+09   8030000E+01  .2635E+05 -.1853E+06   .9999936  .0009354 -.0034613
T  201  8 .1119668E+09   8030000E+01  .1632E+06  .2302E+05   .9999852  .0050389  .0020360
T  202  8 .1121820E+09   8030000E+01 -.2723E+06 -.1194E+06   .9999687 -.0060701 -.0050725
T  203  8 .1124156E+09   8030000E+01 -.3459E+05  .7707E+05   .9999980 -.0019308 -.0005003
T  204  8 .1121049E+09   8030000E+01  .1940E+05  .1053E+06   .9999881  .0021566 -.0043766
T  205  8 .1118847E+09   8030000E+01 -.6111E+05 -.1529E+06   .9999971  .0001868 -.0023835
T  206  8 .1120224E+09   8030000E+01  .1922E+06 -.1236E+06   .9999971  .0011405 -.0021267
T  207  8 .1122562E+09   8030000E+01 -.3348E+04 -.4993E+05   .9999982  .0018304  .0005629
T  208  8 .1117962E+09   8030000E+01 -.4355E+06  .7547E+05   .9999767 -.0068000  .0005846
T  209  8 .1121103E+09   8030000E+01 -.4148E+05  .1459E+06   .9999966 -.0023779  .0011016
T  210  8 .1121740E+09   8030000E+01  .3296E+05 -.1327E+06   .9999994  .0000705 -.0010682
T  211  8 .1122594E+09   8030000E+01  .8028E+05  .5023E+05   .9999882  .0031055 -.0037442
T  212  8 .1120329E+09   8030000E+01  .1315E+06  .2362E+05   .9999920  .0040029 -.0001199
T  213  8 .1117486E+09   8030000E+01 -.9329E+05 -.5668E+05   .9999983 -.0017084  .0006953
T  214  8 .1118668E+09   8030000E+01 -.4329E+05  .1225E+06   .9999836  .0005556  .0057048
T  215  8 .1123981E+09   8030000E+01  .2572E+06  .1926E+06   .9999897  .0038376  .0024213
T  216  8 .1125241E+09   8030000E+01 -.1333E+06 -.2946E+06   .9999949 -.0020580 -.0024263
T  217  8 .1118406E+09   8030000E+01  .9563E+03  .1194E+05   .9999997  .0006892 -.0004153
T  218  8 .1119437E+09   8030000E+01 -.1200E+06  .1228E+05   .9999987 -.0008749 -.0013713
T  219  8 .1117781E+09   8030000E+01  .2081E+06 -.7411E+05   .9999961  .0025224 -.0011717
T  220  8 .1121735E+09   8030000E+01  .7689E+05  .1821E+05   .9999958  .0016156  .0024062
T  221  8 .1120134E+09   8030000E+01  .5193E+05 -.1892E+06   .9999545  .0072614 -.0061855
T  222  8 .1120104E+09   8030000E+01 -.9980E+05 -.4338E+05   .9999921 -.0009514 -.0038706
T  223  8 .1118113E+09   8030000E+01  .1271E+06  .2139E+06   .9999941  .0008330  .0033417
T  224  8 .1120381E+09   8030000E+01  .3434E+05 -.1038E+06   .9999829 -.0005562 -.0058267
T  225  8 .1121500E+09   8030000E+01 -.2302E+05 -.5613E+05   .9999970 -.0016490 -.0018169
T  226  8 .1121864E+09   8030000E+01 -.2779E+06  .2549E+06   .9999818 -.0031134  .0051605
T  227  8 .1119557E+09   8030000E+01 -.1692E+06 -.4816E+05   .9999991 -.0013521  .0001394
T  228  8 .1119112E+09   8030000E+01 -.1739E+06 -.2307E+04   .9999987  .0002721 -.0015814
T  229  8 .1123486E+09   8030000E+01 -.1817E+06 -.2050E+06   .9999910 -.0035960 -.0022627
T  230  8 .1121674E+09   8030000E+01 -.6295E+05  .2162E+05   .9999984 -.0002029 -.0017576
T  231  8 .1118303E+09   8030000E+01 -.2291E+06 -.9180E+05   .9999971 -.0009588 -.0022302
T  232  8 .1121320E+09   8030000E+01  .1138E+06  .6805E+05   .9999969  .0021281  .0013268
T  233  8 .1122229E+09   8030000E+01 -.1975E+06 -.7708E+05   .9999987 -.0013837 -.0008160
T  234  8 .1123736E+09   8030000E+01  .7503E+05  .8362E+05   .9999965  .0002595  .0026170
T  235  8 .1123373E+09   8030000E+01  .3472E+05 -.3834E+05   .9999934  .0034442 -.0011592
T  236  8 .1117961E+09   8030000E+01 -.2793E+06  .9724E+05   .9999928 -.0037874  .0000914
T  237  8 .1119871E+09   8030000E+01  .5730E+05 -.2878E+05   .9999963  .0003168 -.0026865
T  238  8 .1120346E+09   8030000E+01  .9331E+05 -.2057E+05   .9999984  .0018048  .0000765
T  239  8 .1118616E+09   8030000E+01 -.3015E+05 -.4922E+05   .9999959  .0024793  .0014043
T  240  8 .1118414E+09   8030000E+01 -.5728E+05 -.1112E+06   .9999944 -.0027381 -.0019378
T  241  8 .1120906E+09   8030000E+01 -.2987E+05 -.1327E+06   .9999983  .0005217 -.0017847
T  242  8 .1121897E+09   8030000E+01 -.7267E+05 -.2753E+05   .9999999  .0002713  .0000954
T  243  8 .1120662E+09   8030000E+01 -.6783E+05  .1976E+06   .9999832 -.0038725  .0043110
T  244  8 .1119284E+09   8030000E+01 -.5802E+05 -.2202E+06   .9999828 -.0020531 -.0054849
T  245  8 .1124799E+09   8030000E+01  .2482E+06 -.1457E+06   .9999989  .0010139  .0010850
T  246  8 .1124051E+09   8030000E+01 -.1478E+06 -.1058E+06   .9999924 -.0038715 -.0004933
T  247  8 .1122323E+09   8030000E+01  .5931E+05 -.4075E+05   .9999958 -.0010860 -.0027003
T  248  8 .1119774E+09   8030000E+01 -.6646E+05  .2596E+05   .9999929 -.0015654  .0034231
T  249  8 .1118865E+09   8030000E+01  .2181E+05 -.1668E+06   .9999950  .0023898  .0020841
T  250  8 .1121480E+09   8030000E+01 -.2134E+05 -.1033E+06   .9999967 -.0006945 -.0024768
T  251  8 .1122949E+09   8030000E+01 -.8917E+05 -.3960E+05   .9999998  .0004552  .0004351
T  252  8 .1123442E+09   8030000E+01  .6539E+05 -.3936E+06   .9999874  .0024433 -.0043849
T  253  8 .1121143E+09   8030000E+01 -.1048E+06 -.2022E+06   .9999977  .0021357  .0002488
