============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(113. MeV) ==> Upper Be+He Gas+Lower Be( 24.0 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T 2524  8 .9794894E+08   2402000E+02 -.4709E+06  .1909E+06   .9996878 -.0199507 -.0150402
T 2525  8 .9800433E+08   2402000E+02 -.7242E+06 -.3651E+06   .9999910 -.0041665 -.0008499
T 2526  8 .9825177E+08   2402000E+02 -.2685E+06  .2507E+06   .9999968 -.0024225  .0006781
T 2527  8 .9853453E+08   2402000E+02 -.2681E+06 -.1729E+06   .9999999  .0001626  .0000852
T 2528  8 .9855594E+08   2402000E+02 -.2422E+06 -.7354E+05   .9999949 -.0031808 -.0002136
T 2529  8 .9829248E+08   2402000E+02  .6946E+06 -.5297E+05   .9999941  .0033907  .0004525
T 2530  8 .9819777E+08   2402000E+02 -.3889E+06  .5356E+06   .9999984 -.0012603  .0012944
T 2531  8 .9846145E+08   2402000E+02 -.2427E+06  .9284E+05   .9999949  .0003139 -.0031666
T 2532  8 .9830177E+08   2402000E+02  .1961E+06  .1989E+06   .9999926  .0024582  .0029480
T 2533  8 .9805230E+08   2402000E+02  .2386E+06 -.7086E+05   .9999984  .0001868  .0017605
T 2534  8 .9851201E+08   2402000E+02 -.5352E+05  .3215E+06   .9999996 -.0004624  .0007123
T 2535  8 .9830974E+08   2402000E+02 -.1902E+06 -.2031E+06   .9999991 -.0009666  .0009555
T 2536  8 .9817415E+08   2402000E+02  .4360E+06 -.2987E+06   .9999874  .0047916 -.0014636
T 2537  8 .9836114E+08   2402000E+02 -.2382E+05  .6866E+05   .9999962  .0005136  .0027084
T 2538  8 .9833910E+08   2402000E+02 -.5966E+06  .5600E+05   .9999897 -.0043529  .0012633
T 2539  8 .9829422E+08   2402000E+02  .1208E+06 -.1012E+06   .9999964 -.0003001  .0026554
T 2540  8 .9856056E+08   2402000E+02  .1706E+06 -.1288E+06   .9999993 -.0001414  .0011523
T 2541  8 .9801691E+08   2402000E+02  .4717E+06 -.1022E+07   .9999932  .0028305 -.0023543
T 2542  8 .9836729E+08   2402000E+02  .3364E+06  .6619E+06   .9999914 -.0010483  .0040214
T 2543  8 .9830362E+08   2402000E+02 -.3113E+06  .8304E+05   .9999872 -.0035528 -.0036107
T 2544  8 .9839820E+08   2402000E+02 -.8487E+05 -.1469E+06   .9999960 -.0000531 -.0028225
T 2545  8 .9820234E+08   2402000E+02 -.3740E+05  .2871E+06   .9999895 -.0031449  .0033191
T 2546  8 .9832799E+08   2402000E+02 -.9085E+05 -.2981E+06   .9999805  .0044698  .0043556
T 2547  8 .9842067E+08   2402000E+02  .2881E+06 -.5128E+06   .9999944  .0003747 -.0033289
T 2548  8 .9816475E+08   2402000E+02 -.5260E+06 -.3849E+06   .9999979 -.0017802  .0010584
T 2549  8 .9844828E+08   2402000E+02 -.4424E+06  .1506E+06   .9999990 -.0003187  .0013509
T 2550  8 .9863887E+08   2402000E+02  .5788E+05  .3446E+06   .9999949 -.0009112  .0030692
T 2551  8 .9865986E+08   2402000E+02 -.2242E+06  .2101E+06   .9999972  .0003949  .0023436
T 2552  8 .9824742E+08   2402000E+02 -.1597E+06  .2074E+06   .9999990  .0007378  .0012232
T 2553  8 .9816605E+08   2402000E+02  .3790E+06 -.2952E+05   .9999963  .0024343 -.0012021
T 2554  8 .9849288E+08   2402000E+02  .8646E+06 -.2281E+06   .9999914  .0038316 -.0016060
T 2555  8 .9840948E+08   2402000E+02 -.1172E+06 -.1363E+06   .9999966 -.0025984  .0001979
T 2556  8 .9807348E+08   2402000E+02 -.4217E+05  .1133E+06   .9999849  .0034875  .0042511
T 2557  8 .9842528E+08   2402000E+02  .4977E+06 -.5208E+06   .9999933  .0036615 -.0000428
T 2558  8 .9822797E+08   2402000E+02 -.6916E+05  .5316E+06   .9999872  .0015744  .0048145
T 2559  8 .9818986E+08   2402000E+02 -.5684E+05  .1508E+06   .9999971 -.0005916  .0023477
T 2560  8 .9827782E+08   2402000E+02 -.4278E+06 -.8968E+06   .9999862 -.0002983 -.0052432
T 2561  8 .9808100E+08   2402000E+02  .4256E+06 -.1388E+06   .9999996  .0008164 -.0004123
T 2562  8 .9849689E+08   2402000E+02  .1160E+06  .1299E+06   .9999988 -.0009484  .0011975
T 2563  8 .9819328E+08   2402000E+02 -.3171E+06  .3427E+06   .9999978  .0016287  .0013479
T 2564  8 .9818141E+08   2402000E+02 -.1012E+06  .2558E+06   .9999942 -.0012509  .0031581
T 2565  8 .9822587E+08   2402000E+02 -.3181E+06 -.5057E+06   .9999985  .0001951 -.0017462
T 2566  8 .9821887E+08   2402000E+02  .5903E+06  .3673E+06   .9999985  .0011728  .0012413
T 2567  8 .9838209E+08   2402000E+02 -.3533E+06 -.1926E+06   .9999999  .0001998  .0002858
T 2568  8 .9833919E+08   2402000E+02 -.4301E+06  .5286E+04   .9999963 -.0022653  .0014879
T 2569  8 .9820223E+08   2402000E+02 -.1669E+06  .6536E+06   .9999891  .0029096 -.0036521
T 2570  8 .9788683E+08   2402000E+02  .4031E+06 -.5309E+06   .9999954  .0025665 -.0016057
T 2571  8 .9843777E+08   2402000E+02  .1006E+06 -.2418E+06   .9999971  .0024179 -.0001435
T 2572  8 .9826482E+08   2402000E+02 -.5944E+06 -.4005E+06   .9999844 -.0042146 -.0036707
T 2573  8 .9819751E+08   2402000E+02  .2216E+06 -.8001E+06   .9999929  .0021955 -.0030574
T 2574  8 .9807772E+08   2402000E+02  .1249E+06 -.7834E+06   .9999955 -.0025574 -.0015894
T 2575  8 .9808338E+08   2402000E+02  .3553E+06  .3832E+06   .9999979 -.0003049  .0020437
T 2576  8 .9851062E+08   2402000E+02  .5964E+06  .2934E+06   .9999957  .0009413  .0027950
T 2577  8 .9855158E+08   2402000E+02  .1585E+06 -.1323E+06   .9999851 -.0010313 -.0053626
T 2578  8 .9834887E+08   2402000E+02 -.3092E+06 -.1091E+06   .9999992 -.0011526  .0004739
T 2579  8 .9843348E+08   2402000E+02 -.1075E+06  .3969E+06   .9999984 -.0016064 -.0008289
T 2580  8 .9819802E+08   2402000E+02  .2765E+06 -.4506E+05   .9999943 -.0000390 -.0033662
T 2581  8 .9826907E+08   2402000E+02 -.1770E+06  .3679E+06   .9999970  .0002841  .0024484
T 2582  8 .9835593E+08   2402000E+02 -.6621E+06  .7196E+05   .9999991 -.0013302 -.0002290
T 2583  8 .9843836E+08   2402000E+02  .3375E+06 -.1883E+06   .9999913  .0036573  .0019882
T 2584  8 .9856304E+08   2402000E+02  .5486E+06  .6670E+06   .9999951  .0030161  .0008920
T 2585  8 .9840707E+08   2402000E+02  .1360E+06  .2941E+06   .9999854 -.0053542 -.0006851
T 2586  8 .9823855E+08   2402000E+02 -.6531E+05 -.2369E+06   .9999968  .0000680 -.0025113
T 2587  8 .9814537E+08   2402000E+02 -.1818E+06  .1067E+06   .9999937 -.0013764 -.0032661
T 2588  8 .9829687E+08   2402000E+02  .7920E+05  .4622E+06   .9999978 -.0014329  .0015310
T 2589  8 .9830007E+08   2402000E+02 -.2021E+06 -.2334E+06   .9999905 -.0042908 -.0007173
T 2590  8 .9843395E+08   2402000E+02  .8697E+05  .1697E+05   .9999995 -.0010068  .0001967
T 2591  8 .9819328E+08   2402000E+02  .5076E+06  .1405E+06   .9999958  .0016402  .0023861
T 2592  8 .9828109E+08   2402000E+02 -.2657E+05  .5529E+06   .9999947  .0010940  .0030613
T 2593  8 .9850591E+08   2402000E+02  .4845E+06 -.1720E+06   .9999980 -.0003581 -.0019526
T 2594  8 .9817673E+08   2402000E+02  .7592E+06 -.8114E+06   .9999830  .0053521 -.0023050
T 2595  8 .9825743E+08   2402000E+02  .2804E+06 -.1470E+06   .9999842  .0054722 -.0012653
T 2596  8 .9822430E+08   2402000E+02  .3154E+05 -.8507E+05   .9999993 -.0011452 -.0004294
T 2597  8 .9828351E+08   2402000E+02  .2286E+05  .3040E+06   .9999990  .0001467  .0013915
T 2598  8 .9844644E+08   2402000E+02 -.6640E+05  .2186E+06   .9999960 -.0007720  .0027110
T 2599  8 .9839934E+08   2402000E+02 -.4115E+06 -.1967E+06   .9999981  .0019524  .0002856
T 2600  8 .9834480E+08   2402000E+02 -.1606E+06 -.3635E+06   .9999962  .0001345 -.0027404
T 2601  8 .9821329E+08   2402000E+02  .3002E+06 -.1181E+06   .9999919  .0037827 -.0014077
T 2602  8 .9837133E+08   2402000E+02  .3822E+06  .8095E+05   .9999997 -.0002814  .0007780
T 2603  8 .9822862E+08   2402000E+02  .4561E+06 -.1163E+07   .9999884  .0038467 -.0028848
T 2604  8 .9818839E+08   2402000E+02 -.5453E+04  .3282E+06   .9999995 -.0004220 -.0008633
T 2605  8 .9823082E+08   2402000E+02 -.1940E+06 -.1611E+06   .9999983 -.0017641  .0004981
T 2606  8 .9810822E+08   2402000E+02 -.1269E+06 -.5390E+06   .9999942 -.0029616 -.0016758
T 2607  8 .9837067E+08   2402000E+02 -.3520E+05 -.7863E+06   .9999806  .0048449 -.0039076
T 2608  8 .9814994E+08   2402000E+02  .2669E+06 -.4230E+05   .9999868  .0041158 -.0030741
T 2609  8 .9838794E+08   2402000E+02 -.1472E+06  .5924E+06   .9999915 -.0008859  .0040376
T 2610  8 .9811317E+08   2402000E+02  .4684E+05 -.2710E+05   .9999998  .0000792  .0006060
T 2611  8 .9807348E+08   2402000E+02 -.1291E+06 -.1617E+06   .9999957 -.0026332 -.0012746
T 2612  8 .9852103E+08   2402000E+02 -.4993E+06  .2011E+06   .9999952 -.0019553  .0024009
T 2613  8 .9832804E+08   2402000E+02 -.1197E+06 -.2242E+06   .9999977 -.0012128 -.0017661
T 2614  8 .9786688E+08   2402000E+02  .3281E+06  .3094E+06   .9999898  .0044021  .0009914
T 2615  8 .9827896E+08   2402000E+02  .3468E+06  .1207E+07   .9999947 -.0018656  .0026513
T 2616  8 .9791351E+08   2402000E+02  .1130E+06  .2846E+05   .9999994  .0010835 -.0000059
T 2617  8 .9821501E+08   2402000E+02 -.3493E+06  .5240E+06   .9999959 -.0003361  .0028586
T 2618  8 .9818548E+08   2402000E+02 -.2384E+06  .5457E+05   .9999990  .0008847 -.0011182
T 2619  8 .9829724E+08   2402000E+02  .4062E+06  .1201E+06   .9999948  .0028466 -.0014857
T 2620  8 .9817107E+08   2402000E+02 -.1719E+06 -.2468E+06   .9999995 -.0000761 -.0010270
T 2621  8 .9830751E+08   2402000E+02 -.2743E+06  .1061E+06   .9999974 -.0014215  .0017736
T 2622  8 .9824102E+08   2402000E+02  .2998E+06  .4778E+06   .9999970  .0009858  .0022383
T 2623  8 .9825305E+08   2402000E+02 -.8521E+04  .4894E+06   .9999928 -.0025300  .0028168
T 2624  8 .9835630E+08   2402000E+02  .1869E+06  .7269E+05   .9999979  .0019813  .0005070
T 2625  8 .9853516E+08   2402000E+02 -.4375E+06  .2046E+06   .9999459 -.0097625 -.0035915
T 2626  8 .9816149E+08   2402000E+02 -.2081E+06 -.1446E+05   .9999995  .0004783 -.0008965
T 2627  8 .9839429E+08   2402000E+02 -.5265E+05 -.5214E+06   .9999966  .0003503 -.0025808
T 2628  8 .9825946E+08   2402000E+02  .3813E+06 -.2335E+05   .9999989  .0014367  .0002403
T 2629  8 .9826437E+08   2402000E+02  .3494E+06 -.3026E+06   .9999990 -.0003807 -.0013253
T 2630  8 .9821990E+08   2402000E+02  .1722E+06  .1731E+06   .9999993  .0010371  .0005040
T 2631  8 .9821153E+08   2402000E+02 -.1876E+06  .4007E+06   .9999910 -.0023967  .0035015
T 2632  8 .9829356E+08   2402000E+02  .2537E+06  .3927E+05   .9999998 -.0005750  .0002339
T 2633  8 .9846838E+08   2402000E+02 -.8483E+05  .2478E+06   .9999988 -.0010609 -.0010899
T 2634  8 .9823155E+08   2402000E+02 -.6048E+06  .6028E+06   .9999918 -.0040388 -.0003887
T 2635  8 .9840655E+08   2402000E+02  .6967E+06  .1689E+06   .9999979  .0020268  .0003663
T 2636  8 .9833133E+08   2402000E+02  .7115E+06  .2026E+06   .9999916  .0040456  .0006447
T 2637  8 .9836027E+08   2402000E+02  .1195E+06 -.3950E+06   .9999996  .0003991 -.0007627
T 2638  8 .9813548E+08   2402000E+02 -.1047E+07  .6166E+06   .9999900 -.0042633  .0013781
T 2639  8 .9844883E+08   2402000E+02 -.4547E+06  .1650E+06   .9999987 -.0016282 -.0001664
T 2640  8 .9831292E+08   2402000E+02 -.3817E+06 -.1782E+06   .9999989 -.0013420 -.0006918
T 2641  8 .9834391E+08   2402000E+02  .2548E+06  .9052E+06   .9999914  .0007933  .0040768
T 2642  8 .9827000E+08   2402000E+02  .6204E+06 -.3638E+06   .9999753  .0021601 -.0066866
T 2643  8 .9838399E+08   2402000E+02 -.1544E+06 -.5080E+06   .9999974 -.0001156 -.0022631
T 2644  8 .9811083E+08   2402000E+02  .5430E+06  .2759E+06   .9999973  .0020695 -.0010567
T 2645  8 .9845552E+08   2402000E+02 -.5421E+05  .3032E+05   .9999996 -.0004033 -.0007332
T 2646  8 .9811960E+08   2402000E+02 -.3919E+05 -.5631E+05   .9999905  .0026416 -.0034758
T 2647  8 .9800735E+08   2402000E+02  .5171E+05  .4920E+05   .9999968 -.0008129  .0024018
T 2648  8 .9831080E+08   2402000E+02 -.6705E+06  .2278E+06   .9999968 -.0024072  .0007869
T 2649  8 .9808343E+08   2402000E+02  .3220E+06  .5178E+05   .9999936  .0033172 -.0013469
T 2650  8 .9830828E+08   2402000E+02 -.1707E+06  .6297E+06   .9999916  .0011045  .0039581
T 2651  8 .9815895E+08   2402000E+02  .9505E+05 -.2079E+06   .9999992  .0008299 -.0009764
T 2652  8 .9832210E+08   2402000E+02 -.7621E+06  .1674E+06   .9999843 -.0052976  .0018483
T 2653  8 .9842198E+08   2402000E+02  .7928E+06 -.3619E+06   .9999962  .0010594 -.0025387
T 2654  8 .9835470E+08   2402000E+02  .5537E+06  .1281E+06   .9999909  .0029425 -.0030777
T 2655  8 .9853649E+08   2402000E+02  .5151E+06  .6126E+05   .9999945  .0027471  .0018535
T 2656  8 .9820776E+08   2402000E+02 -.4211E+06 -.8308E+05   .9999986 -.0015840 -.0005338
T 2657  8 .9838440E+08   2402000E+02  .2494E+06 -.8979E+06   .9999882  .0015965 -.0045844
T 2658  8 .9836994E+08   2402000E+02 -.1541E+06 -.5053E+04   .9999980  .0019924 -.0000791
T 2659  8 .9850160E+08   2402000E+02 -.7386E+06  .9410E+06   .9999930 -.0033807  .0015805
T 2660  8 .9854198E+08   2402000E+02 -.2014E+06  .8192E+06   .9999900 -.0007495  .0044131
T 2661  8 .9810423E+08   2402000E+02 -.3253E+06  .6630E+05   .9999917 -.0040136  .0007339
T 2662  8 .9837162E+08   2402000E+02  .2840E+05  .2992E+05   .9999981  .0012174 -.0014896
T 2663  8 .9815064E+08   2402000E+02 -.3896E+06 -.3424E+06   .9999938 -.0012755 -.0032925
T 2664  8 .9849710E+08   2402000E+02  .1407E+05 -.9648E+05   .9999905  .0036519 -.0023642
T 2665  8 .9816543E+08   2402000E+02  .9006E+06  .7781E+06   .9999721  .0068023  .0030923
T 2666  8 .9829458E+08   2402000E+02 -.1425E+06 -.2317E+06   .9999936  .0006683 -.0035266
T 2667  8 .9818897E+08   2402000E+02  .4691E+05  .4366E+06   .9999979 -.0003735  .0019943
T 2668  8 .9814442E+08   2402000E+02 -.4740E+06  .1664E+06   .9999960 -.0027399 -.0006738
T 2669  8 .9841492E+08   2402000E+02  .2169E+06  .4302E+06   .9999998  .0000853  .0006569
T 2670  8 .9853319E+08   2402000E+02 -.1861E+05  .4929E+06   .9999948  .0008773  .0030883
T 2671  8 .9849743E+08   2402000E+02  .2770E+06  .1483E+06   .9999971  .0023995  .0001523
T 2672  8 .9832046E+08   2402000E+02 -.1409E+06 -.4618E+05   .9999847 -.0053969 -.0011920
T 2673  8 .9822080E+08   2402000E+02  .4458E+06 -.2763E+05   .9999996  .0008526 -.0001538
T 2674  8 .9830074E+08   2402000E+02 -.6183E+06 -.3102E+06   .9999914 -.0034592 -.0022802
T 2675  8 .9830937E+08   2402000E+02  .3112E+06 -.9318E+05   .9999846  .0055243 -.0004428
T 2676  8 .9823405E+08   2402000E+02 -.3679E+06  .2153E+05   .9999994 -.0011154 -.0001704
T 2677  8 .9830874E+08   2402000E+02  .2757E+06  .2977E+06   .9999959  .0028546  .0003426
T 2678  8 .9798941E+08   2402000E+02  .7710E+06  .4594E+06   .9999836  .0041533  .0039488
T 2679  8 .9810930E+08   2402000E+02 -.6072E+06  .1992E+06   .9999970 -.0020238  .0013733
T 2680  8 .9826700E+08   2402000E+02  .1029E+06 -.3167E+06   .9999981  .0003858 -.0018882
T 2681  8 .9832445E+08   2402000E+02 -.2886E+06 -.7023E+06   .9999904  .0002434  .0043645
T 2682  8 .9836106E+08   2402000E+02 -.1131E+06  .8800E+05   .9999965  .0015403  .0021713
T 2683  8 .9831893E+08   2402000E+02  .6334E+06 -.2791E+06   .9999828  .0043020 -.0039817
T 2684  8 .9825480E+08   2402000E+02  .8771E+05  .9550E+04   .9999983  .0002441 -.0018278
T 2685  8 .9840614E+08   2402000E+02  .1726E+06 -.1080E+06   .9999978 -.0021189  .0000021
T 2686  8 .9823100E+08   2402000E+02 -.1583E+05 -.7865E+05   .9999986  .0008183 -.0014672
T 2687  8 .9815700E+08   2402000E+02  .3292E+06 -.1325E+06   .9999898  .0045139 -.0002179
T 2688  8 .9826358E+08   2402000E+02 -.3030E+06  .2330E+04   .9999983 -.0018621 -.0001128
T 2689  8 .9831173E+08   2402000E+02  .4791E+06  .3172E+06   .9999979 -.0018507  .0008744
T 2690  8 .9847144E+08   2402000E+02 -.1487E+06 -.2819E+06   .9999997 -.0007743  .0002294
T 2691  8 .9833768E+08   2402000E+02 -.1457E+06  .1898E+06   .9999968 -.0020215  .0015160
T 2692  8 .9816830E+08   2402000E+02 -.3689E+05 -.5984E+06   .9998183 -.0149321 -.0118458
T 2693  8 .9833835E+08   2402000E+02 -.9405E+05 -.4947E+06   .9999893 -.0041977 -.0019656
T 2694  8 .9829391E+08   2402000E+02  .2633E+06  .1772E+06   .9999877  .0038910  .0030754
T 2695  8 .9829947E+08   2402000E+02  .2458E+06 -.2158E+05   .9999998  .0002352 -.0006223
T 2696  8 .9854877E+08   2402000E+02  .1171E+06  .7206E+06   .9999986  .0000160  .0017026
T 2697  8 .9830745E+08   2402000E+02 -.1150E+06 -.1267E+05   .9999995  .0002149  .0009922
T 2698  8 .9826400E+08   2402000E+02 -.3144E+06  .1254E+06   .9999998  .0005782  .0002111
T 2699  8 .9819827E+08   2402000E+02  .5312E+06 -.3943E+06   .9999558 -.0091996  .0019479
T 2700  8 .9814586E+08   2402000E+02 -.6331E+06 -.1429E+05   .9999931 -.0034369 -.0014159
T 2701  8 .9837054E+08   2402000E+02 -.5293E+06  .9901E+05   .9999911 -.0013542 -.0039955
T 2702  8 .9852884E+08   2402000E+02 -.1108E+06 -.3857E+06   .9999863 -.0009117 -.0051466
T 2703  8 .9849632E+08   2402000E+02  .3095E+06 -.4099E+06   .9999936  .0035756 -.0002041
T 2704  8 .9832573E+08   2402000E+02 -.2640E+06  .2751E+05   .9999992  .0010684  .0006667
T 2705  8 .9829800E+08   2402000E+02 -.1851E+06 -.7415E+05   .9999982 -.0001727  .0018906
T 2706  8 .9815834E+08   2402000E+02  .1232E+06  .5832E+05   .9999998 -.0000372  .0006056
T 2707  8 .9824209E+08   2402000E+02 -.2886E+06 -.2446E+06   .9999996 -.0005023 -.0007752
T 2708  8 .9847938E+08   2402000E+02  .2882E+05  .1940E+06   .9999975 -.0014685  .0016831
T 2709  8 .9810593E+08   2402000E+02  .3655E+06  .4784E+05   .9999919  .0034031 -.0021643
T 2710  8 .9827132E+08   2402000E+02  .8666E+05  .7430E+05   .9999969 -.0010792  .0022345
T 2711  8 .9827871E+08   2402000E+02  .5165E+06 -.9358E+05   .9999973  .0022123  .0007702
T 2712  8 .9852224E+08   2402000E+02 -.6865E+05 -.2778E+05   .9999773  .0062965 -.0024045
T 2713  8 .9810643E+08   2402000E+02 -.3573E+06 -.1358E+06   .9999995 -.0004834  .0009236
T 2714  8 .9847028E+08   2402000E+02 -.1188E+06 -.1053E+06   .9999991  .0002188  .0013471
T 2715  8 .9849833E+08   2402000E+02 -.2712E+06  .5169E+05   .9999974 -.0022162  .0005118
T 2716  8 .9850058E+08   2402000E+02 -.2136E+06 -.3444E+05   .9999972 -.0023417 -.0002935
T 2717  8 .9843258E+08   2402000E+02 -.8584E+05 -.1808E+06   .9999955 -.0029844 -.0002751
T 2718  8 .9821039E+08   2402000E+02  .6969E+05 -.8428E+05   .9999995 -.0010096  .0000129
T 2719  8 .9836897E+08   2402000E+02 -.1201E+06  .3223E+06   .9999996 -.0003212  .0008300
T 2720  8 .9810257E+08   2402000E+02 -.4323E+05 -.1193E+06   .9999948  .0017014 -.0027255
T 2721  8 .9816575E+08   2402000E+02  .1142E+05  .6118E+04   .9999915 -.0005287  .0040909
T 2722  8 .9839453E+08   2402000E+02 -.1865E+06 -.1123E+06   .9999779 -.0063533 -.0019629
T 2723  8 .9834754E+08   2402000E+02 -.4461E+05 -.6909E+05   .9999955  .0024264  .0017523
T 2724  8 .9837998E+08   2402000E+02 -.2064E+03  .3384E+06   .9999966 -.0005536  .0025519
T 2725  8 .9826312E+08   2402000E+02 -.5109E+06  .1194E+06   .9999878 -.0027465  .0041026
T 2726  8 .9814430E+08   2402000E+02 -.5142E+06  .5033E+06   .9999745 -.0037888  .0060502
T 2727  8 .9808530E+08   2402000E+02  .4447E+06 -.2207E+06   .9999968  .0025127 -.0001705
T 2728  8 .9840339E+08   2402000E+02 -.6401E+06  .3712E+06   .9999912 -.0038574  .0016515
T 2729  8 .9818652E+08   2402000E+02  .7611E+05 -.2041E+06   .9999986 -.0000770 -.0016877
T 2730  8 .9836132E+08   2402000E+02 -.9603E+05 -.5573E+06   .9999990  .0000344 -.0014277
T 2731  8 .9845648E+08   2402000E+02  .3000E+06 -.3725E+06   .9999958  .0014634 -.0025101
T 2732  8 .9837017E+08   2402000E+02 -.8154E+05  .2359E+06   .9999975 -.0021137  .0007026
T 2733  8 .9865997E+08   2402000E+02  .3337E+05  .4990E+04   .9999965  .0001031  .0026502
T 2734  8 .9834127E+08   2402000E+02 -.4785E+06 -.9950E+06   .9999832 -.0029610 -.0049777
T 2735  8 .9851320E+08   2402000E+02 -.1209E+06  .3158E+06   .9999964  .0016273  .0021469
T 2736  8 .9828133E+08   2402000E+02 -.1816E+06  .7800E+05   .9999996 -.0002609 -.0008428
T 2737  8 .9806348E+08   2402000E+02  .2238E+06 -.3337E+05   .9999958 -.0020216  .0020983
T 2738  8 .9802748E+08   2402000E+02 -.1778E+06  .3384E+06   .9999984 -.0017068 -.0004553
T 2739  8 .9825725E+08   2402000E+02  .9324E+05 -.1468E+06   .9999999 -.0002990  .0003835
T 2740  8 .9828965E+08   2402000E+02  .1256E+06 -.7010E+06   .9999882 -.0002690 -.0048437
T 2741  8 .9815011E+08   2402000E+02  .4840E+06 -.4136E+06   .9999968  .0020184 -.0015256
T 2742  8 .9836192E+08   2402000E+02 -.5879E+05 -.3624E+06   .9999868 -.0029384  .0042077
T 2743  8 .9809731E+08   2402000E+02 -.1356E+05 -.3879E+06   .9999358 -.0113250  .0004150
T 2744  8 .9843936E+08   2402000E+02  .3667E+06  .7404E+05   .9999961  .0024962  .0012487
T 2745  8 .9821280E+08   2402000E+02 -.4860E+05  .2885E+06   .9999997  .0000838  .0007860
T 2746  8 .9823510E+08   2402000E+02  .1526E+06 -.5765E+05   .9999964  .0000337  .0026970
T 2747  8 .9849432E+08   2402000E+02 -.4597E+04  .7327E+05   .9999954  .0005634  .0029820
T 2748  8 .9817505E+08   2402000E+02 -.1681E+06  .3788E+06   .9999984 -.0000976  .0018075
T 2749  8 .9828419E+08   2402000E+02 -.2300E+06  .1624E+06   .9999974 -.0022693  .0002839
T 2750  8 .9857760E+08   2402000E+02  .4916E+06  .2219E+06   .9999967  .0025495  .0002702
T 2751  8 .9822177E+08   2402000E+02 -.3529E+06  .5249E+06   .9999967 -.0025044  .0005877
T 2752  8 .9834519E+08   2402000E+02 -.2095E+06  .5451E+06   .9999976 -.0009282  .0019755
T 2753  8 .9841364E+08   2402000E+02 -.3760E+06  .5964E+06   .9999684 -.0078079  .0014924
T 2754  8 .9834322E+08   2402000E+02 -.2342E+06 -.2526E+06   .9999998 -.0001050 -.0006703
T 2755  8 .9822456E+08   2402000E+02 -.3506E+06 -.8917E+05   .9999951 -.0026493 -.0016456
T 2756  8 .9812630E+08   2402000E+02  .3504E+06 -.2826E+06   .9999902  .0030928 -.0031537
T 2757  8 .9826783E+08   2402000E+02 -.5754E+05 -.9696E+04   .9999999 -.0001729  .0004848
T 2758  8 .9807120E+08   2402000E+02  .5693E+06  .1958E+06   .9999837  .0052420  .0022725
T 2759  8 .9824737E+08   2402000E+02 -.1257E+06  .3358E+06   .9999810 -.0028296  .0054743
T 2760  8 .9821815E+08   2402000E+02  .6368E+05 -.3861E+06   .9999995 -.0002120 -.0009630
T 2761  8 .9822876E+08   2402000E+02 -.2061E+06 -.2994E+05   .9999848 -.0054288 -.0009903
T 2762  8 .9810262E+08   2402000E+02  .1932E+06  .4526E+06   .9999795  .0003449  .0064009
T 2763  8 .9832390E+08   2402000E+02 -.7103E+06  .6834E+05   .9999941 -.0030945 -.0014760
T 2764  8 .9827339E+08   2402000E+02  .2664E+06 -.2530E+05   .9999928 -.0036295 -.0010780
T 2765  8 .9819106E+08   2402000E+02 -.3362E+06  .3706E+06   .9999913 -.0041410  .0005770
T 2766  8 .9830171E+08   2402000E+02  .3692E+06  .2290E+06   .9999926 -.0001756  .0038351
T 2767  8 .9800821E+08   2402000E+02 -.2304E+06 -.3318E+05   .9999971 -.0019845  .0013513
T 2768  8 .9825134E+08   2402000E+02 -.3384E+06  .1199E+05   .9999993 -.0008871  .0007575
T 2769  8 .9836579E+08   2402000E+02  .1773E+06 -.1158E+07   .9999796  .0007047 -.0063443
T 2770  8 .9806057E+08   2402000E+02  .1159E+06 -.6556E+06   .9999917  .0013498 -.0038416
T 2771  8 .9821626E+08   2402000E+02  .2966E+06 -.7966E+06   .9999932  .0017246 -.0032535
T 2772  8 .9844491E+08   2402000E+02  .5326E+05 -.6240E+05   .9999965  .0021240 -.0015789
T 2773  8 .9828234E+08   2402000E+02  .2518E+06 -.3611E+06   .9999857  .0045823 -.0027517
T 2774  8 .9850299E+08   2402000E+02  .1679E+06 -.1597E+06   .9999918 -.0037749 -.0014951
T 2775  8 .9821405E+08   2402000E+02  .1702E+05  .1209E+06   .9999933 -.0019213  .0031219
T 2776  8 .9824157E+08   2402000E+02 -.9199E+06 -.6045E+05   .9999866 -.0050373 -.0011921
T 2777  8 .9835438E+08   2402000E+02 -.1468E+06  .3195E+06   .9999992 -.0011266  .0005881
T 2778  8 .9847379E+08   2402000E+02 -.5433E+06  .2917E+06   .9999976 -.0021425 -.0003879
T 2779  8 .9807859E+08   2402000E+02  .1473E+07  .9821E+05   .9999883  .0048276  .0003880
