============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(113. MeV) ==> Upper Be+He Gas+Lower Be( 16.0 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   27  8 .9905750E+08   1602000E+02 -.8958E+05  .5209E+05   .9999959  .0010415 -.0026758
T   28  8 .9896175E+08   1602000E+02 -.1432E+06 -.6529E+05   .9999863 -.0022927 -.0047092
T   29  8 .9916462E+08   1602000E+02  .1865E+06 -.3013E+06   .9999960  .0013281 -.0024946
T   30  8 .9891782E+08   1602000E+02 -.8037E+05  .2783E+06   .9999989 -.0004027  .0014266
T   31  8 .9893084E+08   1602000E+02  .2593E+05  .1039E+06   .9999960 -.0027310  .0007719
T   32  8 .9891658E+08   1602000E+02 -.4284E+06  .8248E+05   .9999983 -.0017903  .0005329
T   33  8 .9904587E+08   1602000E+02 -.5659E+05 -.2694E+06   .9999979 -.0019891  .0004558
T   34  8 .9905783E+08   1602000E+02 -.7682E+05  .2059E+06   .9999991 -.0004905  .0012183
T   35  8 .9905927E+08   1602000E+02  .2139E+06 -.1132E+06   .9999929  .0035529 -.0012629
T   36  8 .9888182E+08   1602000E+02  .4391E+05 -.9506E+05   .9999990 -.0010892 -.0009062
T   37  8 .9911730E+08   1602000E+02 -.4168E+05  .2497E+06   .9999971 -.0001504  .0024165
T   38  8 .9889464E+08   1602000E+02  .1122E+06  .2059E+06   .9999905  .0043409  .0003842
T   39  8 .9897993E+08   1602000E+02  .1295E+06  .3609E+05   .9999997 -.0003654  .0006535
T   40  8 .9877789E+08   1602000E+02  .6741E+05 -.2285E+06   .9999950  .0030195 -.0009652
T   41  8 .9888492E+08   1602000E+02  .4275E+05 -.2272E+06   .9999958 -.0008052 -.0027777
T   42  8 .9956918E+08   1602000E+02  .3798E+06 -.1364E+06   .9999953  .0025634 -.0016523
T   43  8 .9906443E+08   1602000E+02  .1173E+06  .1845E+06   .9999976  .0021795 -.0000380
T   44  8 .9887275E+08   1602000E+02 -.2194E+06 -.2250E+06   .9999989 -.0006958 -.0013473
T   45  8 .9882151E+08   1602000E+02 -.1824E+06 -.3566E+05   .9999934 -.0036351  .0002022
T   46  8 .9911685E+08   1602000E+02 -.2379E+06 -.4941E+06   .9999900  .0018098 -.0040788
T   47  8 .9918061E+08   1602000E+02 -.5739E+05  .2343E+06   .9999992  .0010974  .0005582
T   48  8 .9914422E+08   1602000E+02  .5447E+05 -.1279E+06   .9999994  .0010855 -.0003272
T   49  8 .9905096E+08   1602000E+02 -.8133E+04 -.4367E+06   .9999941 -.0020073 -.0027751
T   50  8 .9915285E+08   1602000E+02 -.1662E+06 -.1432E+06   .9999998  .0000622 -.0006430
T   51  8 .9892379E+08   1602000E+02  .9237E+05 -.2290E+06   .9999999 -.0001900  .0002124
T   52  8 .9899753E+08   1602000E+02  .2338E+06  .5596E+05   .9999982  .0019084 -.0001392
T   53  8 .9888248E+08   1602000E+02  .6819E+05 -.3833E+06   .9999981 -.0014682 -.0013206
T   54  8 .9900506E+08   1602000E+02  .1542E+06 -.5306E+05   .9999980 -.0001919 -.0020023
T   55  8 .9913387E+08   1602000E+02  .4394E+05 -.2165E+06   .9999981  .0016817 -.0009642
T   56  8 .9891659E+08   1602000E+02 -.1266E+06 -.9323E+05   .9999961 -.0020495 -.0019068
T   57  8 .9891723E+08   1602000E+02 -.2541E+06  .2272E+06   .9999985 -.0017373  .0000962
T   58  8 .9889125E+08   1602000E+02 -.4853E+06 -.8889E+05   .9999927 -.0038149  .0002260
T   59  8 .9879714E+08   1602000E+02 -.7077E+05  .5609E+06   .9999967 -.0024689 -.0007545
T   60  8 .9900813E+08   1602000E+02 -.1612E+05 -.4286E+06   .9999853  .0035939 -.0040543
T   61  8 .9915181E+08   1602000E+02  .7830E+05 -.1581E+06   .9999945 -.0026361 -.0020226
T   62  8 .9902145E+08   1602000E+02 -.1133E+06  .1659E+06   .9999991 -.0009936  .0009328
T   63  8 .9935579E+08   1602000E+02 -.2649E+06  .8265E+06   .9999539 -.0085625  .0043401
T   64  8 .9897582E+08   1602000E+02 -.2854E+06  .3511E+06   .9999923 -.0024084  .0031010
T   65  8 .9917574E+08   1602000E+02  .6473E+05  .6853E+05   .9999996 -.0001191  .0009041
T   66  8 .9917280E+08   1602000E+02 -.2903E+06  .1526E+06   .9999967 -.0013279  .0022196
T   67  8 .9880845E+08   1602000E+02  .7116E+06 -.2832E+06   .9999801  .0048452 -.0040306
T   68  8 .9914500E+08   1602000E+02  .2036E+06  .2419E+06   .9999888 -.0001372  .0047240
T   69  8 .9912784E+08   1602000E+02 -.3990E+06  .2620E+06   .9999756 -.0050074  .0048751
T   70  8 .9902101E+08   1602000E+02 -.4861E+05  .4607E+05   .9999906 -.0009896 -.0042205
T   71  8 .9907694E+08   1602000E+02  .4685E+05 -.6892E+05   .9999999  .0002287 -.0004167
T   72  8 .9887796E+08   1602000E+02  .1285E+06 -.4832E+06   .9999944 -.0009648 -.0032020
T   73  8 .9892951E+08   1602000E+02  .2364E+06 -.2111E+06   .9999975  .0002692 -.0022095
T   74  8 .9905114E+08   1602000E+02  .5950E+06 -.3538E+05   .9999879  .0048599 -.0007394
T   75  8 .9887533E+08   1602000E+02  .3523E+06  .2949E+06   .9999950  .0025731  .0018179
T   76  8 .9892363E+08   1602000E+02  .3360E+05  .4369E+05   .9999976  .0020942 -.0007155
T   77  8 .9919404E+08   1602000E+02  .1580E+05  .1474E+06   .9999999 -.0001857  .0002746
T   78  8 .9908047E+08   1602000E+02 -.2643E+06  .2484E+06   .9999970 -.0020265 -.0013564
T   79  8 .9894897E+08   1602000E+02 -.4072E+06  .4382E+06   .9999674 -.0032585  .0073889
T   80  8 .9887715E+08   1602000E+02 -.9029E+05  .1015E+05   .9999999 -.0000217 -.0004601
T   81  8 .9880158E+08   1602000E+02 -.5045E+05  .4688E+05   .9999944 -.0021632 -.0025619
T   82  8 .9878047E+08   1602000E+02 -.2045E+06 -.5881E+06   .9999954 -.0012821 -.0027308
T   83  8 .9902190E+08   1602000E+02 -.5929E+05  .4212E+06   .9999934 -.0003767  .0036019
T   84  8 .9919937E+08   1602000E+02 -.6380E+05  .1433E+06   .9999962  .0019001  .0020009
T   85  8 .9904830E+08   1602000E+02  .4749E+05  .1342E+05   .9999946  .0010071 -.0031350
T   86  8 .9888673E+08   1602000E+02  .1262E+06  .1299E+06   .9999970  .0020102 -.0014119
T   87  8 .9926677E+08   1602000E+02  .5459E+05 -.4569E+06   .9999829 -.0007552 -.0058004
T   88  8 .9908098E+08   1602000E+02  .5473E+06 -.3285E+06   .9999923  .0038029 -.0009987
T   89  8 .9933287E+08   1602000E+02  .3991E+06  .4742E+04   .9999737 -.0018783  .0070059
T   90  8 .9887953E+08   1602000E+02  .1123E+06  .1660E+06   .9999959  .0015755  .0023708
T   91  8 .9898882E+08   1602000E+02  .3208E+06 -.2984E+06   .9999970  .0022575 -.0009126
T   92  8 .9907954E+08   1602000E+02 -.2260E+05  .3754E+05   .9999999 -.0003969 -.0002581
T   93  8 .9912832E+08   1602000E+02 -.2422E+06 -.1398E+06   .9999975 -.0022256 -.0000697
T   94  8 .9901771E+08   1602000E+02  .2719E+04  .9703E+05   .9999999 -.0001600 -.0002428
T   95  8 .9888632E+08   1602000E+02 -.5185E+06 -.1303E+06   .9999920 -.0039739 -.0004789
T   96  8 .9884432E+08   1602000E+02  .1291E+06 -.1582E+06   .9999979  .0012498 -.0016291
T   97  8 .9909512E+08   1602000E+02 -.1411E+06  .2465E+05   .9999968 -.0007462  .0024255
T   98  8 .9906686E+08   1602000E+02 -.2838E+06  .7602E+06   .9999702 -.0029349  .0071458
T   99  8 .9907323E+08   1602000E+02  .1820E+06 -.9375E+05   .9999935 -.0001315 -.0035920
T  100  8 .9897003E+08   1602000E+02  .1219E+06 -.9236E+05   .9999999 -.0000855  .0001839
T  101  8 .9906142E+08   1602000E+02 -.3909E+05  .2047E+06   .9999970 -.0013227  .0020751
T  102  8 .9881237E+08   1602000E+02  .3597E+06 -.3510E+06   .9999947  .0015939 -.0028279
T  103  8 .9911681E+08   1602000E+02 -.9245E+05 -.4427E+06   .9999988  .0000559 -.0015255
T  104  8 .9876714E+08   1602000E+02 -.1443E+07 -.7787E+06   .9999245 -.0104693 -.0064388
T  105  8 .9867260E+08   1602000E+02  .9578E+05 -.1256E+06   .9999987 -.0004974 -.0015196
T  106  8 .9907035E+08   1602000E+02  .3526E+06  .2600E+06   .9999956  .0027847 -.0009903
T  107  8 .9907273E+08   1602000E+02 -.2055E+06 -.2473E+06   .9999989 -.0011367  .0009813
T  108  8 .9881982E+08   1602000E+02 -.1105E+06  .2623E+06   .9999924 -.0035633 -.0015527
T  109  8 .9917166E+08   1602000E+02 -.1432E+06  .4492E+05   .9999973 -.0022770  .0004384
T  110  8 .9874166E+08   1602000E+02  .1298E+07 -.4579E+07   .9996227  .0073727 -.0264585
T  111  8 .9908608E+08   1602000E+02 -.8545E+05 -.4578E+05   .9999941  .0034258 -.0001000
T  112  8 .9912059E+08   1602000E+02 -.3154E+06 -.8407E+05   .9999943 -.0033837  .0002090
T  113  8 .9882344E+08   1602000E+02 -.1894E+06 -.2130E+06   .9999994  .0003107 -.0010957
T  114  8 .9901869E+08   1602000E+02  .7029E+05 -.1992E+06   .9999985  .0012114 -.0012114
T  115  8 .9906093E+08   1602000E+02 -.1378E+06  .1913E+06   .9999991 -.0004108  .0013031
T  116  8 .9929727E+08   1602000E+02 -.4252E+05 -.1343E+06   .9999999 -.0000317 -.0004323
T  117  8 .9905728E+08   1602000E+02  .5691E+05  .5158E+06   .9999927  .0012872  .0035917
T  118  8 .9893804E+08   1602000E+02  .1219E+06  .9835E+05   .9999969  .0016677 -.0018580
T  119  8 .9918919E+08   1602000E+02  .1478E+06 -.1579E+06   .9999955  .0002237 -.0030069
T  120  8 .9919925E+08   1602000E+02  .3920E+06 -.7672E+05   .9999917  .0025196 -.0031870
T  121  8 .9896449E+08   1602000E+02 -.1770E+06  .3605E+06   .9999899 -.0013354 -.0042948
T  122  8 .9885371E+08   1602000E+02  .3213E+05 -.2563E+06   .9999978  .0020767 -.0000238
T  123  8 .9901815E+08   1602000E+02 -.4772E+05  .9124E+05   .9999971 -.0021561 -.0010937
T  124  8 .9869479E+08   1602000E+02  .5400E+05 -.1697E+06   .9999999 -.0004523 -.0002426
T  125  8 .9894979E+08   1602000E+02 -.1998E+04 -.1819E+06   .9999997  .0001769 -.0007766
T  126  8 .9913566E+08   1602000E+02  .3411E+06 -.2511E+06   .9999959  .0028199 -.0004078
T  127  8 .9918532E+08   1602000E+02 -.1936E+06 -.1887E+06   .9999864 -.0051503 -.0008556
T  128  8 .9925362E+08   1602000E+02 -.8322E+06  .2137E+06   .9999674 -.0079571  .0013997
T  129  8 .9884644E+08   1602000E+02 -.1880E+05  .1966E+06   .9999997 -.0005404  .0005361
T  130  8 .9906304E+08   1602000E+02  .2025E+06 -.7362E+05   .9999996 -.0001153 -.0008853
T  131  8 .9910345E+08   1602000E+02 -.1151E+06 -.1019E+04   .9999933 -.0022274 -.0029130
T  132  8 .9899984E+08   1602000E+02 -.1173E+06 -.7767E+05   .9999982  .0018663  .0001804
T  133  8 .9903932E+08   1602000E+02 -.7509E+05  .1157E+06   .9999991 -.0006739  .0011601
T  134  8 .9894794E+08   1602000E+02 -.4935E+05 -.3509E+06   .9999965  .0013674 -.0022441
T  135  8 .9887882E+08   1602000E+02  .1989E+06  .2932E+06   .9999996  .0008967 -.0002439
T  136  8 .9909491E+08   1602000E+02 -.1783E+06 -.7101E+05   .9999999  .0003516  .0002574
T  137  8 .9911199E+08   1602000E+02 -.1334E+06 -.5956E+05   .9999974 -.0021670 -.0006542
T  138  8 .9924736E+08   1602000E+02 -.6506E+05  .1831E+06   .9999997 -.0002664  .0007657
T  139  8 .9895161E+08   1602000E+02 -.4445E+06 -.7364E+06   .9999826 -.0009944 -.0058155
T  140  8 .9900061E+08   1602000E+02 -.5080E+05  .7041E+06   .9999779 -.0011899  .0065371
T  141  8 .9909202E+08   1602000E+02  .2300E+06  .1819E+06   .9999615  .0075068  .0045401
T  142  8 .9881360E+08   1602000E+02  .1836E+06  .1587E+06   .9999863  .0045042  .0026762
T  143  8 .9896370E+08   1602000E+02  .2739E+06 -.8388E+06   .9999656 -.0000241 -.0082945
T  144  8 .9887020E+08   1602000E+02 -.1108E+06  .1834E+05   .9999881 -.0025146 -.0041863
T  145  8 .9887218E+08   1602000E+02  .8301E+05 -.3474E+06   .9999954  .0009153 -.0028863
T  146  8 .9908524E+08   1602000E+02  .3580E+05 -.6419E+05   .9999999  .0004855 -.0000974
T  147  8 .9894424E+08   1602000E+02 -.6428E+05  .1159E+06   .9999999 -.0004075  .0002823
T  148  8 .9899762E+08   1602000E+02 -.7489E+05 -.5312E+05   .9999996 -.0008104 -.0002536
T  149  8 .9911560E+08   1602000E+02  .2253E+06  .1240E+06   .9999993  .0011275  .0004070
T  150  8 .9891152E+08   1602000E+02  .3026E+05  .2686E+06   .9999888  .0026906  .0038811
T  151  8 .9879105E+08   1602000E+02 -.4530E+05 -.3396E+06   .9999876 -.0016089 -.0047135
T  152  8 .9906794E+08   1602000E+02  .3991E+06  .7141E+06   .9999980  .0018518  .0008170
T  153  8 .9920746E+08   1602000E+02 -.6393E+05 -.9396E+04   .9999962  .0022988  .0015429
T  154  8 .9890264E+08   1602000E+02 -.3169E+06 -.4412E+06   .9999899 -.0011164 -.0043497
T  155  8 .9908816E+08   1602000E+02  .2315E+06 -.2022E+06   .9999944  .0022762 -.0024575
T  156  8 .9900079E+08   1602000E+02  .1421E+06  .1165E+06   .9999863 -.0021996  .0047526
T  157  8 .9902729E+08   1602000E+02  .4845E+04  .6948E+06   .9999882 -.0005547  .0048169
T  158  8 .9908359E+08   1602000E+02  .3566E+04 -.2454E+06   .9999970  .0015561 -.0018690
T  159  8 .9908035E+08   1602000E+02 -.1188E+06  .4810E+06   .9999825  .0007132  .0058721
T  160  8 .9933791E+08   1602000E+02 -.1222E+05  .9193E+05   .9999994 -.0008045  .0007514
T  161  8 .9898030E+08   1602000E+02 -.4318E+05  .2267E+06   .9999883  .0010959  .0047159
T  162  8 .9912959E+08   1602000E+02  .5609E+06  .2309E+06   .9999889  .0046878  .0005651
T  163  8 .9899376E+08   1602000E+02  .2443E+06 -.1520E+05   .9999996 -.0000778 -.0009200
T  164  8 .9892375E+08   1602000E+02 -.2834E+06  .7712E+05   .9999921 -.0039079  .0007849
T  165  8 .9910316E+08   1602000E+02 -.8902E+06  .3801E+06   .9999895 -.0042247 -.0017684
T  166  8 .9907370E+08   1602000E+02 -.4449E+05 -.7425E+05   .9999897 -.0042657 -.0015711
T  167  8 .9924217E+08   1602000E+02  .6810E+05 -.1089E+04   .9999988  .0012887 -.0008401
T  168  8 .9870709E+08   1602000E+02  .8856E+05  .6001E+05   .9999960  .0014506  .0024382
T  169  8 .9907104E+08   1602000E+02  .2621E+06 -.2907E+06   .9999961  .0019630 -.0019773
T  170  8 .9909512E+08   1602000E+02 -.1654E+06 -.1063E+06   .9999995  .0008955  .0005429
T  171  8 .9900530E+08   1602000E+02  .1558E+06 -.2723E+05   .9999980  .0015814 -.0011971
T  172  8 .9893082E+08   1602000E+02 -.1740E+06 -.9374E+05   .9999990  .0007784 -.0011637
T  173  8 .9883581E+08   1602000E+02  .2423E+05  .7050E+05   .9999991  .0005077  .0012212
T  174  8 .9883608E+08   1602000E+02  .6367E+04 -.2005E+06   .9999968  .0012404 -.0021902
T  175  8 .9913201E+08   1602000E+02 -.2581E+06  .1432E+06   .9999995 -.0009629 -.0003675
T  176  8 .9903725E+08   1602000E+02 -.4567E+05 -.2575E+06   .9999985 -.0011393 -.0012959
T  177  8 .9893841E+08   1602000E+02  .1058E+05 -.1697E+06   .9999983  .0018085 -.0003735
T  178  8 .9905060E+08   1602000E+02 -.6767E+04  .2454E+06   .9999988 -.0015157  .0001041
T  179  8 .9902733E+08   1602000E+02  .8532E+05 -.2641E+06   .9999985  .0016584 -.0004558
T  180  8 .9886760E+08   1602000E+02  .5805E+06 -.6578E+05   .9999911  .0035619 -.0022537
T  181  8 .9902168E+08   1602000E+02  .1543E+06 -.8936E+05   .9999862  .0052555 -.0002416
T  182  8 .9892684E+08   1602000E+02 -.4245E+05  .4363E+06   .9999913 -.0026354  .0032465
T  183  8 .9896724E+08   1602000E+02 -.2753E+06 -.6879E+05   .9999925 -.0036173 -.0013988
T  184  8 .9919265E+08   1602000E+02  .2835E+06 -.5550E+06   .9999799  .0052295 -.0035947
T  185  8 .9919578E+08   1602000E+02  .2064E+06 -.1057E+06   .9999909 -.0035136  .0024360
T  186  8 .9909421E+08   1602000E+02  .3880E+06  .3728E+05   .9999876  .0049361  .0007042
T  187  8 .9890084E+08   1602000E+02 -.7575E+05  .3492E+05   .9999938 -.0033795 -.0009957
T  188  8 .9901144E+08   1602000E+02 -.2810E+06  .2939E+06   .9999953 -.0018215  .0024683
T  189  8 .9903212E+08   1602000E+02  .3368E+06  .5552E+05   .9999978  .0020767 -.0003640
T  190  8 .9877506E+08   1602000E+02  .1010E+06 -.2079E+06   .9999963  .0001690 -.0026967
T  191  8 .9924627E+08   1602000E+02 -.9843E+05 -.2263E+06   .9999995 -.0004526 -.0008643
T  192  8 .9882447E+08   1602000E+02 -.1588E+06 -.7689E+04   .9999997  .0007081  .0001886
T  193  8 .9883326E+08   1602000E+02 -.7478E+06  .6282E+06   .9999625 -.0073614  .0045690
T  194  8 .9889930E+08   1602000E+02 -.8715E+05 -.5464E+05   .9999823 -.0005464 -.0059184
T  195  8 .9899269E+08   1602000E+02 -.4929E+05  .2649E+06   .9999920 -.0037944  .0012529
T  196  8 .9879222E+08   1602000E+02 -.1595E+06 -.1309E+06   .9999965 -.0026580 -.0000343
T  197  8 .9902811E+08   1602000E+02  .1657E+06 -.2924E+06   .9999897  .0018057 -.0041649
T  198  8 .9902978E+08   1602000E+02  .1019E+06  .1026E+06   .9999874  .0021491 -.0045436
T  199  8 .9923410E+08   1602000E+02 -.1765E+05 -.1444E+06   .9999947 -.0031458  .0008357
T  200  8 .9911512E+08   1602000E+02 -.4719E+06 -.4284E+06   .9999850 -.0030708 -.0045323
T  201  8 .9887352E+08   1602000E+02  .2453E+06  .1325E+06   .9999937  .0028738  .0020817
T  202  8 .9910362E+08   1602000E+02 -.1759E+06  .1464E+04   .9999947 -.0000903 -.0032477
T  203  8 .9892263E+08   1602000E+02 -.3879E+04  .4889E+05   .9999991 -.0011586  .0006622
T  204  8 .9885522E+08   1602000E+02 -.1053E+06 -.2438E+05   .9999802  .0002797  .0062883
T  205  8 .9887232E+08   1602000E+02 -.3544E+06 -.9044E+05   .9999911 -.0041530 -.0007888
T  206  8 .9900742E+08   1602000E+02 -.3853E+05 -.2305E+06   .9999992 -.0011371 -.0004912
T  207  8 .9890346E+08   1602000E+02  .2575E+06 -.3811E+06   .9999992  .0007404 -.0009790
T  208  8 .9873880E+08   1602000E+02 -.1638E+06  .3291E+06   .9999968  .0001800  .0025331
T  209  8 .9912415E+08   1602000E+02  .3975E+06  .2078E+06   .9999961  .0014205  .0024019
T  210  8 .9887750E+08   1602000E+02 -.4428E+06 -.5263E+06   .9999977 -.0021556  .0001071
T  211  8 .9893209E+08   1602000E+02  .2419E+06  .2427E+05   .9999980  .0017664  .0009371
T  212  8 .9922808E+08   1602000E+02  .2374E+06 -.1873E+06   .9999971  .0018394  .0015696
T  213  8 .9916876E+08   1602000E+02  .1974E+06 -.1259E+06   .9999962  .0022558 -.0015812
T  214  8 .9896838E+08   1602000E+02  .5469E+05 -.3751E+06   .9999968 -.0003533 -.0024941
T  215  8 .9915357E+08   1602000E+02  .1039E+05 -.1012E+05   .9999983  .0001185 -.0018386
T  216  8 .9894368E+08   1602000E+02  .9185E+05  .1838E+06   .9999992 -.0011416 -.0006125
T  217  8 .9896878E+08   1602000E+02  .5921E+04  .2448E+06   .9999933 -.0007532  .0035822
T  218  8 .9897468E+08   1602000E+02  .7196E+05 -.2778E+06   .9999981  .0019186 -.0004404
T  219  8 .9902275E+08   1602000E+02  .1947E+06  .3987E+05   .9999984 -.0000973 -.0017881
T  220  8 .9897468E+08   1602000E+02  .3644E+06  .2861E+06   .9999929  .0031426 -.0020597
T  221  8 .9869219E+08   1602000E+02  .2335E+06  .2963E+06   .9999943  .0017443  .0028859
T  222  8 .9900249E+08   1602000E+02 -.2626E+06  .9100E+05   .9999963  .0004653  .0026980
T  223  8 .9871704E+08   1602000E+02  .3941E+06 -.1331E+06   .9999812  .0040623 -.0045904
T  224  8 .9909816E+08   1602000E+02 -.3949E+05 -.3333E+06   .9999896 -.0022641 -.0039547
T  225  8 .9886776E+08   1602000E+02 -.5898E+05  .2688E+05   .9999978 -.0020102  .0005588
T  226  8 .9883279E+08   1602000E+02  .4530E+06  .2355E+05   .9999997  .0007446  .0003332
T  227  8 .9888177E+08   1602000E+02  .1813E+06  .3290E+06   .9999932 -.0021497  .0029885
T  228  8 .9882241E+08   1602000E+02 -.5878E+05  .8475E+05   .9999975  .0015548  .0016153
T  229  8 .9908576E+08   1602000E+02 -.4679E+05 -.1007E+06   .9999999  .0003091  .0003680
T  230  8 .9898478E+08   1602000E+02  .6615E+05 -.2074E+06   .9999901 -.0044229 -.0004657
T  231  8 .9889166E+08   1602000E+02 -.3754E+06 -.4190E+06   .9999858 -.0005623 -.0053037
T  232  8 .9877674E+08   1602000E+02  .1975E+06  .4404E+06   .9999922  .0019091  .0034493
T  233  8 .9874654E+08   1602000E+02 -.2248E+05 -.3090E+06   .9999993  .0009722  .0006610
T  234  8 .9906153E+08   1602000E+02  .3450E+06  .1795E+06   .9999933  .0036470  .0000568
T  235  8 .9907977E+08   1602000E+02 -.1542E+06  .5692E+06   .9999893 -.0016510  .0043316
T  236  8 .9905129E+08   1602000E+02  .1342E+06 -.4894E+05   .9999982  .0019030 -.0000390
T  237  8 .9919289E+08   1602000E+02 -.6159E+04  .1752E+06   .9999991  .0007779  .0011305
T  238  8 .9887781E+08   1602000E+02 -.1519E+05 -.1296E+06   .9999992 -.0012410 -.0001055
T  239  8 .9900302E+08   1602000E+02 -.1196E+07 -.9650E+06   .9999613 -.0059469 -.0064907
T  240  8 .9874796E+08   1602000E+02  .1468E+05  .4469E+05   .9999999 -.0000691 -.0003319
T  241  8 .9905851E+08   1602000E+02  .1603E+06 -.9404E+05   .9999983  .0018120 -.0002349
T  242  8 .9906424E+08   1602000E+02 -.4130E+06  .6107E+05   .9999968 -.0008724  .0023912
T  243  8 .9873300E+08   1602000E+02  .1051E+06 -.1971E+06   .9999995 -.0007062 -.0007511
T  244  8 .9913252E+08   1602000E+02  .2897E+06  .7431E+05   .9999856  .0005643 -.0053431
T  245  8 .9908678E+08   1602000E+02  .2044E+06 -.2263E+06   .9999947  .0007411 -.0031639
T  246  8 .9919819E+08   1602000E+02  .2633E+05 -.4108E+06   .9999894  .0005494 -.0045775
T  247  8 .9923569E+08   1602000E+02 -.2142E+06  .4466E+06   .9999956 -.0001130  .0029705
T  248  8 .9885236E+08   1602000E+02 -.2809E+06  .3227E+06   .9999796 -.0030200  .0056341
T  249  8 .9901520E+08   1602000E+02  .2083E+06 -.2970E+05   .9999989  .0006945  .0013265
T  250  8 .9867804E+08   1602000E+02 -.1945E+05  .5453E+05   .9999975 -.0017737 -.0013567
T  251  8 .9893765E+08   1602000E+02 -.1077E+06 -.1806E+06   .9999925 -.0022821 -.0031431
T  252  8 .9893800E+08   1602000E+02 -.2110E+06  .1736E+04   .9999806 -.0053564  .0031673
T  253  8 .9892174E+08   1602000E+02 -.2991E+06  .1524E+06   .9999873 -.0042825  .0026742
