============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(116. MeV) ==> Upper Be+He Gas+Lower Be( 14.4 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   27  8 .7902401E+08   1448410E+02  .3245E+06 -.1828E+07   .9999075  .0014203 -.0135235
T   28  8 .7838044E+08   1448410E+02  .1961E+05  .3799E+06   .9999829  .0001299  .0058484
T   29  8 .7850467E+08   1448410E+02  .1136E+06  .6231E+06   .9999658  .0019997  .0080217
T   30  8 .7842133E+08   1448410E+02  .6294E+06 -.4298E+05   .9999984 -.0014826 -.0010473
T   31  8 .7839675E+08   1448410E+02  .4829E+06  .3386E+06   .9999657  .0077455  .0029448
T   32  8 .7843742E+08   1448410E+02  .4622E+06  .1406E+06   .9999763 -.0053000  .0043886
T   33  8 .7863250E+08   1448410E+02 -.9072E+05  .6592E+06   .9999713 -.0064405  .0039968
T   34  8 .7858671E+08   1448410E+02 -.1975E+06 -.5632E+06   .9999821 -.0011488 -.0058773
T   35  8 .7854274E+08   1448410E+02 -.2807E+06 -.1881E+06   .9999984  .0009142 -.0015114
T   36  8 .7904813E+08   1448410E+02 -.6764E+05  .3059E+06   .9999936 -.0020853  .0029180
T   37  8 .7888625E+08   1448410E+02  .3904E+06  .2850E+06   .9999874  .0044710  .0022848
T   38  8 .7847556E+08   1448410E+02  .6532E+06 -.3411E+06   .9999591  .0065395 -.0062516
T   39  8 .7864961E+08   1448410E+02  .7898E+05 -.3885E+06   .9999341  .0054067 -.0101300
T   40  8 .7858406E+08   1448410E+02  .2788E+06 -.3094E+05   .9999840 -.0051837  .0022466
T   41  8 .7885579E+08   1448410E+02 -.2451E+04  .5235E+06   .9999718  .0032351  .0067807
T   42  8 .7859787E+08   1448410E+02 -.2748E+06  .2070E+06   .9999996  .0007214  .0004618
T   43  8 .7889416E+08   1448410E+02 -.1679E+06  .2530E+06   .9999920  .0038054  .0012432
T   44  8 .7852650E+08   1448410E+02  .8149E+06  .6070E+06   .9999461  .0087926  .0055262
T   45  8 .7831973E+08   1448410E+02  .1285E+06  .1653E+05   .9999945 -.0032972  .0004283
T   46  8 .7872596E+08   1448410E+02 -.7614E+05  .2379E+06   .9999992  .0012434 -.0003141
T   47  8 .7872030E+08   1448410E+02  .2762E+06  .3655E+06   .9999933  .0036085  .0005995
T   48  8 .7885429E+08   1448410E+02 -.3199E+06 -.6308E+06   .9999801  .0020066 -.0059782
T   49  8 .7896477E+08   1448410E+02  .4988E+06  .4073E+06   .9999914  .0014029  .0039069
T   50  8 .7806696E+08   1448410E+02 -.2189E+05 -.3880E+06   .9999487  .0087432 -.0051162
T   51  8 .7857435E+08   1448410E+02 -.5761E+06 -.3242E+06   .9999112 -.0067206 -.0115054
T   52  8 .7863349E+08   1448410E+02 -.4481E+05  .2855E+06   .9999947  .0022722  .0023528
T   53  8 .7885799E+08   1448410E+02  .1277E+06  .1338E+06   .9999990  .0013488  .0003218
T   54  8 .7860096E+08   1448410E+02  .4316E+06  .3106E+06   .9999997 -.0007086 -.0004016
T   55  8 .7860409E+08   1448410E+02 -.3726E+06  .7250E+05   .9999875 -.0031272  .0039049
T   56  8 .7831618E+08   1448410E+02  .1693E+06  .6273E+06   .9999897 -.0009709  .0044382
T   57  8 .7861484E+08   1448410E+02  .6417E+06  .9749E+06   .9999523  .0074416  .0063328
T   58  8 .7896576E+08   1448410E+02 -.4922E+05  .4241E+06   .9999891  .0017592  .0043293
T   59  8 .7842263E+08   1448410E+02  .1191E+06 -.3690E+06   .9999904  .0038873  .0020226
T   60  8 .7843130E+08   1448410E+02  .6135E+06  .3012E+06   .9998925  .0139467 -.0045197
T   61  8 .7859097E+08   1448410E+02  .1135E+06 -.1432E+05   .9999958 -.0018322 -.0022366
T   62  8 .7883500E+08   1448410E+02  .1776E+06 -.4957E+06   .9999449 -.0043646 -.0095508
T   63  8 .7856399E+08   1448410E+02 -.2325E+06  .9789E+05   .9999892  .0001839 -.0046484
T   64  8 .7840355E+08   1448410E+02  .2602E+06 -.9892E+05   .9999915  .0015429 -.0038237
T   65  8 .7832941E+08   1448410E+02  .6869E+05 -.3663E+06   .9999328 -.0066403 -.0094987
T   66  8 .7894268E+08   1448410E+02 -.6335E+06 -.1294E+07   .9999718 -.0062457 -.0041778
T   67  8 .7880252E+08   1448410E+02 -.6669E+05 -.7878E+05   .9999983 -.0015281 -.0010636
T   68  8 .7843342E+08   1448410E+02 -.3103E+06 -.5712E+04   .9999685 -.0058976 -.0053172
T   69  8 .7864272E+08   1448410E+02 -.1132E+06  .7538E+06   .9999299  .0028331  .0114931
T   70  8 .7831378E+08   1448410E+02 -.2462E+06  .7223E+05   .9999776  .0060954  .0027644
T   71  8 .7933759E+08   1448410E+02 -.4645E+06  .3859E+06   .9999778 -.0020167  .0063484
T   72  8 .7875351E+08   1448410E+02  .1644E+05  .2720E+06   .9999882  .0048138 -.0005872
T   73  8 .7855739E+08   1448410E+02  .3837E+06  .3798E+06   .9999772 -.0002561  .0067521
T   74  8 .7854359E+08   1448410E+02 -.2241E+06 -.1076E+06   .9999893 -.0046129 -.0004574
T   75  8 .7872044E+08   1448410E+02  .8223E+05  .2400E+06   .9999756  .0044490  .0053943
T   76  8 .7870460E+08   1448410E+02 -.5568E+06 -.1053E+06   .9999834 -.0039304 -.0042153
T   77  8 .7863275E+08   1448410E+02 -.5224E+06  .3861E+05   .9999736 -.0072416  .0006610
T   78  8 .7871401E+08   1448410E+02 -.9830E+05  .2470E+06   .9999966 -.0002606  .0025825
T   79  8 .7847608E+08   1448410E+02  .5336E+06  .1917E+06   .9999855  .0031370  .0043715
T   80  8 .7884226E+08   1448410E+02  .1934E+06  .3662E+06   .9999938 -.0018502  .0029953
T   81  8 .7827228E+08   1448410E+02  .2287E+06 -.2288E+06   .9999939  .0029165 -.0019091
T   82  8 .7851688E+08   1448410E+02 -.2309E+07 -.4867E+06   .9998922 -.0144014 -.0028503
T   83  8 .7848743E+08   1448410E+02  .6470E+06 -.1684E+06   .9999870  .0050808  .0004922
T   84  8 .7842266E+08   1448410E+02  .3440E+06 -.3629E+06   .9999950  .0030976 -.0006702
T   85  8 .7845974E+08   1448410E+02  .2208E+07 -.2280E+06   .9998310  .0176351 -.0051854
T   86  8 .7875466E+08   1448410E+02  .2012E+06 -.8772E+05   .9999997 -.0002456  .0006771
T   87  8 .7855380E+08   1448410E+02 -.4158E+06  .5749E+06   .9999417 -.0046192  .0097588
T   88  8 .7837848E+08   1448410E+02 -.5431E+06  .6285E+04   .9998100 -.0178387  .0078641
T   89  8 .7891072E+08   1448410E+02  .1200E+06 -.8784E+05   .9999898  .0042331 -.0015832
T   90  8 .7841154E+08   1448410E+02  .1112E+06 -.3557E+06   .9999955  .0018501 -.0023773
T   91  8 .7860699E+08   1448410E+02  .1445E+07 -.7461E+06   .9999211  .0112906 -.0055107
T   92  8 .7882620E+08   1448410E+02  .7261E+05 -.2583E+06   .9999741 -.0003912 -.0071843
T   93  8 .7833267E+08   1448410E+02  .6106E+06 -.6992E+06   .9998799  .0050627 -.0146483
T   94  8 .7886066E+08   1448410E+02  .2542E+05  .5469E+05   .9999900  .0020525  .0039732
T   95  8 .7811069E+08   1448410E+02 -.1075E+06 -.4817E+06   .9999878  .0049288 -.0001888
T   96  8 .7900897E+08   1448410E+02  .6194E+06  .2916E+06   .9999966  .0015980  .0020583
T   97  8 .7881300E+08   1448410E+02 -.2629E+06  .3686E+06   .9996514  .0244703 -.0099092
T   98  8 .7848648E+08   1448410E+02  .3351E+06  .6173E+06   .9999986  .0001555  .0016418
T   99  8 .7860750E+08   1448410E+02  .4602E+06  .7067E+06   .9999855  .0017065  .0051033
T  100  8 .7894619E+08   1448410E+02 -.4325E+05  .2396E+05   .9999861 -.0051601  .0011097
T  101  8 .7896617E+08   1448410E+02 -.7842E+05 -.4400E+06   .9999740 -.0066677  .0027379
T  102  8 .7866708E+08   1448410E+02  .6483E+06 -.9973E+06   .9999743  .0027666 -.0066195
T  103  8 .7866674E+08   1448410E+02 -.2002E+05 -.1925E+06   .9999989  .0008599 -.0011923
T  104  8 .7877457E+08   1448410E+02 -.1709E+06 -.3419E+06   .9999980 -.0016493  .0010869
T  105  8 .7882843E+08   1448410E+02  .2190E+05  .7006E+06   .9999979  .0008783  .0018323
T  106  8 .7833459E+08   1448410E+02 -.1232E+07  .4364E+06   .9999565 -.0093115  .0006241
T  107  8 .7900822E+08   1448410E+02  .7816E+05  .4493E+05   .9999888  .0040480 -.0024557
T  108  8 .7883335E+08   1448410E+02 -.3307E+06  .3122E+06   .9999741 -.0071908  .0002030
T  109  8 .7876020E+08   1448410E+02  .6496E+05  .2996E+06   .9999965 -.0012133 -.0023512
T  110  8 .7837822E+08   1448410E+02 -.2321E+06 -.6132E+06   .9999949 -.0002661 -.0031964
T  111  8 .7890029E+08   1448410E+02 -.1913E+06 -.3158E+06   .9999873 -.0050248  .0004412
T  112  8 .7823443E+08   1448410E+02 -.2171E+06 -.9278E+05   .9999915  .0021277  .0035275
T  113  8 .7887274E+08   1448410E+02  .9185E+06 -.7864E+05   .9999787  .0046203 -.0046129
T  114  8 .7853210E+08   1448410E+02  .5080E+05 -.1296E+06   .9999958  .0025185  .0014448
T  115  8 .7868680E+08   1448410E+02  .1610E+06  .1892E+06   .9999975  .0020311  .0009138
T  116  8 .7882647E+08   1448410E+02  .8118E+06  .1088E+06   .9999910  .0042428  .0001087
T  117  8 .7871568E+08   1448410E+02  .3656E+06 -.7752E+06   .9999832  .0033779 -.0047137
T  118  8 .7816961E+08   1448410E+02  .5749E+06 -.5403E+06   .9999851  .0037354 -.0039703
T  119  8 .7875696E+08   1448410E+02 -.8478E+06 -.9495E+03   .9999916 -.0023703  .0033334
T  120  8 .7839222E+08   1448410E+02 -.2625E+06 -.1531E+05   .9999988 -.0001281 -.0015418
T  121  8 .7867181E+08   1448410E+02  .1906E+06 -.7393E+05   .9999966  .0020958 -.0015554
T  122  8 .7887758E+08   1448410E+02 -.1068E+07 -.2653E+06   .9999596 -.0081485 -.0037878
T  123  8 .7878195E+08   1448410E+02 -.7167E+05  .2289E+06   .9999974  .0019759  .0011680
T  124  8 .7906334E+08   1448410E+02  .6796E+06  .3707E+06   .9999730  .0041215  .0060847
T  125  8 .7882818E+08   1448410E+02  .2579E+06 -.1746E+06   .9999992  .0001216  .0012363
T  126  8 .7883801E+08   1448410E+02  .1958E+05  .3402E+06   .9999504  .0008669  .0099250
T  127  8 .7874500E+08   1448410E+02  .7849E+06  .3797E+06   .9999698  .0068211 -.0037191
T  128  8 .7861033E+08   1448410E+02 -.6883E+06  .1797E+06   .9999903 -.0038652 -.0020986
T  129  8 .7881413E+08   1448410E+02 -.1179E+07 -.4400E+06   .9999710 -.0058958 -.0048109
T  130  8 .7869371E+08   1448410E+02 -.4646E+04 -.5673E+06   .9999616  .0013839 -.0086560
T  131  8 .7886061E+08   1448410E+02  .8633E+06  .9743E+04   .9999844  .0030722 -.0046756
T  132  8 .7846779E+08   1448410E+02 -.4871E+06 -.4363E+06   .9999760  .0021066 -.0065926
T  133  8 .7873879E+08   1448410E+02 -.1689E+06  .1068E+06   .9999836  .0034076  .0045992
T  134  8 .7883152E+08   1448410E+02 -.5988E+06 -.2439E+06   .9999985 -.0007528 -.0015453
T  135  8 .7890914E+08   1448410E+02 -.4581E+06 -.1204E+06   .9999928 -.0005471 -.0037518
T  136  8 .7874183E+08   1448410E+02 -.2113E+06  .6335E+05   .9999913  .0036957 -.0019573
T  137  8 .7863527E+08   1448410E+02 -.4091E+06 -.2316E+04   .9999994  .0010652  .0001902
T  138  8 .7850403E+08   1448410E+02  .2922E+04  .4192E+06   .9999539  .0070805  .0064800
T  139  8 .7821233E+08   1448410E+02  .7289E+05  .1699E+06   .9999979  .0013624 -.0015062
T  140  8 .7896665E+08   1448410E+02 -.1510E+06 -.1507E+05   .9999974 -.0014336  .0017979
T  141  8 .7888140E+08   1448410E+02  .6166E+06  .2423E+06   .9999840  .0053496  .0018539
T  142  8 .7877163E+08   1448410E+02 -.3197E+06  .2522E+06   .9999913 -.0014884  .0039004
T  143  8 .7858405E+08   1448410E+02 -.4253E+06 -.1073E+06   .9999981 -.0019057 -.0003176
T  144  8 .7903366E+08   1448410E+02  .5703E+06 -.5078E+06   .9999739  .0055065 -.0046776
T  145  8 .7856663E+08   1448410E+02  .8434E+04 -.4982E+06   .9999946 -.0015466 -.0029142
T  146  8 .7849661E+08   1448410E+02  .1210E+06 -.4258E+06   .9999623 -.0021470 -.0084187
T  147  8 .7856170E+08   1448410E+02 -.7036E+06 -.5470E+06   .9999883 -.0047642 -.0007948
T  148  8 .7860555E+08   1448410E+02  .6922E+06 -.6857E+06   .9999778  .0021609 -.0062954
T  149  8 .7903879E+08   1448410E+02  .1243E+06 -.2711E+06   .9999925 -.0003707 -.0038581
T  150  8 .7868242E+08   1448410E+02 -.1193E+06 -.6906E+05   .9999993 -.0010271  .0005521
T  151  8 .7865931E+08   1448410E+02 -.2299E+05 -.5584E+06   .9999916 -.0016260 -.0037499
T  152  8 .7856214E+08   1448410E+02  .3298E+06  .2832E+06   .9999953 -.0012268  .0028186
T  153  8 .7897899E+08   1448410E+02  .4244E+06  .3297E+06   .9999593  .0045366  .0077974
T  154  8 .7846108E+08   1448410E+02  .4564E+06  .3189E+05   .9999951  .0031135 -.0002327
T  155  8 .7876999E+08   1448410E+02 -.2603E+05  .1739E+06   .9999608  .0076581 -.0044510
T  156  8 .7863719E+08   1448410E+02 -.1919E+07 -.6425E+06   .9998498 -.0168366 -.0041035
T  157  8 .7829667E+08   1448410E+02 -.2200E+06 -.4193E+06   .9999786 -.0040647 -.0051186
T  158  8 .7833508E+08   1448410E+02  .1248E+06 -.2442E+06   .9999696 -.0077528  .0007878
T  159  8 .7840626E+08   1448410E+02 -.6351E+06  .8115E+05   .9999809 -.0060192  .0013924
T  160  8 .7836304E+08   1448410E+02  .2207E+06  .4707E+06   .9999964  .0006749  .0026086
T  161  8 .7800642E+08   1448410E+02  .5453E+06 -.3760E+06   .9999964  .0024097  .0012039
T  162  8 .7874228E+08   1448410E+02  .9004E+05  .6979E+06   .9999767 -.0030056  .0061260
T  163  8 .7919889E+08   1448410E+02  .6839E+05  .8399E+05   .9999990 -.0005797  .0013058
T  164  8 .7882798E+08   1448410E+02 -.4872E+06 -.4986E+06   .9999829 -.0048379 -.0032808
T  165  8 .7913064E+08   1448410E+02  .2331E+06 -.9277E+05   .9999823 -.0051639  .0029471
T  166  8 .7875050E+08   1448410E+02 -.2595E+06  .4657E+05   .9999729 -.0071356  .0018302
T  167  8 .7847185E+08   1448410E+02  .4214E+05 -.1728E+06   .9999883 -.0015165 -.0046040
T  168  8 .7866260E+08   1448410E+02 -.1898E+06  .8935E+06   .9999521 -.0036572  .0090824
T  169  8 .7854185E+08   1448410E+02 -.3026E+06  .6846E+06   .9999788 -.0034535  .0055137
T  170  8 .7851732E+08   1448410E+02  .6686E+06 -.5567E+06   .9999837  .0009292 -.0056382
T  171  8 .7849573E+08   1448410E+02 -.1453E+06 -.5716E+06   .9999954 -.0011652  .0028030
T  172  8 .7926517E+08   1448410E+02  .3261E+06 -.3153E+06   .9999989  .0009882 -.0011484
T  173  8 .7885123E+08   1448410E+02 -.6044E+06 -.1322E+06   .9999860 -.0010167 -.0051840
T  174  8 .7868596E+08   1448410E+02 -.4195E+06  .1783E+06   .9999922 -.0012940  .0037338
T  175  8 .7885129E+08   1448410E+02  .1343E+06 -.6321E+06   .9999546  .0035994 -.0088180
T  176  8 .7867697E+08   1448410E+02  .4620E+06 -.3113E+06   .9999546  .0089291  .0033156
T  177  8 .7827441E+08   1448410E+02  .3419E+06 -.3151E+06   .9999829  .0046630  .0035306
T  178  8 .7872808E+08   1448410E+02  .2424E+05 -.6925E+06   .9999281 -.0004829 -.0119778
T  179  8 .7891583E+08   1448410E+02 -.5507E+05 -.2424E+06   .9999951 -.0004717 -.0031064
T  180  8 .7861092E+08   1448410E+02 -.3253E+06  .7447E+05   .9999841 -.0055191  .0011770
T  181  8 .7858826E+08   1448410E+02  .3792E+05 -.1435E+06   .9999843 -.0012997 -.0054510
T  182  8 .7828685E+08   1448410E+02 -.8255E+03 -.1337E+06   .9999970 -.0023233 -.0008083
T  183  8 .7870435E+08   1448410E+02 -.1871E+06 -.6085E+06   .9999742 -.0028443 -.0066026
T  184  8 .7867647E+08   1448410E+02  .5308E+06 -.1300E+07   .9999137  .0013470 -.0130708
T  185  8 .7848971E+08   1448410E+02  .4708E+07 -.1714E+07   .9994250  .0310881 -.0135352
T  186  8 .7844436E+08   1448410E+02 -.5585E+05 -.7496E+06   .9999711 -.0011234 -.0075215
T  187  8 .7867759E+08   1448410E+02 -.1418E+06 -.2693E+06   .9999961 -.0013058 -.0024763
T  188  8 .7852975E+08   1448410E+02  .1938E+06  .2302E+06   .9999972 -.0001253  .0023631
T  189  8 .7901570E+08   1448410E+02  .1883E+06  .8447E+06   .9999626  .0021493  .0083762
T  190  8 .7901766E+08   1448410E+02  .2085E+06  .4057E+06   .9999785  .0035859 -.0054871
T  191  8 .7863975E+08   1448410E+02  .3181E+06  .4102E+06   .9999988  .0014340  .0005621
T  192  8 .7904113E+08   1448410E+02  .8417E+05 -.1415E+06   .9999858  .0033620 -.0041454
T  193  8 .7903761E+08   1448410E+02 -.2034E+06 -.8242E+05   .9999899  .0034938  .0028354
T  194  8 .7849338E+08   1448410E+02 -.2981E+06  .1147E+06   .9999947 -.0021748  .0024041
T  195  8 .7881805E+08   1448410E+02 -.5614E+05 -.3164E+06   .9999190 -.0070678 -.0105884
T  196  8 .7872623E+08   1448410E+02 -.1719E+06 -.2972E+06   .9999734  .0068589 -.0024643
T  197  8 .7832156E+08   1448410E+02 -.1636E+06 -.1277E+05   .9999997  .0003499 -.0006604
T  198  8 .7884676E+08   1448410E+02  .3373E+06  .1786E+06   .9999394  .0084549  .0070571
T  199  8 .7828791E+08   1448410E+02 -.4664E+06 -.5252E+06   .9999997  .0004062 -.0006771
T  200  8 .7875162E+08   1448410E+02 -.5060E+06  .1856E+06   .9999991 -.0011060 -.0007004
T  201  8 .7872660E+08   1448410E+02 -.2750E+06  .6874E+06   .9999924 -.0019779  .0033681
T  202  8 .7860761E+08   1448410E+02  .6742E+06  .2705E+06   .9999848  .0053706  .0012452
T  203  8 .7867582E+08   1448410E+02 -.5901E+06  .2746E+06   .9998577 -.0016085  .0167908
T  204  8 .7853762E+08   1448410E+02  .4582E+06  .3296E+06   .9999727  .0073775  .0005091
T  205  8 .7893971E+08   1448410E+02 -.2069E+06 -.2127E+06   .9999990 -.0012943 -.0005048
T  206  8 .7859958E+08   1448410E+02 -.2219E+06  .5008E+06   .9999997 -.0006805 -.0004674
T  207  8 .7884043E+08   1448410E+02 -.1619E+06  .2080E+06   .9999952 -.0027221  .0015021
T  208  8 .7841942E+08   1448410E+02  .5522E+06 -.2355E+06   .9999675  .0056758 -.0057178
T  209  8 .7869330E+08   1448410E+02  .2959E+06  .2624E+06   .9999985  .0012824 -.0011341
T  210  8 .7868058E+08   1448410E+02 -.3929E+07  .1937E+07   .9996042 -.0276228  .0053294
T  211  8 .7839642E+08   1448410E+02 -.1526E+06  .9589E+06   .9999431  .0006815  .0106414
T  212  8 .7905945E+08   1448410E+02 -.2556E+06 -.4917E+06   .9999948 -.0032116 -.0000833
T  213  8 .7917743E+08   1448410E+02  .1554E+06  .2967E+06   .9999922 -.0025469  .0030038
T  214  8 .7866312E+08   1448410E+02  .5904E+06  .2785E+06   .9999762  .0011953 -.0067895
T  215  8 .7889141E+08   1448410E+02 -.1860E+06  .6971E+06   .9999914 -.0017919  .0037464
T  216  8 .7828576E+08   1448410E+02  .4368E+06  .2168E+07   .9998651  .0115033  .0117283
T  217  8 .7908343E+08   1448410E+02 -.7311E+06 -.1305E+06   .9999630 -.0085869  .0005444
T  218  8 .7835170E+08   1448410E+02 -.2404E+06  .1047E+06   .9999707 -.0076516 -.0001594
T  219  8 .7859008E+08   1448410E+02  .1271E+06 -.3389E+06   .9998902  .0079724 -.0124939
T  220  8 .7821292E+08   1448410E+02  .3841E+06  .8093E+05   .9999939  .0033578 -.0010000
T  221  8 .7866707E+08   1448410E+02 -.3252E+06 -.4494E+06   .9999935 -.0023149 -.0027663
T  222  8 .7895791E+08   1448410E+02 -.2299E+07 -.2694E+06   .9998710 -.0156375 -.0036774
T  223  8 .7837417E+08   1448410E+02  .6823E+05 -.1244E+06   .9999860 -.0012918 -.0051224
T  224  8 .7814753E+08   1448410E+02 -.5924E+06  .1878E+06   .9999751 -.0066363  .0024105
T  225  8 .7852943E+08   1448410E+02 -.1464E+06 -.2592E+06   .9999750 -.0035996 -.0060917
T  226  8 .7909030E+08   1448410E+02 -.2979E+06 -.4404E+05   .9999850  .0012798  .0053208
T  227  8 .7867768E+08   1448410E+02  .1181E+06 -.3618E+05   .9999989  .0013613 -.0006538
T  228  8 .7898234E+08   1448410E+02 -.6141E+06 -.6773E+06   .9999786 -.0064581 -.0010771
T  229  8 .7823413E+08   1448410E+02  .4188E+06 -.6602E+06   .9999877  .0012095 -.0048113
T  230  8 .7820628E+08   1448410E+02  .5715E+06 -.8972E+06   .9999961  .0024284 -.0013840
T  231  8 .7888575E+08   1448410E+02  .4085E+06  .1802E+06   .9999872  .0034265  .0037311
T  232  8 .7934577E+08   1448410E+02 -.2571E+05 -.2795E+06   .9999941 -.0005537 -.0033836
T  233  8 .7862504E+08   1448410E+02  .1524E+07 -.1514E+06   .9999356  .0112395  .0015569
T  234  8 .7873337E+08   1448410E+02  .4171E+06 -.4239E+05   .9999990 -.0001099 -.0014169
T  235  8 .7844783E+08   1448410E+02  .1103E+06  .2278E+06   .9999791 -.0055533  .0033136
T  236  8 .7828036E+08   1448410E+02  .1002E+06 -.1540E+05   .9999799 -.0055035 -.0031502
T  237  8 .7867587E+08   1448410E+02  .4802E+06  .5125E+06   .9999671  .0030111  .0075386
T  238  8 .7837823E+08   1448410E+02 -.3655E+05 -.3491E+06   .9999729 -.0020254 -.0070790
T  239  8 .7869511E+08   1448410E+02  .5515E+06  .3587E+06   .9999766  .0027854  .0062406
T  240  8 .7866161E+08   1448410E+02 -.4267E+06  .1513E+06   .9999937 -.0027864  .0022191
T  241  8 .7852213E+08   1448410E+02 -.4847E+06 -.2961E+06   .9999797 -.0063698  .0001819
T  242  8 .7891797E+08   1448410E+02  .4596E+05 -.3358E+06   .9999929 -.0027849 -.0025350
T  243  8 .7873708E+08   1448410E+02 -.9457E+04  .9020E+06   .9999497  .0084467  .0054013
T  244  8 .7900711E+08   1448410E+02 -.6712E+05  .3559E+05   .9998558 -.0166100 -.0035414
T  245  8 .7859550E+08   1448410E+02 -.4116E+06 -.5299E+05   .9999914 -.0039782  .0011748
T  246  8 .7852699E+08   1448410E+02  .5000E+06 -.4844E+06   .9999784  .0065504 -.0004893
T  247  8 .7888128E+08   1448410E+02 -.1257E+06 -.1430E+06   .9999903 -.0040711 -.0016620
T  248  8 .7875653E+08   1448410E+02  .6232E+06  .7305E+06   .9999291  .0049731  .0108229
T  249  8 .7890903E+08   1448410E+02  .1074E+06 -.5689E+06   .9999886 -.0040429 -.0025463
T  250  8 .7898962E+08   1448410E+02  .2312E+06  .1860E+05   .9999999  .0001484 -.0002927
T  251  8 .7883047E+08   1448410E+02  .1645E+06  .3201E+05   .9999992  .0010215 -.0007100
T  252  8 .7889506E+08   1448410E+02 -.7913E+05 -.2565E+06   .9999980  .0019737  .0003069
T  253  8 .7854678E+08   1448410E+02 -.2388E+06 -.9926E+05   .9999432 -.0104091  .0022973
