============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(109. MeV) ==> Upper Be+He Gas+Lower Be( 8.02 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   33  8 .9627661E+08   8020000E+01 -.4275E+05 -.2049E+06   .9999936 -.0009642 -.0034319
T   34  8 .9603785E+08   8020000E+01  .4192E+05  .1079E+06   .9999982  .0015601  .0010733
T   35  8 .9595156E+08   8020000E+01  .1533E+05 -.1213E+06   .9999900  .0039272 -.0021369
T   36  8 .9612467E+08   8020000E+01  .1535E+05 -.1659E+06   .9999999  .0000837  .0001891
T   37  8 .9600066E+08   8020000E+01  .6373E+05  .5456E+05   .9999956  .0026194  .0014276
T   38  8 .9598750E+08   8020000E+01 -.3164E+05 -.1699E+06   .9999885 -.0009957 -.0046899
T   39  8 .9586273E+08   8020000E+01  .1226E+06  .1214E+06   .9999981  .0013537  .0013782
T   40  8 .9603496E+08   8020000E+01  .4656E+05  .7917E+05   .9999925 -.0004521  .0038362
T   41  8 .9591742E+08   8020000E+01 -.8319E+05 -.9192E+05   .9999998 -.0002862 -.0006405
T   42  8 .9608610E+08   8020000E+01 -.1236E+06 -.1360E+06   .9999945 -.0033265  .0001782
T   43  8 .9599828E+08   8020000E+01 -.1176E+06 -.1268E+06   .9999976  .0008859 -.0020216
T   44  8 .9574040E+08   8020000E+01  .6900E+05 -.6184E+05   .9999998 -.0004275  .0003548
T   45  8 .9585383E+08   8020000E+01 -.8500E+05  .7412E+05   .9999970 -.0015594  .0018681
T   46  8 .9613667E+08   8020000E+01 -.1065E+06  .2702E+06   .9999929  .0002632  .0037679
T   47  8 .9583689E+08   8020000E+01  .1035E+05 -.1860E+05   .9999990 -.0013550 -.0002696
T   48  8 .9583028E+08   8020000E+01  .7806E+05 -.1932E+05   .9999999  .0002230  .0000742
T   49  8 .9599967E+08   8020000E+01 -.5011E+05  .4752E+05   .9999988 -.0013309 -.0008526
T   50  8 .9597266E+08   8020000E+01  .4279E+05 -.2804E+05   .9999589  .0048454 -.0076660
T   51  8 .9580474E+08   8020000E+01 -.1929E+06  .9102E+05   .9999928  .0019649  .0032338
T   52  8 .9619982E+08   8020000E+01 -.8434E+05  .2952E+06   .9999974  .0004885  .0022128
T   53  8 .9579302E+08   8020000E+01 -.9321E+05 -.1242E+06   .9999910 -.0022903 -.0035635
T   54  8 .9592404E+08   8020000E+01 -.4319E+05 -.2328E+06   .9999957 -.0016132 -.0024573
T   55  8 .9607242E+08   8020000E+01  .1015E+06  .1406E+06   .9999958  .0025587  .0013441
T   56  8 .9592660E+08   8020000E+01  .7149E+05  .2303E+06   .9999971 -.0015744  .0018193
T   57  8 .9595438E+08   8020000E+01 -.5778E+05 -.1492E+06   .9999950 -.0031389  .0002827
T   58  8 .9575056E+08   8020000E+01  .2009E+06 -.1804E+05   .9999971  .0023597 -.0003964
T   59  8 .9589678E+08   8020000E+01 -.4158E+05  .1627E+06   .9999988  .0005786  .0014649
T   60  8 .9589101E+08   8020000E+01 -.7188E+05 -.2920E+05   .9999989 -.0006308 -.0013773
T   61  8 .9617464E+08   8020000E+01  .1658E+06 -.1063E+06   .9999958  .0028689 -.0004048
T   62  8 .9613396E+08   8020000E+01 -.3173E+06  .9624E+05   .9999915 -.0035489  .0021221
T   63  8 .9582321E+08   8020000E+01  .4443E+06 -.6131E+06   .9999552  .0042021 -.0084794
T   64  8 .9608503E+08   8020000E+01  .9709E+05 -.3026E+05   .9999987  .0015755 -.0001712
T   65  8 .9597949E+08   8020000E+01  .1472E+06 -.1689E+06   .9999918  .0021041 -.0034464
T   66  8 .9627274E+08   8020000E+01  .1410E+06 -.1673E+05   .9999987 -.0004813 -.0015508
T   67  8 .9602955E+08   8020000E+01 -.8232E+05 -.1018E+06   .9999981 -.0015271 -.0012094
T   68  8 .9589153E+08   8020000E+01  .8268E+06  .1747E+06   .9999619  .0087096  .0004941
T   69  8 .9592647E+08   8020000E+01 -.3535E+05  .8257E+05   .9999951 -.0010474  .0029432
T   70  8 .9602325E+08   8020000E+01 -.5664E+05  .8789E+05   .9999986  .0008403  .0014360
T   71  8 .9594493E+08   8020000E+01 -.7947E+05 -.2903E+06   .9999966 -.0024392  .0009145
T   72  8 .9585135E+08   8020000E+01  .1026E+06  .4591E+05   .9999921  .0016169  .0036280
T   73  8 .9608391E+08   8020000E+01  .1697E+06  .8586E+05   .9999994  .0004869  .0010056
T   74  8 .9616657E+08   8020000E+01  .1526E+05 -.3252E+05   .9999977  .0017072  .0013016
T   75  8 .9597699E+08   8020000E+01  .8537E+05  .2734E+05   .9999753  .0003755 -.0070122
T   76  8 .9605971E+08   8020000E+01  .7198E+05 -.4043E+05   .9999986 -.0015987  .0004044
T   77  8 .9596923E+08   8020000E+01  .1945E+06  .1926E+05   .9999989 -.0010544  .0010719
T   78  8 .9611978E+08   8020000E+01  .5543E+05  .1207E+06   .9999911 -.0007595  .0041395
T   79  8 .9570169E+08   8020000E+01  .1102E+06  .2541E+05   .9999972  .0020733 -.0011216
T   80  8 .9611991E+08   8020000E+01  .9526E+05 -.3586E+05   .9999991  .0011714 -.0006339
T   81  8 .9603140E+08   8020000E+01 -.1803E+06 -.6154E+05   .9999831 -.0048904 -.0031475
T   82  8 .9615565E+08   8020000E+01  .1514E+05 -.5622E+04   .9999987 -.0005608 -.0015078
T   83  8 .9604407E+08   8020000E+01  .8498E+05 -.9691E+05   .9999958  .0007666 -.0027989
T   84  8 .9609859E+08   8020000E+01  .5067E+05 -.2591E+04   .9999962 -.0018414  .0020580
T   85  8 .9585170E+08   8020000E+01  .2447E+06  .2503E+05   .9999932  .0017795 -.0032314
T   86  8 .9604193E+08   8020000E+01  .7788E+04  .3399E+05   .9999938 -.0028432 -.0020861
T   87  8 .9607427E+08   8020000E+01  .1688E+06  .1410E+06   .9999973  .0023257 -.0002669
T   88  8 .9612584E+08   8020000E+01 -.1986E+06  .4985E+04   .9999916 -.0040072 -.0008572
T   89  8 .9597680E+08   8020000E+01 -.1994E+06  .2746E+06   .9999878 -.0026423  .0041852
T   90  8 .9595586E+08   8020000E+01  .1370E+06 -.4296E+04   .9999999 -.0002546 -.0000223
T   91  8 .9598582E+08   8020000E+01 -.8438E+05  .1771E+06   .9999873 -.0044712  .0023306
T   92  8 .9601161E+08   8020000E+01 -.2246E+05 -.2942E+05   .9999968  .0010105  .0023346
T   93  8 .9596855E+08   8020000E+01  .5667E+03 -.6997E+05   .9999816 -.0058574 -.0015560
T   94  8 .9585656E+08   8020000E+01 -.7275E+05  .6714E+03   .9999999  .0001744 -.0000116
T   95  8 .9606130E+08   8020000E+01  .1482E+06  .1023E+06   .9999875  .0048399 -.0012605
T   96  8 .9475219E+08   8020000E+01  .1042E+06  .3143E+04   .9972793 -.0359503  .0643547
T   97  8 .9620698E+08   8020000E+01 -.4840E+05 -.8168E+04   .9999987 -.0015251  .0004550
T   98  8 .9604611E+08   8020000E+01  .8007E+05  .2437E+06   .9999897  .0033945  .0030173
T   99  8 .9595577E+08   8020000E+01 -.1260E+05  .1920E+05   .9999942 -.0018808  .0028279
T  100  8 .9595585E+08   8020000E+01  .4059E+05  .1024E+06   .9999996 -.0004465  .0007347
T  101  8 .9585126E+08   8020000E+01 -.1246E+06  .1362E+06   .9999977 -.0007418  .0020314
T  102  8 .9591747E+08   8020000E+01  .2683E+06 -.5996E+05   .9999903  .0023813 -.0037003
T  103  8 .9629365E+08   8020000E+01  .1914E+06  .3012E+05   .9999965  .0014245  .0022362
T  104  8 .9605895E+08   8020000E+01  .4162E+05  .1305E+06   .9999995 -.0001105  .0009436
T  105  8 .9588534E+08   8020000E+01  .1925E+06  .4506E+04   .9999951  .0020956  .0023062
T  106  8 .9615736E+08   8020000E+01  .5102E+04 -.1265E+06   .9999976  .0012686 -.0018078
T  107  8 .9580375E+08   8020000E+01  .4356E+05  .4648E+05   .9999968  .0006599  .0024260
T  108  8 .9593637E+08   8020000E+01  .2379E+05 -.1184E+06   .9999949 -.0002356 -.0032006
T  109  8 .9595330E+08   8020000E+01  .2748E+06 -.1826E+06   .9999868  .0014840 -.0049122
T  110  8 .9603980E+08   8020000E+01  .5708E+05  .2026E+05   .9999999  .0003929 -.0000872
T  111  8 .9599915E+08   8020000E+01  .4521E+05  .1380E+06   .9999948  .0018835  .0026130
T  112  8 .9567836E+08   8020000E+01  .1332E+06  .2374E+06   .9999880  .0017929  .0045648
T  113  8 .9618620E+08   8020000E+01 -.2208E+06  .4419E+05   .9999950 -.0031536  .0002503
T  114  8 .9591653E+08   8020000E+01 -.1373E+06 -.1534E+06   .9999964 -.0026613  .0004607
T  115  8 .9631096E+08   8020000E+01 -.9895E+04 -.2611E+02   .9999961 -.0008249 -.0026703
T  116  8 .9611680E+08   8020000E+01  .6840E+05 -.1619E+05   .9999993  .0012047  .0001583
T  117  8 .9591167E+08   8020000E+01 -.5894E+05  .1312E+06   .9999989 -.0013623 -.0005371
T  118  8 .9614788E+08   8020000E+01  .9139E+05  .1056E+06   .9999940  .0034150 -.0005670
T  119  8 .9588288E+08   8020000E+01  .1140E+05  .1648E+05   .9999997  .0002683 -.0006735
T  120  8 .9586903E+08   8020000E+01 -.7926E+05  .1250E+06   .9999996 -.0008503  .0001305
T  121  8 .9605741E+08   8020000E+01  .1221E+06  .4593E+05   .9999955  .0020913  .0021610
T  122  8 .9590635E+08   8020000E+01  .8900E+06  .2861E+05   .9999304  .0116539  .0018331
T  123  8 .9586559E+08   8020000E+01  .6558E+05 -.1920E+05   .9999977 -.0002030 -.0021193
T  124  8 .9595071E+08   8020000E+01  .1474E+06  .2067E+05   .9999995 -.0006219 -.0008058
T  125  8 .9585396E+08   8020000E+01 -.8721E+05  .1286E+06   .9999965 -.0014106  .0022590
T  126  8 .9589785E+08   8020000E+01  .2036E+06  .1611E+06   .9999953  .0023548  .0019653
T  127  8 .9619497E+08   8020000E+01  .4652E+05 -.1329E+06   .9999973  .0016109 -.0016807
T  128  8 .9602232E+08   8020000E+01  .2955E+05  .7385E+05   .9999968  .0018520 -.0016983
T  129  8 .9597119E+08   8020000E+01  .1860E+06  .2183E+05   .9999944  .0031829  .0010707
T  130  8 .9582785E+08   8020000E+01 -.1940E+06 -.1940E+06   .9999886 -.0033337 -.0034275
T  131  8 .9618501E+08   8020000E+01 -.4676E+05 -.1369E+06   .9999994  .0003849 -.0010715
T  132  8 .9604723E+08   8020000E+01 -.2066E+04  .6829E+05   .9999999  .0003687 -.0001027
T  133  8 .9596639E+08   8020000E+01 -.2628E+06  .2869E+04   .9999996 -.0008940 -.0000918
T  134  8 .9620072E+08   8020000E+01 -.1941E+06  .9935E+05   .9999974 -.0020806 -.0009424
T  135  8 .9602846E+08   8020000E+01  .8529E+05  .7360E+03   .9999992 -.0011702 -.0005553
T  136  8 .9607485E+08   8020000E+01  .1749E+06  .5051E+05   .9999933  .0036522 -.0003827
T  137  8 .9609702E+08   8020000E+01 -.5399E+05  .9232E+05   .9999985  .0013801  .0010377
T  138  8 .9584836E+08   8020000E+01  .2684E+05  .7256E+05   .9999999  .0001145  .0003264
T  139  8 .9621926E+08   8020000E+01 -.4424E+05  .9980E+05   .9999989 -.0007681  .0012599
T  140  8 .9597821E+08   8020000E+01 -.6287E+06  .7729E+06   .9999313 -.0060608  .0100333
T  141  8 .9622836E+08   8020000E+01 -.1982E+06  .1957E+06   .9999862 -.0048286  .0020557
T  142  8 .9601209E+08   8020000E+01 -.1342E+05 -.2558E+05   .9999969 -.0024086 -.0005899
T  143  8 .9595574E+08   8020000E+01 -.2198E+05 -.9397E+05   .9999946 -.0022898 -.0023545
T  144  8 .9613580E+08   8020000E+01 -.4160E+05  .5515E+05   .9999960 -.0027892  .0004043
T  145  8 .9592508E+08   8020000E+01 -.1085E+06  .1035E+06   .9999999  .0004708 -.0000776
T  146  8 .9593387E+08   8020000E+01 -.1089E+06  .2704E+06   .9999959 -.0013457  .0025424
T  147  8 .9580884E+08   8020000E+01  .1465E+05  .1361E+06   .9999999  .0002954 -.0000186
T  148  8 .9598275E+08   8020000E+01  .5113E+05 -.5601E+05   .9999976 -.0012399 -.0018326
T  149  8 .9592136E+08   8020000E+01  .9156E+05  .1915E+05   .9999897  .0015387  .0042677
T  150  8 .9596199E+08   8020000E+01  .3100E+06 -.1384E+06   .9999799  .0048332 -.0040939
T  151  8 .9587771E+08   8020000E+01  .1273E+05  .9026E+05   .9999973  .0012770  .0019291
T  152  8 .9607049E+08   8020000E+01 -.1191E+06  .2058E+06   .9999982  .0017720  .0007056
T  153  8 .9593488E+08   8020000E+01 -.1607E+06 -.4976E+05   .9999958 -.0028958 -.0001315
T  154  8 .9607239E+08   8020000E+01 -.4262E+06 -.7977E+05   .9999955 -.0029682 -.0003713
T  155  8 .9615574E+08   8020000E+01  .4478E+06 -.1221E+06   .9999813  .0058290 -.0018273
T  156  8 .9594182E+08   8020000E+01  .1030E+06 -.8772E+05   .9999994  .0004952 -.0009558
T  157  8 .9585153E+08   8020000E+01  .6349E+05  .1902E+06   .9999906 -.0014719  .0040736
T  158  8 .9608038E+08   8020000E+01 -.4972E+05  .5698E+05   .9999977 -.0018007 -.0011328
T  159  8 .9596567E+08   8020000E+01 -.9773E+05 -.1022E+06   .9999975  .0022104 -.0002861
T  160  8 .9622394E+08   8020000E+01  .9330E+05  .1147E+06   .9999875 -.0021996  .0044885
T  161  8 .9577673E+08   8020000E+01 -.1663E+05 -.1907E+06   .9999841  .0019873 -.0052725
T  162  8 .9604741E+08   8020000E+01 -.1014E+06  .7371E+05   .9999986 -.0015832 -.0005102
T  163  8 .9598641E+08   8020000E+01  .1347E+05 -.2793E+05   .9999756  .0067681  .0017266
T  164  8 .9581627E+08   8020000E+01  .1102E+06 -.1013E+06   .9999975 -.0000635 -.0022202
T  165  8 .9602442E+08   8020000E+01 -.1288E+06 -.1314E+06   .9999973 -.0022983  .0002875
T  166  8 .9615207E+08   8020000E+01 -.7162E+05  .2086E+06   .9999981 -.0008027  .0017882
T  167  8 .9599170E+08   8020000E+01  .1088E+06 -.2511E+06   .9999759  .0047241 -.0050798
T  168  8 .9608224E+08   8020000E+01 -.3114E+05  .1204E+06   .9999987 -.0006026  .0015080
T  169  8 .9589013E+08   8020000E+01  .2612E+05  .9019E+04   .9999992  .0012404 -.0001127
T  170  8 .9579741E+08   8020000E+01  .3316E+05 -.2816E+05   .9999989  .0013886 -.0005116
T  171  8 .9585093E+08   8020000E+01 -.4165E+05 -.4720E+05   .9999996 -.0006198 -.0005782
T  172  8 .9579996E+08   8020000E+01 -.3045E+06 -.1903E+06   .9999917 -.0031094 -.0026466
T  173  8 .9594837E+08   8020000E+01 -.1092E+06  .6622E+05   .9999964  .0003570  .0026676
T  174  8 .9577757E+08   8020000E+01 -.2414E+05  .6243E+05   .9999991 -.0011872  .0006374
T  175  8 .9587942E+08   8020000E+01  .1326E+06 -.1605E+06   .9999991  .0009849 -.0009255
T  176  8 .9581661E+08   8020000E+01 -.6113E+05 -.1773E+05   .9999972 -.0022835  .0005689
T  177  8 .9603191E+08   8020000E+01 -.1045E+06 -.7687E+05   .9999961 -.0018848 -.0020657
T  178  8 .9612850E+08   8020000E+01  .7166E+05 -.2607E+06   .9999964  .0012085 -.0023925
T  179  8 .9602138E+08   8020000E+01 -.2274E+05  .1402E+06   .9999991 -.0013041  .0003339
T  180  8 .9574823E+08   8020000E+01  .8081E+05 -.1185E+06   .9999925  .0026465 -.0028268
T  181  8 .9615402E+08   8020000E+01  .1403E+06  .6071E+05   .9999988  .0013256  .0008348
T  182  8 .9606663E+08   8020000E+01  .3629E+05  .2683E+05   .9999965  .0026075 -.0005176
T  183  8 .9608406E+08   8020000E+01  .9297E+05 -.4652E+05   .9999942 -.0000186 -.0034018
T  184  8 .9584770E+08   8020000E+01  .1420E+06 -.7862E+05   .9999994  .0007699 -.0007916
T  185  8 .9603656E+08   8020000E+01 -.1387E+05 -.9686E+05   .9999655  .0002796 -.0083030
T  186  8 .9572927E+08   8020000E+01 -.1980E+06 -.1900E+06   .9999595 -.0074965 -.0049732
T  187  8 .9591270E+08   8020000E+01 -.6061E+05 -.1190E+06   .9999984 -.0017904 -.0002754
T  188  8 .9624927E+08   8020000E+01 -.1480E+06 -.8933E+05   .9999954 -.0028860 -.0008898
T  189  8 .9568888E+08   8020000E+01  .2292E+06 -.2460E+06   .9999826  .0019333 -.0055819
T  190  8 .9580558E+08   8020000E+01 -.9784E+05 -.1284E+02   .9999999 -.0004167  .0000283
T  191  8 .9595208E+08   8020000E+01  .7877E+03  .7833E+05   .9999918 -.0040502 -.0002227
T  192  8 .9597511E+08   8020000E+01 -.2550E+05  .1371E+06   .9999998 -.0005241 -.0003897
T  193  8 .9597310E+08   8020000E+01 -.1173E+06 -.7281E+05   .9999955 -.0028430 -.0010045
T  194  8 .9567359E+08   8020000E+01 -.8119E+04 -.1565E+06   .9999969  .0024141 -.0005331
T  195  8 .9586346E+08   8020000E+01  .1108E+05  .1238E+06   .9999961 -.0022482  .0016296
T  196  8 .9600968E+08   8020000E+01  .2772E+06 -.1042E+06   .9999852  .0052956 -.0012617
T  197  8 .9594098E+08   8020000E+01  .2566E+06  .9059E+05   .9999919  .0038183  .0012817
T  198  8 .9622087E+08   8020000E+01 -.4794E+05 -.7364E+05   .9999911  .0006307 -.0041609
T  199  8 .9604313E+08   8020000E+01  .1850E+06 -.3435E+05   .9999922  .0039296  .0003584
T  200  8 .9616564E+08   8020000E+01 -.5986E+05 -.8827E+05   .9999994  .0004514  .0009745
T  201  8 .9587272E+08   8020000E+01  .1688E+05 -.2203E+06   .9999988 -.0008192 -.0013207
T  202  8 .9619806E+08   8020000E+01 -.9314E+05  .1061E+06   .9999963 -.0024779  .0011257
T  203  8 .9631902E+08   8020000E+01 -.5964E+05  .6163E+05   .9999947 -.0032350 -.0003137
T  204  8 .9593824E+08   8020000E+01  .2030E+06 -.6801E+05   .9999968  .0012561 -.0021778
T  205  8 .9597119E+08   8020000E+01  .3077E+05  .3600E+05   .9999954  .0006609  .0029673
T  206  8 .9568462E+08   8020000E+01  .1197E+06 -.6094E+05   .9999991 -.0003510 -.0012911
T  207  8 .9604909E+08   8020000E+01  .3240E+05  .1654E+06   .9999968 -.0019531  .0016223
T  208  8 .9570466E+08   8020000E+01 -.1948E+06  .5624E+05   .9999990 -.0012000  .0007759
T  209  8 .9616372E+08   8020000E+01 -.1266E+06  .1565E+06   .9999968 -.0012656  .0021741
T  210  8 .9594877E+08   8020000E+01  .1450E+06  .1849E+06   .9999946  .0016910  .0028286
T  211  8 .9586426E+08   8020000E+01  .2908E+06 -.3802E+06   .9999815  .0026360 -.0054837
T  212  8 .9594520E+08   8020000E+01  .9038E+05 -.1254E+06   .9999967  .0010623 -.0023463
T  213  8 .9606765E+08   8020000E+01  .3273E+06  .1524E+06   .9999861  .0050605  .0014979
T  214  8 .9611463E+08   8020000E+01  .1438E+05 -.4885E+05   .9999999  .0000845  .0001078
T  215  8 .9579925E+08   8020000E+01 -.6220E+05 -.1240E+06   .9999905 -.0005697 -.0043245
T  216  8 .9606854E+08   8020000E+01 -.8255E+05  .6614E+05   .9999980  .0018958  .0005878
T  217  8 .9602235E+08   8020000E+01 -.1596E+05  .1562E+06   .9999519  .0050794  .0083896
T  218  8 .9607677E+08   8020000E+01  .7053E+05 -.3299E+06   .9999956 -.0017588 -.0023967
T  219  8 .9571998E+08   8020000E+01  .1087E+05  .1526E+06   .9999967  .0002586  .0025482
T  220  8 .9600722E+08   8020000E+01 -.1643E+06  .6641E+05   .9999947 -.0026444  .0018796
T  221  8 .9583236E+08   8020000E+01 -.3018E+06 -.3809E+05   .9999841 -.0056348  .0003229
T  222  8 .9630873E+08   8020000E+01  .2303E+06 -.3118E+05   .9999875  .0046796 -.0017588
T  223  8 .9584301E+08   8020000E+01 -.5376E+05 -.1985E+04   .9999979 -.0016147  .0012239
T  224  8 .9579527E+08   8020000E+01  .1590E+05  .8011E+05   .9999999  .0003540 -.0000092
T  225  8 .9594632E+08   8020000E+01 -.1852E+06 -.2025E+06   .9999661 -.0045814 -.0068366
T  226  8 .9609449E+08   8020000E+01 -.3592E+05 -.1025E+06   .9999997 -.0000572 -.0007841
T  227  8 .9601521E+08   8020000E+01 -.2147E+06  .8295E+05   .9999989 -.0010711  .0009975
T  228  8 .9618744E+08   8020000E+01 -.1549E+06  .2980E+06   .9999935 -.0023706  .0027235
T  229  8 .9607835E+08   8020000E+01 -.6207E+05  .6641E+05   .9999981 -.0012185  .0015310
T  230  8 .9588324E+08   8020000E+01  .5666E+05 -.2309E+05   .9999996  .0004741  .0008010
T  231  8 .9594018E+08   8020000E+01  .2204E+05  .2209E+04   .9999964  .0026640  .0004492
T  232  8 .9598411E+08   8020000E+01  .9734E+05  .9146E+05   .9999994 -.0008086  .0006824
T  233  8 .9600545E+08   8020000E+01 -.1261E+06 -.1878E+05   .9999986 -.0016088 -.0005002
T  234  8 .9611749E+08   8020000E+01 -.1215E+06 -.1015E+05   .9999993 -.0008310  .0008582
T  235  8 .9613976E+08   8020000E+01 -.2233E+06 -.9509E+04   .9999982 -.0006680  .0017695
T  236  8 .9591830E+08   8020000E+01 -.9155E+05  .7704E+05   .9998805  .0036408 -.0150241
T  237  8 .9591673E+08   8020000E+01  .6558E+05  .4277E+05   .9999940 -.0008830  .0033364
T  238  8 .9606486E+08   8020000E+01 -.2839E+06  .2318E+06   .9999929 -.0008825  .0036524
T  239  8 .9602405E+08   8020000E+01  .1748E+06 -.1680E+06   .9999687  .0038750 -.0069043
T  240  8 .9608546E+08   8020000E+01  .5930E+05  .8013E+05   .9999994 -.0006059  .0009597
T  241  8 .9607388E+08   8020000E+01 -.1072E+06 -.1417E+06   .9999976 -.0020487 -.0008055
T  242  8 .9607145E+08   8020000E+01  .7683E+05 -.2006E+06   .9999924  .0030503 -.0024423
T  243  8 .9587554E+08   8020000E+01 -.1341E+06  .2135E+05   .9999968 -.0024317 -.0006609
T  244  8 .9632581E+08   8020000E+01  .2291E+06  .1046E+06   .9999962 -.0024622 -.0012210
T  245  8 .9598557E+08   8020000E+01  .1806E+06 -.1569E+06   .9999988  .0009023 -.0012655
T  246  8 .9595694E+08   8020000E+01 -.1120E+06 -.1034E+06   .9999900 -.0043877 -.0008931
T  247  8 .9603332E+08   8020000E+01  .4978E+05  .6971E+05   .9999981  .0016177 -.0010583
T  248  8 .9607074E+08   8020000E+01  .2280E+05 -.1383E+06   .9999980  .0005452 -.0019363
T  249  8 .9608039E+08   8020000E+01 -.9660E+05  .6574E+05   .9999955  .0007902  .0028769
T  250  8 .9591576E+08   8020000E+01 -.8463E+05 -.1121E+05   .9999963  .0011529  .0024609
T  251  8 .9611280E+08   8020000E+01  .5845E+05  .3623E+06   .9999866  .0035649  .0037488
T  252  8 .9575956E+08   8020000E+01 -.1640E+06 -.9588E+05   .9999967 -.0024811  .0006204
T  253  8 .9590568E+08   8020000E+01 -.3680E+05  .1533E+06   .9999913  .0035639  .0021596
