============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(109. MeV) ==> Upper Be+He Gas+Lower Be( 14.4 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   19  8 .8410944E+08   1446606E+02  .1866E+06 -.1871E+06   .9999878  .0023194 -.0043595
T   20  8 .8393267E+08   1446606E+02  .9725E+05  .3205E+05   .9999999 -.0003769  .0001964
T   21  8 .8402657E+08   1446606E+02 -.7438E+05  .3417E+06   .9999921 -.0039641  .0004120
T   22  8 .8360481E+08   1446606E+02 -.2091E+06  .2283E+06   .9999892  .0020976  .0041428
T   23  8 .8375374E+08   1446606E+02  .2272E+06  .2379E+06   .9999983  .0007769  .0016474
T   24  8 .8357773E+08   1446606E+02 -.4417E+05 -.3678E+06   .9999974 -.0019041 -.0012443
T   25  8 .8398184E+08   1446606E+02  .6088E+06  .2166E+07   .9998694  .0035215  .0157743
T   26  8 .8388156E+08   1446606E+02  .1063E+06  .5037E+05   .9999784  .0055392  .0035469
T   27  8 .8370655E+08   1446606E+02 -.1104E+06 -.1403E+06   .9999891 -.0045473  .0010210
T   28  8 .8412741E+08   1446606E+02 -.2208E+06  .2090E+06   .9999983 -.0018248 -.0002297
T   29  8 .8399616E+08   1446606E+02  .2254E+06 -.1241E+06   .9999970  .0008776  .0022697
T   30  8 .8399833E+08   1446606E+02  .4764E+06  .4004E+06   .9999884 -.0002638  .0048192
T   31  8 .8388490E+08   1446606E+02 -.1695E+06  .1080E+06   .9999994  .0001287  .0011287
T   32  8 .8401917E+08   1446606E+02  .8924E+06  .7677E+06   .9999675  .0051551  .0061949
T   33  8 .8408132E+08   1446606E+02  .1735E+06 -.7739E+04   .9999951  .0015576 -.0027311
T   34  8 .8390915E+08   1446606E+02  .3800E+06 -.3070E+06   .9999893  .0035636 -.0029336
T   35  8 .8394941E+08   1446606E+02  .1710E+05  .8353E+05   .9999353 -.0113638  .0004093
T   36  8 .8415574E+08   1446606E+02 -.1424E+06 -.7583E+05   .9999970 -.0012246  .0021358
T   37  8 .8384107E+08   1446606E+02 -.2621E+06 -.1951E+06   .9999898 -.0029177 -.0034519
T   38  8 .8361714E+08   1446606E+02  .3674E+06  .1913E+05   .9999823  .0059301 -.0005657
T   39  8 .8392072E+08   1446606E+02 -.3833E+06 -.5683E+05   .9999974 -.0022831 -.0002549
T   40  8 .8391157E+08   1446606E+02  .5937E+06  .1945E+06   .9999966  .0025768 -.0003476
T   41  8 .8412780E+08   1446606E+02  .2782E+06  .7423E+05   .9999991 -.0001030 -.0013239
T   42  8 .8399322E+08   1446606E+02 -.2930E+06 -.2006E+06   .9999967 -.0023524 -.0010352
T   43  8 .8408591E+08   1446606E+02  .2585E+06  .5463E+06   .9999601 -.0088929 -.0008154
T   44  8 .8413412E+08   1446606E+02  .2296E+06 -.5756E+06   .9999774 -.0049497 -.0045539
T   45  8 .8394008E+08   1446606E+02  .3892E+04  .4237E+06   .9999978 -.0007398  .0019436
T   46  8 .8408139E+08   1446606E+02  .2364E+06  .2282E+06   .9999902  .0007033 -.0043707
T   47  8 .8365671E+08   1446606E+02 -.3969E+05  .3918E+05   .9999992 -.0012743 -.0001059
T   48  8 .8379006E+08   1446606E+02 -.2882E+06  .4782E+06   .9999769 -.0000521  .0067990
T   49  8 .8387236E+08   1446606E+02 -.5797E+06  .4400E+05   .9999815 -.0055767 -.0024259
T   50  8 .8394180E+08   1446606E+02 -.1009E+07 -.2124E+05   .9999918 -.0037468  .0015316
T   51  8 .8375196E+08   1446606E+02 -.3364E+06  .2916E+06   .9999858 -.0034736  .0040444
T   52  8 .8445030E+08   1446606E+02  .1961E+06  .2362E+06   .9999585  .0056303  .0071649
T   53  8 .8383777E+08   1446606E+02 -.3901E+05 -.1176E+06   .9999985  .0010152 -.0013731
T   54  8 .8364442E+08   1446606E+02  .1250E+06 -.3402E+06   .9999937  .0000518 -.0035356
T   55  8 .8416349E+08   1446606E+02 -.2665E+06 -.8226E+05   .9999857 -.0053563 -.0000466
T   56  8 .8374193E+08   1446606E+02 -.3368E+06  .2361E+06   .9999958 -.0026072  .0012299
T   57  8 .8403741E+08   1446606E+02 -.1619E+05 -.6724E+05   .9999923 -.0021588 -.0032887
T   58  8 .8398692E+08   1446606E+02  .2777E+06  .4627E+05   .9999949 -.0031473  .0005984
T   59  8 .8391975E+08   1446606E+02 -.6762E+05  .2242E+06   .9999999  .0004073 -.0001175
T   60  8 .8414701E+08   1446606E+02 -.4060E+06 -.4284E+06   .9999790 -.0005304 -.0064558
T   61  8 .8377038E+08   1446606E+02  .1517E+04 -.1635E+05   .9999926  .0034904 -.0016296
T   62  8 .8386984E+08   1446606E+02  .7947E+05 -.2833E+03   .9999936 -.0035572 -.0002753
T   63  8 .8292473E+08   1446606E+02 -.6052E+05  .1402E+06   .9970217 -.0352116  .0686136
T   64  8 .8375251E+08   1446606E+02  .3166E+06  .7510E+05   .9999959  .0027473  .0008211
T   65  8 .8368900E+08   1446606E+02  .1535E+06  .4224E+06   .9999763  .0021442  .0065413
T   66  8 .8393789E+08   1446606E+02  .3420E+05  .4010E+05   .9999966  .0024315  .0009581
T   67  8 .8407163E+08   1446606E+02 -.3451E+06  .2948E+06   .9999961 -.0008618  .0026745
T   68  8 .8390601E+08   1446606E+02 -.2561E+06 -.3447E+06   .9999941 -.0016769 -.0029995
T   69  8 .8416099E+08   1446606E+02 -.8732E+04  .1549E+05   .9999993 -.0000230 -.0011653
T   70  8 .8383020E+08   1446606E+02  .4770E+05 -.1307E+06   .9999984  .0014026 -.0011432
T   71  8 .8386404E+08   1446606E+02  .2423E+06 -.9115E+05   .9999966  .0015315 -.0020921
T   72  8 .8364577E+08   1446606E+02  .2075E+06 -.5133E+06   .9999926 -.0015857 -.0035183
T   73  8 .8391728E+08   1446606E+02  .1886E+05 -.4211E+05   .9999966 -.0025940  .0001993
T   74  8 .8380635E+08   1446606E+02 -.8801E+06 -.1304E+06   .9999776 -.0061539 -.0026448
T   75  8 .8386572E+08   1446606E+02  .4902E+06  .4101E+06   .9999808  .0042061  .0045543
T   76  8 .8383307E+08   1446606E+02  .2028E+07  .9512E+05   .9999344  .0114206 -.0008415
T   77  8 .8406630E+08   1446606E+02  .4233E+06 -.1516E+06   .9999994  .0004338  .0009989
T   78  8 .8394176E+08   1446606E+02  .2724E+06 -.1197E+06   .9999829  .0035043 -.0046878
T   79  8 .8372100E+08   1446606E+02  .3294E+05 -.1620E+06   .9999897 -.0005641 -.0045057
T   80  8 .8368115E+08   1446606E+02 -.1053E+07  .3566E+06   .9999767 -.0066451 -.0015458
T   81  8 .8383776E+08   1446606E+02 -.2153E+06 -.4262E+06   .9999859 -.0042669 -.0031541
T   82  8 .8399481E+08   1446606E+02  .5313E+06  .3155E+06   .9999862  .0001324  .0052517
T   83  8 .8403418E+08   1446606E+02  .6045E+06  .3981E+05   .9999889  .0044578 -.0015173
T   84  8 .8353130E+08   1446606E+02 -.1089E+06  .3672E+06   .9999985  .0008242  .0015352
T   85  8 .8414378E+08   1446606E+02  .5159E+05 -.2930E+06   .9999893  .0027179 -.0037310
T   86  8 .8374165E+08   1446606E+02 -.1096E+06  .1635E+06   .9999926  .0036554  .0011820
T   87  8 .8378386E+08   1446606E+02 -.2045E+05 -.7913E+05   .9999993  .0000854 -.0011623
T   88  8 .8394761E+08   1446606E+02 -.2521E+06 -.2837E+06   .9999971 -.0013121 -.0020135
T   89  8 .8446613E+08   1446606E+02 -.3743E+06  .3517E+06   .9999899 -.0038309  .0023409
T   90  8 .8387741E+08   1446606E+02 -.7163E+05 -.4109E+05   .9999969 -.0004058  .0024698
T   91  8 .8376376E+08   1446606E+02  .1506E+05 -.1314E+06   .9999987 -.0013646 -.0008296
T   92  8 .8393422E+08   1446606E+02 -.2972E+06 -.4732E+06   .9998956 -.0142065  .0026250
T   93  8 .8371209E+08   1446606E+02  .4928E+06  .7902E+05   .9999966  .0025657  .0004645
T   94  8 .8379988E+08   1446606E+02 -.2138E+06 -.6897E+06   .9999684 -.0008694 -.0078958
T   95  8 .8360265E+08   1446606E+02  .8226E+05 -.1462E+06   .9999776  .0006331 -.0066633
T   96  8 .8379107E+08   1446606E+02  .3905E+06 -.1006E+05   .9999972  .0004496 -.0023110
T   97  8 .8375700E+08   1446606E+02 -.5563E+06  .3336E+06   .9999909  .0011716  .0041042
T   98  8 .8419433E+08   1446606E+02  .1013E+06 -.2072E+05   .9999852 -.0052232  .0015400
T   99  8 .8383020E+08   1446606E+02 -.2948E+06  .3701E+06   .9999906  .0003222  .0043314
T  100  8 .8391563E+08   1446606E+02  .7832E+05 -.2863E+06   .9999942 -.0033292 -.0006737
T  101  8 .8431321E+08   1446606E+02  .1056E+06  .3515E+05   .9999845 -.0043407 -.0034828
T  102  8 .8385010E+08   1446606E+02  .5177E+06  .9134E+05   .9999840  .0051242  .0023823
T  103  8 .8374028E+08   1446606E+02 -.2307E+06 -.1656E+06   .9999736  .0071495 -.0012961
T  104  8 .8373284E+08   1446606E+02 -.7734E+05 -.3847E+06   .9999907  .0011434 -.0041584
T  105  8 .8407962E+08   1446606E+02 -.2094E+06 -.1280E+06   .9999994  .0001738 -.0010534
T  106  8 .8386521E+08   1446606E+02 -.1452E+05  .1780E+06   .9999827  .0005320  .0058662
T  107  8 .8369574E+08   1446606E+02  .1312E+06  .5148E+05   .9999773  .0042825  .0052082
T  108  8 .8361734E+08   1446606E+02 -.3889E+06 -.1547E+06   .9999978 -.0009504 -.0018729
T  109  8 .8389080E+08   1446606E+02 -.1710E+06 -.5072E+06   .9999966  .0007937 -.0024880
T  110  8 .8399218E+08   1446606E+02  .7301E+06 -.9280E+05   .9999846  .0053670  .0014290
T  111  8 .8404241E+08   1446606E+02  .3815E+06  .7068E+05   .9999983  .0017704 -.0004948
T  112  8 .8398237E+08   1446606E+02  .1335E+06  .6435E+05   .9999972 -.0023525 -.0002250
T  113  8 .8370174E+08   1446606E+02 -.7303E+04  .8319E+05   .9999970 -.0004420  .0024023
T  114  8 .8382998E+08   1446606E+02 -.1518E+07  .3967E+06   .9999769 -.0067620 -.0007165
T  115  8 .8407973E+08   1446606E+02 -.6158E+05  .2146E+06   .9999998 -.0001392 -.0006266
T  116  8 .8374444E+08   1446606E+02 -.4000E+06 -.3012E+06   .9999990 -.0008273 -.0011567
T  117  8 .8379901E+08   1446606E+02  .3337E+06  .1749E+06   .9999939  .0031152  .0015745
T  118  8 .8394093E+08   1446606E+02  .4622E+05  .2601E+06   .9999889 -.0030908  .0035463
T  119  8 .8372209E+08   1446606E+02  .1009E+07  .2002E+07   .9998689  .0078630  .0141526
T  120  8 .8433973E+08   1446606E+02 -.9992E+06  .4714E+06   .9999716 -.0071165  .0024756
T  121  8 .8384076E+08   1446606E+02  .1082E+05  .1831E+06   .9999886 -.0024412  .0041080
T  122  8 .8388676E+08   1446606E+02  .2624E+05  .9651E+05   .9999126 -.0042192  .0125310
T  123  8 .8388807E+08   1446606E+02  .6089E+06  .3693E+06   .9999899  .0044782  .0003733
T  124  8 .8411981E+08   1446606E+02 -.3949E+05 -.2451E+06   .9999485 -.0000969 -.0101438
T  125  8 .8396090E+08   1446606E+02  .3875E+06 -.3325E+06   .9999979  .0009750 -.0018149
T  126  8 .8370974E+08   1446606E+02 -.1077E+07 -.4073E+06   .9999822 -.0052795 -.0027799
T  127  8 .8407159E+08   1446606E+02  .7406E+05  .5611E+06   .9999825  .0026482  .0052997
T  128  8 .8376673E+08   1446606E+02 -.1365E+06  .1793E+06   .9999913 -.0037419  .0018336
T  129  8 .8399417E+08   1446606E+02 -.7677E+06 -.2613E+06   .9999412 -.0108282  .0005164
T  130  8 .8402777E+08   1446606E+02  .1606E+06  .3145E+06   .9999847  .0049104  .0025624
T  131  8 .8407053E+08   1446606E+02  .1679E+06 -.5291E+06   .9999952  .0023139 -.0020603
T  132  8 .8400946E+08   1446606E+02  .2002E+06 -.1206E+06   .9999990 -.0001044 -.0014416
T  133  8 .8381413E+08   1446606E+02  .1423E+06 -.2482E+06   .9999942  .0032975 -.0008094
T  134  8 .8412540E+08   1446606E+02  .4039E+06 -.4682E+06   .9999856  .0024649 -.0047718
T  135  8 .8382648E+08   1446606E+02 -.4640E+06 -.1302E+06   .9999820 -.0060016  .0001668
T  136  8 .8411120E+08   1446606E+02  .3185E+06  .7704E+05   .9999948  .0031710  .0006422
T  137  8 .8388572E+08   1446606E+02 -.4311E+06 -.1461E+06   .9999926 -.0029755 -.0024506
T  138  8 .8401579E+08   1446606E+02  .1892E+06 -.5880E+06   .9999948  .0031120 -.0008907
T  139  8 .8410580E+08   1446606E+02 -.2435E+06  .3418E+06   .9999850 -.0028406  .0046912
T  140  8 .8416258E+08   1446606E+02 -.3005E+06  .4162E+04   .9999971 -.0010620  .0021398
T  141  8 .8361021E+08   1446606E+02  .1655E+06 -.1333E+06   .9999906  .0010002 -.0042209
T  142  8 .8369654E+08   1446606E+02  .8959E+05 -.3173E+06   .9999478  .0065010 -.0078814
T  143  8 .8381885E+08   1446606E+02  .1522E+06  .7652E+05   .9999804  .0011730 -.0061485
T  144  8 .8396690E+08   1446606E+02  .6864E+05 -.1123E+06   .9999957 -.0011425 -.0027055
T  145  8 .8380969E+08   1446606E+02  .1441E+06  .3540E+06   .9999934 -.0020663  .0029716
T  146  8 .8368243E+08   1446606E+02 -.8117E+06 -.2220E+06   .9999886 -.0028166 -.0038617
T  147  8 .8380391E+08   1446606E+02  .5115E+06 -.3377E+05   .9999382 -.0008708 -.0110799
T  148  8 .8421838E+08   1446606E+02 -.4262E+06 -.7102E+05   .9999933 -.0035775 -.0007190
T  149  8 .8385386E+08   1446606E+02  .3314E+06 -.3269E+06   .9999864  .0022945 -.0046876
T  150  8 .8406217E+08   1446606E+02 -.1764E+06 -.8157E+06   .9999737  .0046785 -.0055397
T  151  8 .8401721E+08   1446606E+02 -.8782E+04 -.3831E+06   .9999930 -.0017764 -.0032967
T  152  8 .8381676E+08   1446606E+02 -.2164E+06  .7721E+06   .9999584 -.0026548  .0087275
T  153  8 .8385487E+08   1446606E+02 -.1276E+06 -.4688E+06   .9999222 -.0025610 -.0122093
T  154  8 .8410611E+08   1446606E+02  .3056E+06 -.6229E+05   .9999852  .0021690  .0049796
T  155  8 .8399443E+08   1446606E+02 -.1440E+06 -.2793E+06   .9999938 -.0015860 -.0031294
T  156  8 .8380327E+08   1446606E+02 -.1486E+06  .1652E+06   .9999999  .0000380 -.0001883
T  157  8 .8406291E+08   1446606E+02  .8555E+05 -.1195E+06   .9999984 -.0006677 -.0016416
T  158  8 .8407535E+08   1446606E+02 -.1245E+06  .3615E+05   .9999994 -.0009269 -.0006323
T  159  8 .8419047E+08   1446606E+02 -.2647E+06 -.1946E+05   .9999960 -.0024787 -.0013666
T  160  8 .8427578E+08   1446606E+02  .1665E+06 -.3186E+06   .9999909  .0000912 -.0042579
T  161  8 .8374972E+08   1446606E+02 -.5870E+05  .1311E+06   .9999986 -.0015111 -.0007007
T  162  8 .8401703E+08   1446606E+02  .6645E+05  .3352E+06   .9999929  .0006561  .0037059
T  163  8 .8369552E+08   1446606E+02  .1100E+06  .1778E+06   .9999694  .0067728  .0039219
T  164  8 .8389456E+08   1446606E+02 -.2774E+06  .1619E+06   .9999961 -.0027119 -.0005994
T  165  8 .8374665E+08   1446606E+02 -.3423E+06  .1291E+06   .9999942 -.0033474 -.0006061
T  166  8 .8410310E+08   1446606E+02  .2990E+06  .5681E+06   .9999873  .0040739  .0029786
T  167  8 .8425303E+08   1446606E+02  .1825E+06  .6723E+06   .9999924  .0038746  .0003822
T  168  8 .8377736E+08   1446606E+02  .1292E+06  .2331E+06   .9999965  .0015124  .0021552
T  169  8 .8358105E+08   1446606E+02  .3859E+06  .7126E+06   .9999890 -.0007666  .0046325
T  170  8 .8394416E+08   1446606E+02 -.5621E+06  .5836E+06   .9999752 -.0066023  .0024310
T  171  8 .8397738E+08   1446606E+02 -.3137E+06  .2793E+06   .9999955  .0029842 -.0000401
T  172  8 .8391666E+08   1446606E+02  .1648E+06  .3650E+06   .9999771 -.0011244 -.0066767
T  173  8 .8370503E+08   1446606E+02 -.1519E+06 -.3118E+06   .9999564 -.0057177 -.0073865
T  174  8 .8392712E+08   1446606E+02 -.3730E+06 -.5856E+05   .9999917  .0015410 -.0037845
T  175  8 .8370072E+08   1446606E+02 -.1733E+05  .7659E+05   .9999958 -.0000687 -.0028834
T  176  8 .8412080E+08   1446606E+02  .4535E+06  .7304E+06   .9999845  .0049579  .0025260
T  177  8 .8372413E+08   1446606E+02 -.2139E+06  .2006E+05   .9999945 -.0012558 -.0030747
T  178  8 .8412794E+08   1446606E+02  .2993E+06  .2353E+06   .9999806 -.0040841  .0047060
T  179  8 .8380186E+08   1446606E+02  .3558E+06  .9176E+06   .9999662 -.0008135  .0081762
T  180  8 .8390648E+08   1446606E+02  .9644E+05  .5406E+06   .9999718 -.0042151  .0062233
T  181  8 .8379947E+08   1446606E+02 -.4398E+05 -.1660E+06   .9999996 -.0008647 -.0001675
T  182  8 .8375479E+08   1446606E+02 -.1453E+06  .6484E+06   .9999571  .0021644  .0090117
T  183  8 .8371539E+08   1446606E+02 -.6541E+06 -.6298E+06   .9999672 -.0080592  .0008075
T  184  8 .8393132E+08   1446606E+02  .4291E+06 -.1803E+06   .9999948  .0022184 -.0023240
T  185  8 .8353993E+08   1446606E+02 -.1045E+06 -.3895E+05   .9999978 -.0012345 -.0017168
T  186  8 .8376293E+08   1446606E+02 -.1539E+06 -.6464E+06   .9999757 -.0045537 -.0052729
T  187  8 .8375859E+08   1446606E+02 -.1569E+06  .4041E+06   .9999982 -.0015956  .0010560
T  188  8 .8402500E+08   1446606E+02 -.1333E+06 -.1439E+06   .9999855 -.0051444 -.0015867
T  189  8 .8361984E+08   1446606E+02  .6311E+06 -.2415E+06   .9999744  .0066755  .0025589
T  190  8 .8390061E+08   1446606E+02 -.8074E+05 -.5967E+06   .9999773  .0019393 -.0064524
T  191  8 .8381651E+08   1446606E+02  .7048E+06  .2097E+06   .9999937  .0035456  .0000409
T  192  8 .8412423E+08   1446606E+02 -.1848E+06 -.3541E+06   .9999911  .0012239 -.0040277
T  193  8 .8357633E+08   1446606E+02  .4415E+06 -.2425E+06   .9999572  .0049401 -.0078188
T  194  8 .8410908E+08   1446606E+02  .6361E+05 -.1120E+06   .9999923  .0037304 -.0012145
T  195  8 .8395595E+08   1446606E+02  .5001E+06  .1910E+05   .9999740  .0062917 -.0035194
T  196  8 .8394024E+08   1446606E+02  .1220E+05 -.3422E+06   .9999999  .0004114  .0001460
T  197  8 .8376008E+08   1446606E+02  .1156E+06  .5354E+06   .9999630  .0060600  .0061102
T  198  8 .8379372E+08   1446606E+02  .3602E+06 -.2677E+06   .9999248  .0096765 -.0075356
T  199  8 .8360661E+08   1446606E+02 -.4234E+06  .5390E+05   .9999908 -.0042551  .0004435
T  200  8 .8391045E+08   1446606E+02  .3574E+06  .1208E+07   .9999914 -.0002602  .0041316
T  201  8 .8388037E+08   1446606E+02 -.3697E+06 -.6028E+05   .9999832 -.0054714 -.0019088
T  202  8 .8400715E+08   1446606E+02  .4074E+06  .4554E+05   .9999905  .0036712 -.0023389
T  203  8 .8421600E+08   1446606E+02  .2003E+06 -.3341E+06   .9999407  .0106999  .0020227
T  204  8 .8377780E+08   1446606E+02 -.2447E+06 -.4367E+06   .9999793  .0062765  .0014299
T  205  8 .8371812E+08   1446606E+02 -.4497E+06  .1867E+06   .9998761 -.0092289 -.0127552
T  206  8 .8413320E+08   1446606E+02  .1906E+05 -.6119E+06   .9999832  .0000551 -.0058023
T  207  8 .8369355E+08   1446606E+02  .1712E+06 -.1148E+06   .9999709  .0045034 -.0061617
T  208  8 .8389904E+08   1446606E+02  .1005E+06 -.2054E+06   .9999991 -.0012158  .0004715
T  209  8 .8377614E+08   1446606E+02 -.3013E+06 -.1439E+05   .9999910 -.0041934 -.0006373
T  210  8 .8428676E+08   1446606E+02  .5876E+05  .8157E+06   .9999638 -.0012518  .0084106
T  211  8 .8385270E+08   1446606E+02 -.4561E+06 -.3816E+06   .9999783  .0017097 -.0063607
T  212  8 .8384007E+08   1446606E+02 -.4189E+06  .3197E+05   .9999740 -.0067870  .0024343
T  213  8 .8380188E+08   1446606E+02  .1762E+06  .6288E+05   .9999909  .0039508 -.0016110
T  214  8 .8382650E+08   1446606E+02 -.5494E+06 -.4187E+06   .9999821 -.0058573 -.0012529
T  215  8 .8370154E+08   1446606E+02  .1610E+06  .2284E+06   .9999978 -.0020642  .0003946
T  216  8 .8382267E+08   1446606E+02 -.1122E+06  .2851E+05   .9999929 -.0018174  .0032965
T  217  8 .8430940E+08   1446606E+02  .2469E+06  .5267E+05   .9999602  .0074154 -.0049536
T  218  8 .8390830E+08   1446606E+02  .2504E+06  .5505E+06   .9999684  .0060384  .0051724
T  219  8 .8394202E+08   1446606E+02 -.1828E+06  .7197E+05   .9999282  .0116774 -.0026775
T  220  8 .8416238E+08   1446606E+02  .1718E+06  .6609E+05   .9999984  .0016799  .0005897
T  221  8 .8410911E+08   1446606E+02  .3305E+06  .2465E+05   .9999953  .0024106  .0019114
T  222  8 .8358617E+08   1446606E+02 -.2396E+06 -.2405E+06   .9999802 -.0019864 -.0059701
T  223  8 .8410848E+08   1446606E+02  .9923E+05  .6284E+05   .9999989  .0015123 -.0000612
T  224  8 .8399684E+08   1446606E+02 -.3568E+06 -.1505E+06   .9999836 -.0027036 -.0050412
T  225  8 .8379553E+08   1446606E+02 -.4860E+06 -.1483E+06   .9999943 -.0027859 -.0018823
T  226  8 .8378309E+08   1446606E+02 -.9861E+06  .5456E+06   .9999686 -.0061424  .0050125
T  227  8 .8405894E+08   1446606E+02  .7816E+05  .1276E+05   .9999616  .0008991 -.0087156
T  228  8 .8423706E+08   1446606E+02 -.3266E+05 -.1168E+06   .9998576 -.0022614  .0167245
T  229  8 .8385811E+08   1446606E+02 -.1240E+06  .5783E+05   .9999906  .0002432  .0043355
T  230  8 .8390826E+08   1446606E+02  .4071E+06 -.4212E+05   .9999928 -.0001825 -.0037845
T  231  8 .8392032E+08   1446606E+02  .3440E+06  .5168E+06   .9999893  .0015754  .0043431
T  232  8 .8392725E+08   1446606E+02  .6976E+05 -.4881E+05   .9999518 -.0001418  .0098140
T  233  8 .8428231E+08   1446606E+02 -.5891E+06  .3262E+06   .9999908 -.0038614 -.0018773
T  234  8 .8399378E+08   1446606E+02  .2365E+06 -.2505E+05   .9999914 -.0030563  .0028182
T  235  8 .8393968E+08   1446606E+02  .1977E+06 -.5446E+05   .9999974 -.0009393 -.0020929
T  236  8 .8378287E+08   1446606E+02  .6594E+05 -.3562E+05   .9999799  .0046042 -.0043550
T  237  8 .8368616E+08   1446606E+02  .3346E+06  .1347E+05   .9999841  .0050429  .0025389
T  238  8 .8364233E+08   1446606E+02  .7115E+06 -.2767E+05   .9999341  .0113801 -.0015279
T  239  8 .8412703E+08   1446606E+02  .4670E+06 -.9927E+05   .9999922  .0022215  .0032658
T  240  8 .8410398E+08   1446606E+02  .2356E+06  .6970E+06   .9999908  .0007088  .0042357
T  241  8 .8394969E+08   1446606E+02  .1582E+06  .5265E+05   .9999964  .0025040 -.0009916
T  242  8 .8413606E+08   1446606E+02  .1659E+06  .3734E+06   .9999843  .0054758 -.0011527
T  243  8 .8397061E+08   1446606E+02  .2611E+06  .3013E+06   .9999959  .0028449  .0003150
T  244  8 .8374745E+08   1446606E+02 -.1657E+06 -.2030E+06   .9999991 -.0011910 -.0006341
T  245  8 .8402035E+08   1446606E+02 -.1278E+06 -.1681E+05   .9999986  .0007973  .0014802
T  246  8 .8361904E+08   1446606E+02 -.1001E+06  .3645E+06   .9999907 -.0029340  .0031758
T  247  8 .8400192E+08   1446606E+02  .6924E+05 -.3324E+06   .9999756 -.0000127 -.0069863
T  248  8 .8384361E+08   1446606E+02  .3442E+06 -.2977E+06   .9999958  .0028719 -.0004508
T  249  8 .8392731E+08   1446606E+02  .6434E+06  .5495E+06   .9999937 -.0001958  .0035457
T  250  8 .8390870E+08   1446606E+02  .5455E+06 -.2010E+06   .9999830  .0050156 -.0029587
T  251  8 .8400352E+08   1446606E+02  .1086E+06  .3220E+06   .9999872 -.0043985  .0025191
T  252  8 .8391291E+08   1446606E+02  .2905E+06 -.4288E+06   .9999940  .0028208 -.0020115
T  253  8 .8346621E+08   1446606E+02 -.1605E+06 -.4329E+06   .9999740 -.0072143 -.0002029
