============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(109. MeV) ==> Upper Be+He Gas+Lower Be( 14.4 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   17  8 .6902111E+08   1448410E+02  .3762E+06 -.5300E+06   .9999803  .0062699 -.0001328
T   18  8 .7000947E+08   1448410E+02 -.4382E+06  .6081E+06   .9999876 -.0034249 -.0036206
T   19  8 .6985400E+08   1448410E+02 -.8555E+06  .3061E+06   .9999869 -.0048894  .0015273
T   20  8 .6936228E+08   1448410E+02 -.1039E+07 -.1811E+06   .9999705 -.0075847  .0011901
T   21  8 .6933947E+08   1448410E+02  .6368E+06  .3188E+06   .9999805  .0059324  .0019622
T   22  8 .6945947E+08   1448410E+02  .5953E+05 -.2085E+06   .9999939 -.0013285  .0032250
T   23  8 .6979369E+08   1448410E+02  .7443E+06 -.3714E+06   .9998555  .0107064 -.0132018
T   24  8 .6928745E+08   1448410E+02 -.8661E+06 -.2619E+06   .9999782 -.0064960 -.0011996
T   25  8 .6971710E+08   1448410E+02  .5881E+06 -.1301E+06   .9999941  .0001026 -.0034342
T   26  8 .6935900E+08   1448410E+02  .4108E+06  .4826E+06   .9999721  .0006857  .0074425
T   27  8 .6905613E+08   1448410E+02 -.2889E+06 -.6111E+06   .9999824  .0002021 -.0059340
T   28  8 .6926428E+08   1448410E+02  .4996E+06 -.6629E+05   .9999946  .0030925  .0011165
T   29  8 .6967001E+08   1448410E+02  .6870E+06 -.7682E+06   .9999685 -.0028343 -.0074179
T   30  8 .6941674E+08   1448410E+02  .1731E+06 -.6178E+06   .9999736 -.0015367 -.0071061
T   31  8 .6967250E+08   1448410E+02 -.8695E+05 -.4735E+06   .9999866 -.0016723 -.0049067
T   32  8 .6961149E+08   1448410E+02 -.6952E+05 -.6164E+06   .9999906  .0004951 -.0042982
T   33  8 .6936329E+08   1448410E+02 -.1600E+06 -.1436E+06   .9999986  .0010987 -.0012450
T   34  8 .6986061E+08   1448410E+02  .1694E+06  .3042E+06   .9999914 -.0040680  .0007805
T   35  8 .6954391E+08   1448410E+02 -.6348E+06  .3132E+06   .9999923 -.0039170 -.0002702
T   36  8 .6949794E+08   1448410E+02  .3714E+06 -.5773E+05   .9999843  .0028520 -.0048308
T   37  8 .6973448E+08   1448410E+02  .4171E+06 -.5548E+06   .9999003  .0008350 -.0140950
T   38  8 .6934932E+08   1448410E+02 -.3363E+06 -.6381E+06   .9999778 -.0060635 -.0027776
T   39  8 .7008687E+08   1448410E+02 -.4789E+05  .1125E+06   .9999975 -.0017152  .0014148
T   40  8 .7008695E+08   1448410E+02  .1275E+07 -.3153E+06   .9999368  .0086555 -.0071791
T   41  8 .7007855E+08   1448410E+02  .1093E+06 -.1096E+07   .9999524  .0067871 -.0070094
T   42  8 .6989591E+08   1448410E+02  .3384E+06  .2363E+05   .9999724  .0071892  .0018635
T   43  8 .6966945E+08   1448410E+02  .2592E+06 -.3811E+06   .9999890  .0033235 -.0033039
T   44  8 .6953752E+08   1448410E+02 -.1649E+06 -.2894E+06   .9999674 -.0076097 -.0026968
T   45  8 .6968022E+08   1448410E+02 -.5384E+06  .1551E+06   .9999898 -.0045037  .0002898
T   46  8 .6940304E+08   1448410E+02  .2657E+06  .1765E+06   .9999975  .0020444  .0009570
T   47  8 .6943786E+08   1448410E+02  .1475E+06  .4331E+06   .9999943  .0028199  .0018765
T   48  8 .6945335E+08   1448410E+02  .2465E+06  .3285E+06   .9999840 -.0026502  .0050034
T   49  8 .6911237E+08   1448410E+02  .2169E+06  .4076E+04   .9999780  .0060096  .0028062
T   50  8 .6960216E+08   1448410E+02  .1410E+06 -.4079E+06   .9999942 -.0009816 -.0032640
T   51  8 .6985045E+08   1448410E+02  .7627E+05  .2202E+06   .9999734  .0023781  .0068994
T   52  8 .6962374E+08   1448410E+02  .4532E+06 -.6583E+06   .9999839  .0048889 -.0028908
T   53  8 .6967261E+08   1448410E+02  .3390E+05 -.6198E+05   .9999988  .0008466  .0013040
T   54  8 .7000146E+08   1448410E+02 -.2445E+06 -.1458E+06   .9999967  .0004435 -.0025500
T   55  8 .6958864E+08   1448410E+02 -.7260E+06  .4438E+05   .9999731 -.0067970  .0027519
T   56  8 .6939464E+08   1448410E+02  .4096E+06  .8745E+05   .9999979  .0020173  .0003564
T   57  8 .6990357E+08   1448410E+02 -.3342E+06 -.4766E+06   .9999810 -.0031948 -.0052704
T   58  8 .6912788E+08   1448410E+02 -.5058E+06 -.5595E+06   .9999919  .0004521 -.0039872
T   59  8 .6970809E+08   1448410E+02  .3645E+06  .1238E+07   .9999602 -.0004511  .0089106
T   60  8 .6963956E+08   1448410E+02 -.1567E+06 -.5453E+06   .9999916  .0040896  .0004032
T   61  8 .7015662E+08   1448410E+02  .1474E+06  .2975E+06   .9999966 -.0009386 -.0024280
T   62  8 .6967558E+08   1448410E+02 -.3158E+05  .4936E+06   .9999749 -.0061525  .0035065
T   63  8 .6978760E+08   1448410E+02  .3797E+06  .4562E+06   .9998946  .0108538  .0096384
T   64  8 .6946400E+08   1448410E+02 -.2203E+06  .5001E+05   .9999907  .0028134 -.0032590
T   65  8 .6979720E+08   1448410E+02  .1014E+06  .5039E+06   .9999667  .0063333  .0051441
T   66  8 .6944490E+08   1448410E+02  .4043E+06 -.4870E+06   .9999947  .0032413 -.0004119
T   67  8 .6981118E+08   1448410E+02 -.4987E+06  .8346E+05   .9999836 -.0045733  .0034472
T   68  8 .6957456E+08   1448410E+02 -.8913E+05  .2412E+06   .9999758  .0058791  .0037164
T   69  8 .6967937E+08   1448410E+02 -.5211E+05  .3877E+06   .9999937 -.0033384  .0011724
T   70  8 .6952668E+08   1448410E+02 -.5716E+05  .1093E+06   .9999947  .0028512  .0015495
T   71  8 .6928975E+08   1448410E+02  .2353E+06 -.3722E+06   .9999961  .0002717 -.0027754
T   72  8 .6957182E+08   1448410E+02 -.6474E+06  .6493E+05   .9999954 -.0027943 -.0011450
T   73  8 .6982704E+08   1448410E+02  .5911E+05 -.1543E+06   .9999956  .0027537 -.0010731
T   74  8 .6962372E+08   1448410E+02  .2834E+06 -.3126E+06   .9999913  .0038409  .0016013
T   75  8 .6969666E+08   1448410E+02  .2774E+06  .8261E+06   .9999971  .0015356 -.0018301
T   76  8 .6951557E+08   1448410E+02 -.1074E+07  .4016E+06   .9999168 -.0069615  .0108566
T   77  8 .6926780E+08   1448410E+02  .5866E+06  .9193E+06   .9999569  .0079594  .0047802
T   78  8 .6936969E+08   1448410E+02  .1785E+06  .2117E+06   .9999755  .0057050  .0040505
T   79  8 .6934356E+08   1448410E+02 -.3054E+06 -.1633E+05   .9999933 -.0035676  .0007874
T   80  8 .6936315E+08   1448410E+02  .1194E+06  .3256E+06   .9999693 -.0077524 -.0011479
T   81  8 .6962299E+08   1448410E+02  .2024E+06 -.2401E+06   .9999973  .0010809 -.0020357
T   82  8 .6956476E+08   1448410E+02  .2233E+06 -.1473E+06   .9999777  .0046693 -.0047743
T   83  8 .6970485E+08   1448410E+02  .5928E+06 -.2891E+06   .9999829  .0017673 -.0055669
T   84  8 .6996600E+08   1448410E+02 -.2058E+06  .3096E+05   .9999717 -.0074658 -.0008982
T   85  8 .6963857E+08   1448410E+02 -.6599E+05 -.8747E+06   .9999524  .0033866 -.0091553
T   86  8 .6950685E+08   1448410E+02  .1471E+07  .6629E+06   .9999516  .0023401  .0095574
T   87  8 .6957414E+08   1448410E+02  .1045E+06 -.1712E+06   .9999387  .0065318 -.0089441
T   88  8 .6999748E+08   1448410E+02  .3399E+05  .4920E+06   .9999953  .0004918  .0030175
T   89  8 .6930070E+08   1448410E+02  .2012E+06  .4477E+06   .9999886  .0011897  .0046248
T   90  8 .6938039E+08   1448410E+02  .6500E+06 -.1484E+07   .9998932  .0112273 -.0093524
T   91  8 .6993299E+08   1448410E+02  .3247E+05 -.8178E+05   .9999874 -.0009145 -.0049372
T   92  8 .6962923E+08   1448410E+02 -.2231E+06 -.1944E+06   .9999990  .0011290  .0008026
T   93  8 .6967060E+08   1448410E+02  .1975E+06 -.5164E+06   .9999858 -.0040329 -.0034953
T   94  8 .6978896E+08   1448410E+02 -.5960E+05 -.1817E+06   .9999924 -.0020776  .0032904
T   95  8 .6953966E+08   1448410E+02  .2157E+06 -.9715E+05   .9999966 -.0018903  .0018012
T   96  8 .6914475E+08   1448410E+02 -.2881E+06  .3201E+06   .9999732 -.0037452  .0062976
T   97  8 .6995059E+08   1448410E+02  .1343E+06 -.1781E+06   .9999644 -.0001211  .0084321
T   98  8 .6961302E+08   1448410E+02 -.6194E+06 -.6830E+05   .9999916 -.0039420  .0011050
T   99  8 .6977537E+08   1448410E+02  .8929E+04 -.2373E+06   .9999867  .0021111  .0047133
T  100  8 .6940670E+08   1448410E+02  .1469E+06  .2309E+06   .9999568  .0074036  .0056234
T  101  8 .6983480E+08   1448410E+02  .2843E+06  .3314E+06   .9999998  .0004050 -.0005711
T  102  8 .6978441E+08   1448410E+02 -.2530E+06 -.2467E+06   .9999638 -.0084711  .0007783
T  103  8 .7000156E+08   1448410E+02 -.4192E+06  .9085E+05   .9999816 -.0041732 -.0044011
T  104  8 .6917717E+08   1448410E+02  .1358E+06  .2889E+06   .9999992 -.0007116  .0010243
T  105  8 .7006116E+08   1448410E+02 -.5909E+05  .1669E+06   .9999789  .0059278 -.0026704
T  106  8 .6967812E+08   1448410E+02  .2226E+06 -.6905E+06   .9999383  .0064620 -.0090338
T  107  8 .6972001E+08   1448410E+02  .7643E+06 -.1650E+06   .9999830  .0030208 -.0049937
T  108  8 .6946833E+08   1448410E+02  .4222E+06 -.1376E+06   .9999927  .0033606 -.0018214
T  109  8 .7011418E+08   1448410E+02  .3330E+06 -.6073E+06   .9999889  .0034502 -.0032234
T  110  8 .6987175E+08   1448410E+02 -.6417E+05  .3998E+06   .9998719 -.0154194  .0042984
T  111  8 .6908487E+08   1448410E+02  .2482E+06 -.6197E+06   .9999888  .0015775  .0044705
T  112  8 .6935714E+08   1448410E+02  .8825E+06 -.1411E+07   .9999039 -.0014944 -.0137831
T  113  8 .6930703E+08   1448410E+02 -.2344E+06 -.4007E+06   .9999675 -.0064102 -.0048832
T  114  8 .6943239E+08   1448410E+02  .1682E+06  .5208E+06   .9999912 -.0019553  .0037251
T  115  8 .6986428E+08   1448410E+02  .9350E+05 -.4113E+06   .9999717 -.0018867 -.0072825
T  116  8 .6971638E+08   1448410E+02 -.2807E+05 -.3896E+06   .9999960 -.0011606 -.0025836
T  117  8 .7003790E+08   1448410E+02 -.1220E+06 -.1257E+06   .9999955 -.0016012 -.0025268
T  118  8 .6979280E+08   1448410E+02  .4551E+06  .7554E+06   .9999897  .0045251  .0004484
T  119  8 .6965096E+08   1448410E+02  .2732E+06 -.5119E+06   .9999012  .0086845 -.0110535
T  120  8 .6922212E+08   1448410E+02  .8341E+06  .8453E+06   .9999541  .0065947  .0069440
T  121  8 .6960356E+08   1448410E+02 -.5004E+05 -.3724E+06   .9999436 -.0106152  .0002796
T  122  8 .6950038E+08   1448410E+02  .4465E+06  .1859E+06   .9999889  .0031469  .0035159
T  123  8 .6981193E+08   1448410E+02  .7702E+05  .1396E+05   .9999997  .0005151 -.0006135
T  124  8 .6938302E+08   1448410E+02  .2728E+06  .1618E+06   .9999964  .0012168  .0023871
T  125  8 .6992564E+08   1448410E+02  .4925E+06  .2486E+06   .9999955  .0029938 -.0002252
T  126  8 .6968778E+08   1448410E+02  .4948E+06 -.5616E+06   .9999508  .0099040 -.0004670
T  127  8 .6950804E+08   1448410E+02  .2485E+06 -.7078E+06   .9999773  .0061026 -.0028629
T  128  8 .6953391E+08   1448410E+02  .3722E+06  .8534E+06   .9999098  .0065776  .0117102
T  129  8 .6986884E+08   1448410E+02 -.4023E+05 -.1027E+07   .9999690 -.0019952 -.0076204
T  130  8 .6934386E+08   1448410E+02 -.3940E+06  .1017E+06   .9999765 -.0065943 -.0018544
T  131  8 .6931761E+08   1448410E+02  .2541E+06  .1241E+07   .9999915  .0040272  .0008654
T  132  8 .6946654E+08   1448410E+02  .1648E+06 -.3940E+05   .9999668  .0017328 -.0079601
T  133  8 .6961053E+08   1448410E+02 -.1915E+06 -.5768E+06   .9999999  .0001781 -.0001404
T  134  8 .6976497E+08   1448410E+02 -.6498E+06 -.1817E+06   .9999917 -.0034782  .0021070
T  135  8 .6971370E+08   1448410E+02 -.9629E+04  .1363E+07   .9999510 -.0002918  .0098972
T  136  8 .6920415E+08   1448410E+02  .3450E+05  .3934E+06   .9999691  .0069681  .0036347
T  137  8 .6972494E+08   1448410E+02 -.2549E+05 -.2001E+06   .9999886 -.0047218 -.0007554
T  138  8 .6975215E+08   1448410E+02  .2120E+06  .6478E+05   .9999914  .0013001 -.0039438
T  139  8 .6956841E+08   1448410E+02  .2537E+06 -.2467E+06   .9999788  .0063575  .0013961
T  140  8 .6945999E+08   1448410E+02  .3470E+05  .8588E+05   .9999797  .0004723 -.0063606
T  141  8 .6943220E+08   1448410E+02  .2689E+06 -.6626E+06   .9999920  .0032263 -.0023504
T  142  8 .6996230E+08   1448410E+02 -.2414E+06  .5056E+06   .9999875  .0015982  .0047441
T  143  8 .6961994E+08   1448410E+02 -.5686E+06  .2010E+06   .9999864 -.0021855  .0047403
T  144  8 .6926329E+08   1448410E+02  .1984E+06 -.1411E+05   .9999924  .0036233 -.0014451
T  145  8 .6905431E+08   1448410E+02  .3813E+06  .4969E+06   .9999713  .0037716  .0065780
T  146  8 .6958896E+08   1448410E+02  .2793E+06 -.3043E+06   .9999999  .0000977  .0001738
T  147  8 .7004759E+08   1448410E+02  .7039E+06 -.2957E+06   .9999572  .0087195 -.0030959
T  148  8 .6980772E+08   1448410E+02  .4355E+06 -.2886E+06   .9999977  .0000396  .0021238
T  149  8 .6941663E+08   1448410E+02  .4402E+06 -.2382E+06   .9999973  .0016489 -.0016242
T  150  8 .6978841E+08   1448410E+02 -.5437E+05  .1038E+07   .9999123  .0039594  .0126407
T  151  8 .6960993E+08   1448410E+02 -.4176E+06  .2799E+06   .9999663  .0015237 -.0080623
T  152  8 .6951002E+08   1448410E+02  .3580E+06  .3140E+06   .9999993  .0001967  .0011899
T  153  8 .6933495E+08   1448410E+02  .6124E+06 -.4178E+06   .9999985  .0015460 -.0007251
T  154  8 .6975598E+08   1448410E+02 -.7207E+06  .4362E+06   .9999963 -.0018623  .0019674
T  155  8 .6960162E+08   1448410E+02  .1727E+06 -.3264E+06   .9999858  .0011119 -.0052085
T  156  8 .6946283E+08   1448410E+02 -.1904E+06 -.4752E+06   .9999923 -.0036349  .0014453
T  157  8 .6934090E+08   1448410E+02  .1387E+06 -.8019E+05   .9999703 -.0061833  .0046096
T  158  8 .6953775E+08   1448410E+02 -.5840E+05 -.3164E+06   .9999941 -.0013100 -.0031772
T  159  8 .6958823E+08   1448410E+02  .4865E+06 -.1093E+07   .9999307 -.0007079 -.0117546
T  160  8 .6902247E+08   1448410E+02  .8960E+06 -.3455E+05   .9998687  .0161906  .0006652
T  161  8 .6926642E+08   1448410E+02  .2938E+06  .1636E+06   .9999871 -.0015004  .0048444
T  162  8 .6964286E+08   1448410E+02  .4116E+06  .1389E+06   .9999943  .0020290 -.0026844
T  163  8 .6991913E+08   1448410E+02 -.5079E+06  .9014E+02   .9999935 -.0008409 -.0034933
T  164  8 .7013513E+08   1448410E+02 -.2643E+06 -.3711E+04   .9999963  .0026364  .0007107
T  165  8 .6949152E+08   1448410E+02  .1788E+06 -.2310E+06   .9999432  .0019576  .0104765
T  166  8 .6946812E+08   1448410E+02  .4683E+06 -.2093E+06   .9998488  .0166493 -.0050126
T  167  8 .6921938E+08   1448410E+02  .3759E+06 -.1313E+07   .9999298 -.0023532 -.0116102
T  168  8 .6997492E+08   1448410E+02  .5112E+06  .7606E+06   .9999938  .0025106  .0024590
T  169  8 .6979615E+08   1448410E+02  .2008E+06  .2380E+06   .9999206  .0048012 -.0116469
T  170  8 .6939477E+08   1448410E+02  .8465E+05 -.3330E+06   .9999604  .0049804 -.0073744
T  171  8 .6945734E+08   1448410E+02 -.8891E+06  .4909E+06   .9999400 -.0089928  .0062472
T  172  8 .6934829E+08   1448410E+02  .4801E+05 -.5509E+06   .9999659 -.0006167 -.0082340
T  173  8 .6941315E+08   1448410E+02  .4061E+06 -.1805E+06   .9999858 -.0053177 -.0003691
T  174  8 .6921474E+08   1448410E+02 -.4583E+06 -.6148E+05   .9999890 -.0023392  .0040734
T  175  8 .6908185E+08   1448410E+02  .9682E+06 -.5042E+07   .9992803  .0097679 -.0366525
T  176  8 .6949052E+08   1448410E+02  .1235E+06 -.7454E+06   .9999617  .0040255 -.0077671
T  177  8 .6922411E+08   1448410E+02  .3421E+06 -.4567E+06   .9999944  .0009669 -.0031896
T  178  8 .6929190E+08   1448410E+02 -.4455E+05 -.4197E+06   .9999883  .0028952 -.0038778
T  179  8 .6981856E+08   1448410E+02  .5013E+06 -.3552E+03   .9999933  .0035649 -.0007951
T  180  8 .6983486E+08   1448410E+02  .1215E+06  .2068E+05   .9999908  .0007178  .0042342
T  181  8 .6930798E+08   1448410E+02 -.1459E+06 -.6737E+05   .9999823 -.0025607 -.0053762
T  182  8 .6944781E+08   1448410E+02 -.2384E+05 -.6949E+05   .9999989 -.0005101 -.0014141
T  183  8 .6947770E+08   1448410E+02  .5464E+05  .2958E+06   .9999812  .0005038  .0061058
T  184  8 .6924583E+08   1448410E+02 -.2498E+06  .9735E+04   .9999487 -.0101179 -.0003621
T  185  8 .6968639E+08   1448410E+02  .4895E+06 -.8599E+06   .9999814  .0031995 -.0052014
T  186  8 .6935131E+08   1448410E+02  .7826E+06 -.4030E+06   .9999976  .0019910 -.0008688
T  187  8 .6963908E+08   1448410E+02  .1754E+06 -.9725E+05   .9999549  .0068357 -.0065876
T  188  8 .6961702E+08   1448410E+02 -.9479E+05 -.2018E+06   .9999636 -.0053620  .0066301
T  189  8 .6884354E+08   1448410E+02  .4323E+06 -.2431E+06   .9999933  .0003888 -.0036476
T  190  8 .6969346E+08   1448410E+02 -.1426E+06 -.3663E+05   .9999944 -.0033308  .0004288
T  191  8 .6965297E+08   1448410E+02  .7505E+06  .4678E+06   .9999869  .0028813  .0042379
T  192  8 .6914212E+08   1448410E+02 -.7223E+06  .2819E+06   .9999925 -.0026107  .0028633
T  193  8 .6969756E+08   1448410E+02  .7539E+06  .1762E+06   .9999479  .0101715 -.0008158
T  194  8 .7001876E+08   1448410E+02 -.4429E+06 -.1349E+07   .9999349  .0032288 -.0109472
T  195  8 .6966272E+08   1448410E+02  .7590E+06  .1778E+06   .9999861  .0052073 -.0007951
T  196  8 .6931032E+08   1448410E+02  .1943E+06 -.7157E+06   .9999930 -.0029956 -.0022511
T  197  8 .6949654E+08   1448410E+02 -.6809E+06 -.1084E+06   .9999954 -.0029314  .0008007
T  198  8 .6948610E+08   1448410E+02  .1167E+06  .5612E+06   .9999956 -.0026953  .0012784
T  199  8 .6932024E+08   1448410E+02 -.6805E+05 -.3532E+06   .9999838  .0040237 -.0040212
T  200  8 .6964252E+08   1448410E+02  .1341E+06 -.2793E+06   .9999815  .0055131  .0025593
T  201  8 .6974608E+08   1448410E+02  .3830E+05 -.3140E+06   .9999954 -.0011868 -.0027898
T  202  8 .6925719E+08   1448410E+02 -.1220E+06 -.1060E+07   .9999921 -.0035597 -.0017790
T  203  8 .6966083E+08   1448410E+02 -.1393E+06 -.1596E+06   .9999879 -.0016996 -.0046207
T  204  8 .6906807E+08   1448410E+02  .1393E+06 -.6161E+06   .9999926  .0026321 -.0028043
T  205  8 .6968995E+08   1448410E+02 -.1976E+06  .8020E+05   .9999794 -.0061869  .0016933
T  206  8 .6932421E+08   1448410E+02  .4983E+06  .2185E+06   .9999823  .0054314  .0024417
T  207  8 .6995707E+08   1448410E+02 -.8696E+06 -.4871E+06   .9999921 -.0021401 -.0033608
T  208  8 .6956936E+08   1448410E+02  .1865E+06 -.2428E+06   .9999978 -.0001358  .0021047
T  209  8 .6942570E+08   1448410E+02  .1048E+07 -.6661E+06   .9999260  .0075560 -.0095325
T  210  8 .6968114E+08   1448410E+02  .3338E+06  .1985E+06   .9999976 -.0021919  .0000731
T  211  8 .6954213E+08   1448410E+02 -.1978E+06 -.2000E+06   .9999946 -.0032180 -.0005962
T  212  8 .6961262E+08   1448410E+02 -.2297E+06 -.3914E+06   .9999888  .0045511 -.0013086
T  213  8 .7003170E+08   1448410E+02  .6107E+06 -.7539E+05   .9999852  .0051851 -.0016324
T  214  8 .6980235E+08   1448410E+02 -.7756E+06 -.1870E+06   .9999711 -.0070719  .0027962
T  215  8 .6967627E+08   1448410E+02 -.1411E+06 -.5061E+05   .9999781  .0047575 -.0045933
T  216  8 .6998123E+08   1448410E+02  .4475E+06 -.5400E+05   .9999429 -.0008208 -.0106533
T  217  8 .6958072E+08   1448410E+02 -.1302E+06 -.2936E+06   .9999864 -.0022832 -.0046990
T  218  8 .6926471E+08   1448410E+02  .1325E+05  .3298E+05   .9999905 -.0012181  .0041908
T  219  8 .6940130E+08   1448410E+02  .1205E+07  .4859E+06   .9999650  .0075962  .0035127
T  220  8 .6989122E+08   1448410E+02 -.3748E+05  .4821E+06   .9999710  .0047563  .0059538
T  221  8 .6962352E+08   1448410E+02 -.3076E+06 -.1698E+06   .9999957  .0013472 -.0025989
T  222  8 .6876189E+08   1448410E+02 -.1778E+07  .5034E+07   .9994495 -.0153360  .0294183
T  223  8 .6966801E+08   1448410E+02 -.3839E+06  .2959E+06   .9999835 -.0051345 -.0025752
T  224  8 .6937847E+08   1448410E+02  .4422E+06 -.4714E+06   .9999977  .0005465 -.0020943
T  225  8 .6991023E+08   1448410E+02  .6510E+05 -.1667E+06   .9999816  .0024461 -.0055464
T  226  8 .6953648E+08   1448410E+02  .7195E+06 -.3028E+06   .9999905  .0040716 -.0015731
T  227  8 .6961241E+08   1448410E+02  .2476E+05 -.3328E+05   .9999967 -.0025648  .0003222
T  228  8 .6961378E+08   1448410E+02 -.4410E+06  .1827E+06   .9999908 -.0042601 -.0003943
T  229  8 .6957536E+08   1448410E+02 -.7740E+05 -.4227E+06   .9999960  .0001333 -.0028291
T  230  8 .6953454E+08   1448410E+02  .6574E+06  .1232E+06   .9999593  .0085109  .0030007
T  231  8 .6968138E+08   1448410E+02  .3943E+06  .1972E+06   .9999676  .0076183  .0026016
T  232  8 .7026708E+08   1448410E+02 -.4078E+05 -.1349E+06   .9999993  .0011606 -.0000038
T  233  8 .6978751E+08   1448410E+02  .2341E+06  .1041E+06   .9999919 -.0018317 -.0035942
T  234  8 .6964518E+08   1448410E+02 -.4121E+05 -.2247E+06   .9999321 -.0021651 -.0114518
T  235  8 .6980779E+08   1448410E+02 -.6163E+06  .1046E+05   .9999862 -.0033188 -.0040731
T  236  8 .7020585E+08   1448410E+02 -.3025E+06  .3973E+05   .9999961  .0004916  .0027345
T  237  8 .6911011E+08   1448410E+02 -.3281E+06  .2342E+06   .9999853  .0054152  .0002506
T  238  8 .6891021E+08   1448410E+02  .1966E+06  .4196E+06   .9997718 -.0048080 -.0208119
T  239  8 .6901985E+08   1448410E+02  .7211E+06  .2668E+05   .9999391  .0047638  .0099566
T  240  8 .6963394E+08   1448410E+02 -.2973E+06 -.7456E+06   .9999498 -.0006248 -.0099956
T  241  8 .6971822E+08   1448410E+02 -.7970E+06  .2467E+06   .9999360 -.0053523  .0099721
T  242  8 .6999743E+08   1448410E+02 -.1649E+06 -.4797E+06   .9999965 -.0013914  .0022368
T  243  8 .6950224E+08   1448410E+02 -.5335E+06  .1130E+06   .9999914 -.0040028  .0010384
T  244  8 .6918996E+08   1448410E+02  .5035E+06  .1991E+06   .9999916  .0039856  .0009886
T  245  8 .6885362E+08   1448410E+02  .3769E+04  .2293E+04   .9999993  .0011641  .0002335
T  246  8 .6957842E+08   1448410E+02  .1126E+06 -.1873E+06   .9999828 -.0058607  .0000498
T  247  8 .6940858E+08   1448410E+02  .5223E+06 -.4355E+06   .9999894  .0029368 -.0035573
T  248  8 .6948402E+08   1448410E+02  .1882E+06  .2015E+06   .9999937  .0030885  .0017687
T  249  8 .6925024E+08   1448410E+02 -.1836E+06 -.1189E+07   .9999873 -.0018001 -.0046977
T  250  8 .6740831E+08   1448410E+02 -.8412E+06 -.2321E+07   .9956086  .0800312 -.0485648
T  251  8 .6963087E+08   1448410E+02 -.4235E+06 -.2053E+06   .9999911 -.0039661 -.0014621
T  252  8 .6966354E+08   1448410E+02  .1265E+06 -.2591E+06   .9999721 -.0018383 -.0072424
T  253  8 .6962510E+08   1448410E+02 -.2925E+06 -.6964E+05   .9999887 -.0046053  .0011739
