============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(116. MeV) ==> Upper Be+He Gas+Lower Be( 8.02 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   74  8 .1034630E+09   8020000E+01 -.3395E+05 -.9949E+05   .9999933  .0012905 -.0034302
T   75  8 .1033501E+09   8020000E+01 -.1646E+06 -.5350E+05   .9999976 -.0012395 -.0017860
T   76  8 .1034231E+09   8020000E+01 -.1388E+06  .1155E+06   .9999958 -.0018477  .0022376
T   77  8 .1035508E+09   8020000E+01 -.1311E+06 -.5362E+05   .9999997 -.0007827 -.0001716
T   78  8 .1033090E+09   8020000E+01 -.2200E+06 -.6002E+05   .9999966 -.0018657  .0018061
T   79  8 .1032398E+09   8020000E+01 -.8216E+04 -.2894E+06   .9999977 -.0006949 -.0020227
T   80  8 .1034196E+09   8020000E+01 -.2797E+06  .1049E+06   .9999931 -.0036495  .0006442
T   81  8 .1036144E+09   8020000E+01  .1181E+06 -.1410E+05   .9999996 -.0005880  .0006162
T   82  8 .1035304E+09   8020000E+01  .1401E+03  .6625E+05   .9999986  .0011214  .0012216
T   83  8 .1033376E+09   8020000E+01  .7787E+06  .1171E+06   .9999571  .0092056  .0010256
T   84  8 .1033476E+09   8020000E+01  .5019E+05  .8786E+05   .9999994 -.0002985 -.0011004
T   85  8 .1037738E+09   8020000E+01 -.4266E+05 -.1052E+06   .9999981 -.0019208  .0001306
T   86  8 .1034990E+09   8020000E+01 -.3006E+05  .4152E+05   .9999997 -.0006198 -.0004851
T   87  8 .1034528E+09   8020000E+01  .2156E+06 -.1146E+06   .9999910  .0038643 -.0017622
T   88  8 .1033433E+09   8020000E+01 -.4297E+05 -.5123E+05   .9999996  .0008786  .0001226
T   89  8 .1033974E+09   8020000E+01  .5719E+05  .7312E+05   .9999972  .0015842  .0017399
T   90  8 .1032537E+09   8020000E+01 -.3963E+06  .4596E+05   .9999827 -.0054336  .0022402
T   91  8 .1033954E+09   8020000E+01  .1955E+06  .2224E+06   .9999999  .0000797  .0004284
T   92  8 .1032044E+09   8020000E+01 -.1052E+05 -.1602E+06   .9999998 -.0001744 -.0006472
T   93  8 .1036216E+09   8020000E+01 -.2991E+05 -.1880E+06   .9999936 -.0031303 -.0017215
T   94  8 .1035106E+09   8020000E+01  .7279E+05 -.5771E+05   .9999993  .0004194  .0010754
T   95  8 .1033885E+09   8020000E+01  .6511E+05 -.6998E+05   .9999980 -.0012033 -.0016020
T   96  8 .1034139E+09   8020000E+01  .5455E+05 -.1106E+05   .9999999 -.0003273  .0002804
T   97  8 .1034440E+09   8020000E+01 -.1304E+06 -.1056E+06   .9999780 -.0026849 -.0060637
T   98  8 .1036445E+09   8020000E+01  .4012E+05  .1329E+06   .9999989  .0014586  .0000709
T   99  8 .1033893E+09   8020000E+01 -.3517E+05  .1631E+06   .9999981 -.0003874  .0018906
T  100  8 .1033502E+09   8020000E+01  .3499E+05 -.2926E+05   .9999963  .0001588  .0027227
T  101  8 .1034607E+09   8020000E+01 -.3663E+05 -.1300E+06   .9999970 -.0019477 -.0014964
T  102  8 .1034951E+09   8020000E+01 -.1408E+05  .2577E+05   .9999981 -.0002775 -.0019431
T  103  8 .1033942E+09   8020000E+01 -.4616E+05 -.4716E+05   .9999997  .0006945 -.0003402
T  104  8 .1031875E+09   8020000E+01  .3718E+06  .1286E+06   .9999925  .0038362  .0005097
T  105  8 .1032158E+09   8020000E+01  .2040E+06  .9404E+04   .9999896  .0040209  .0021492
T  106  8 .1035499E+09   8020000E+01 -.2969E+05 -.8943E+05   .9999980  .0003272 -.0019623
T  107  8 .1035374E+09   8020000E+01 -.1933E+06 -.1428E+06   .9999972 -.0013139 -.0019787
T  108  8 .1034575E+09   8020000E+01  .7458E+05 -.3431E+05   .9999973 -.0022945 -.0003539
T  109  8 .1032394E+09   8020000E+01 -.6637E+05  .4500E+04   .9999997 -.0005443 -.0004915
T  110  8 .1033282E+09   8020000E+01 -.3241E+05  .1804E+05   .9999999 -.0000341  .0004579
T  111  8 .1032337E+09   8020000E+01  .5097E+04 -.1246E+06   .9999987  .0002120 -.0016116
T  112  8 .1035880E+09   8020000E+01  .2440E+06 -.5693E+05   .9999948  .0032232 -.0000826
T  113  8 .1034853E+09   8020000E+01  .1234E+06 -.5784E+05   .9999991 -.0005689 -.0011960
T  114  8 .1033418E+09   8020000E+01 -.1751E+06 -.5819E+05   .9999970 -.0021937  .0010942
T  115  8 .1035106E+09   8020000E+01 -.8888E+05  .4558E+05   .9999965 -.0026364  .0003477
T  116  8 .1033693E+09   8020000E+01  .9627E+04  .9869E+05   .9999872  .0041435  .0029140
T  117  8 .1034483E+09   8020000E+01 -.4673E+04  .1539E+06   .9999980 -.0004345  .0019649
T  118  8 .1032863E+09   8020000E+01  .2020E+05  .1186E+06   .9999981  .0019125  .0003498
T  119  8 .1035353E+09   8020000E+01  .5654E+06 -.4251E+05   .9999838  .0056988 -.0000006
T  120  8 .1034334E+09   8020000E+01  .6869E+04  .2963E+04   .9999986  .0016570 -.0001335
T  121  8 .1036456E+09   8020000E+01 -.1138E+06  .4054E+05   .9999975 -.0019831 -.0010735
T  122  8 .1033075E+09   8020000E+01  .1675E+06 -.2968E+04   .9999970  .0023415 -.0007059
T  123  8 .1032819E+09   8020000E+01  .8449E+05  .1356E+06   .9999990  .0008929  .0011213
T  124  8 .1033814E+09   8020000E+01  .9150E+05  .1146E+06   .9999984  .0014709  .0010002
T  125  8 .1033519E+09   8020000E+01  .4567E+05 -.2670E+06   .9999989 -.0000918 -.0014551
T  126  8 .1033333E+09   8020000E+01 -.4512E+05 -.1361E+06   .9999915 -.0034001 -.0023454
T  127  8 .1033034E+09   8020000E+01  .1359E+06  .4722E+05   .9999995  .0010293  .0001379
T  128  8 .1031624E+09   8020000E+01  .3445E+04  .1203E+06   .9999970 -.0015341  .0018833
T  129  8 .1035423E+09   8020000E+01 -.4693E+05  .2782E+04   .9999905 -.0021440  .0037974
T  130  8 .1035306E+09   8020000E+01  .4974E+05 -.7932E+05   .9999989  .0005423 -.0013610
T  131  8 .1035533E+09   8020000E+01 -.4652E+05  .1703E+06   .9999900 -.0009275  .0043737
T  132  8 .1035817E+09   8020000E+01  .3206E+05  .1118E+06   .9999980  .0003011 -.0019744
T  133  8 .1035433E+09   8020000E+01 -.3479E+06 -.4765E+05   .9999847 -.0052828 -.0016676
T  134  8 .1033481E+09   8020000E+01  .7760E+05 -.1478E+05   .9999991  .0013534  .0001746
T  135  8 .1033278E+09   8020000E+01  .2895E+05  .7823E+04   .9999976  .0017383  .0013489
T  136  8 .1033070E+09   8020000E+01  .1343E+05 -.1331E+05   .9999997  .0001286  .0007742
T  137  8 .1034254E+09   8020000E+01  .8302E+05  .1561E+05   .9999962  .0024683 -.0012272
T  138  8 .1033737E+09   8020000E+01 -.1442E+06  .8585E+05   .9999850 -.0020304  .0050949
T  139  8 .1036772E+09   8020000E+01 -.2540E+05 -.1753E+06   .9999936 -.0013766 -.0032977
T  140  8 .1036223E+09   8020000E+01 -.1351E+06 -.1863E+06   .9999979 -.0015682 -.0012928
T  141  8 .1035254E+09   8020000E+01  .1430E+06  .3043E+06   .9999947  .0021394  .0024660
T  142  8 .1033380E+09   8020000E+01 -.5122E+05 -.4491E+05   .9999973 -.0016327 -.0016822
T  143  8 .1033371E+09   8020000E+01  .5752E+05  .2062E+05   .9999984  .0000128 -.0017926
T  144  8 .1033996E+09   8020000E+01 -.4806E+05  .3802E+06   .9999777  .0002973  .0066678
T  145  8 .1034162E+09   8020000E+01  .3308E+05 -.1614E+06   .9999744  .0021159 -.0068376
T  146  8 .1034263E+09   8020000E+01 -.2870E+06 -.1327E+06   .9999948 -.0031863 -.0005751
T  147  8 .1032579E+09   8020000E+01 -.1451E+06 -.1277E+06   .9999917 -.0035570 -.0019625
T  148  8 .1037185E+09   8020000E+01  .2156E+05 -.4886E+05   .9999937  .0032910 -.0012926
T  149  8 .1033604E+09   8020000E+01  .2841E+05  .4873E+05   .9999879 -.0010815  .0048041
T  150  8 .1035059E+09   8020000E+01 -.2627E+05 -.9110E+05   .9999999 -.0001958  .0004726
T  151  8 .1033624E+09   8020000E+01 -.6416E+05  .2540E+06   .9999968 -.0003245  .0024939
T  152  8 .1036407E+09   8020000E+01  .5667E+05 -.5208E+05   .9999999 -.0001126  .0003879
T  153  8 .1035008E+09   8020000E+01  .1839E+05 -.2721E+05   .9999977  .0012009 -.0017500
T  154  8 .1033983E+09   8020000E+01  .3016E+05  .6837E+05   .9999964  .0017147  .0020728
T  155  8 .1034793E+09   8020000E+01 -.1175E+06 -.3143E+05   .9999928 -.0024158  .0029200
T  156  8 .1032864E+09   8020000E+01 -.1404E+06 -.1399E+06   .9999946 -.0025167 -.0020906
T  157  8 .1034392E+09   8020000E+01 -.8334E+05  .1396E+06   .9999988  .0011622  .0010691
T  158  8 .1036256E+09   8020000E+01  .1270E+06 -.3373E+05   .9999907  .0042321 -.0008064
T  159  8 .1035079E+09   8020000E+01 -.1332E+06  .1198E+06   .9999986 -.0001044  .0016757
T  160  8 .1036220E+09   8020000E+01  .1271E+06  .4124E+05   .9999979  .0020292 -.0002054
T  161  8 .1033891E+09   8020000E+01  .6193E+05 -.8997E+05   .9999985  .0007544 -.0015335
T  162  8 .1032566E+09   8020000E+01 -.7742E+05  .1785E+06   .9999983  .0000824  .0018234
T  163  8 .1035715E+09   8020000E+01 -.2878E+05 -.5361E+05   .9999883 -.0035937 -.0032355
T  164  8 .1033718E+09   8020000E+01 -.1192E+06  .5969E+05   .9999988  .0009883  .0012302
T  165  8 .1033925E+09   8020000E+01 -.1769E+06 -.2583E+06   .9999797 -.0040192 -.0049352
T  166  8 .1033805E+09   8020000E+01  .4579E+06 -.5760E+06   .9999490  .0071760 -.0071122
T  167  8 .1031845E+09   8020000E+01  .4025E+06 -.1044E+07   .9999016  .0053429 -.0129694
T  168  8 .1035624E+09   8020000E+01 -.2106E+05  .1055E+06   .9999996  .0006770 -.0006398
T  169  8 .1031675E+09   8020000E+01  .1340E+06 -.1674E+06   .9999931  .0030622 -.0021225
T  170  8 .1033703E+09   8020000E+01  .9166E+05 -.4416E+05   .9999919  .0002794 -.0040246
T  171  8 .1034630E+09   8020000E+01 -.8893E+05  .1133E+06   .9999962  .0007921  .0026353
T  172  8 .1031372E+09   8020000E+01  .2288E+05 -.3612E+04   .9998621 -.0009692 -.0165774
T  173  8 .1033560E+09   8020000E+01  .7064E+05 -.1102E+06   .9999975  .0020907 -.0007519
T  174  8 .1034304E+09   8020000E+01  .2282E+06  .1065E+06   .9999855  .0042220  .0033312
T  175  8 .1036252E+09   8020000E+01 -.6479E+05 -.5974E+05   .9999934 -.0009544 -.0035132
T  176  8 .1033353E+09   8020000E+01  .7163E+05  .1041E+05   .9999999  .0001892  .0002084
T  177  8 .1031341E+09   8020000E+01 -.5568E+05  .2378E+05   .9999905  .0021772 -.0037878
T  178  8 .1034238E+09   8020000E+01  .1545E+06 -.7651E+05   .9999970  .0022116 -.0010741
T  179  8 .1033706E+09   8020000E+01  .7063E+06  .4493E+06   .9999658  .0045204  .0069207
T  180  8 .1034669E+09   8020000E+01 -.1225E+05 -.1122E+05   .9999997 -.0000793  .0007046
T  181  8 .1036128E+09   8020000E+01 -.7675E+05  .1341E+05   .9999991 -.0000773 -.0013369
T  182  8 .1034408E+09   8020000E+01  .3813E+05 -.1897E+05   .9999981  .0017618 -.0008016
T  183  8 .1035287E+09   8020000E+01  .1276E+06 -.2840E+05   .9999955  .0026224 -.0014395
T  184  8 .1033454E+09   8020000E+01  .1607E+06  .1545E+06   .9999956  .0010179  .0027735
T  185  8 .1036358E+09   8020000E+01 -.7969E+05 -.5916E+05   .9999974 -.0003012 -.0022664
T  186  8 .1035466E+09   8020000E+01  .1895E+04  .3196E+05   .9999996  .0003242 -.0008248
T  187  8 .1033802E+09   8020000E+01 -.1715E+06  .2335E+06   .9999782 -.0044287  .0049061
T  188  8 .1033669E+09   8020000E+01 -.2005E+06  .2294E+05   .9999968 -.0007065 -.0024333
T  189  8 .1036430E+09   8020000E+01  .1201E+06 -.2003E+06   .9999956 -.0005804  .0029087
T  190  8 .1034087E+09   8020000E+01 -.5727E+04  .2502E+06   .9999868 -.0004296  .0051130
T  191  8 .1033312E+09   8020000E+01 -.4124E+05  .2115E+05   .9999884 -.0020301 -.0043723
T  192  8 .1033470E+09   8020000E+01  .5588E+04  .6542E+05   .9999936  .0013852  .0032956
T  193  8 .1035351E+09   8020000E+01 -.4386E+06 -.1182E+06   .9999816 -.0056774 -.0021376
T  194  8 .1032657E+09   8020000E+01 -.3526E+05 -.6609E+05   .9999982 -.0014039 -.0012871
T  195  8 .1035783E+09   8020000E+01  .3441E+06  .2054E+06   .9999848  .0040848  .0036924
T  196  8 .1035425E+09   8020000E+01 -.7795E+05 -.9850E+05   .9999912 -.0016722 -.0038426
T  197  8 .1035373E+09   8020000E+01  .1134E+06 -.8162E+05   .9999932  .0014670 -.0033832
T  198  8 .1033515E+09   8020000E+01 -.3194E+05  .2237E+05   .9999960 -.0023480  .0015622
T  199  8 .1035395E+09   8020000E+01  .1337E+05 -.8358E+05   .9999987  .0007088  .0014522
T  200  8 .1033627E+09   8020000E+01 -.1946E+06 -.9786E+05   .9999887 -.0047426 -.0001181
T  201  8 .1033030E+09   8020000E+01 -.4173E+05  .1165E+06   .9999969  .0017219  .0017997
T  202  8 .1035400E+09   8020000E+01  .6981E+05  .1519E+06   .9999968  .0013023  .0021835
T  203  8 .1039177E+09   8020000E+01  .7063E+05 -.4867E+05   .9999993  .0011127 -.0003165
T  204  8 .1033835E+09   8020000E+01 -.2790E+05  .2961E+05   .9999997 -.0006979 -.0004501
T  205  8 .1033921E+09   8020000E+01  .2301E+05 -.6939E+04   .9999942 -.0032605  .0010236
T  206  8 .1034161E+09   8020000E+01 -.1559E+05 -.2591E+05   .9999989  .0014500 -.0001643
T  207  8 .1035226E+09   8020000E+01 -.1399E+06 -.9346E+05   .9999897 -.0045309 -.0003674
T  208  8 .1035429E+09   8020000E+01 -.7770E+05 -.7633E+05   .9999972 -.0019621 -.0013238
T  209  8 .1034719E+09   8020000E+01 -.4127E+06 -.2715E+06   .9999571 -.0075824 -.0053232
T  210  8 .1031529E+09   8020000E+01  .6391E+05  .1034E+06   .9999993  .0011965 -.0001922
T  211  8 .1033740E+09   8020000E+01 -.1085E+05 -.1028E+04   .9999988 -.0013716  .0007696
T  212  8 .1035820E+09   8020000E+01  .7176E+04  .1225E+06   .9999981  .0009082  .0017126
T  213  8 .1033824E+09   8020000E+01  .1444E+05 -.8831E+05   .9999994 -.0000014 -.0011364
T  214  8 .1035097E+09   8020000E+01 -.2590E+06  .1874E+05   .9999930 -.0037263 -.0003838
T  215  8 .1035069E+09   8020000E+01 -.2059E+05 -.3725E+04   .9999981  .0019136  .0003984
T  216  8 .1032438E+09   8020000E+01 -.3841E+05 -.1042E+06   .9999937  .0034886  .0007066
T  217  8 .1033288E+09   8020000E+01 -.9923E+05  .1083E+06   .9999949 -.0031039 -.0006897
T  218  8 .1037495E+09   8020000E+01  .4955E+05 -.1429E+06   .9999918 -.0004893 -.0040164
T  219  8 .1035191E+09   8020000E+01  .4475E+05 -.1142E+06   .9999999 -.0003240 -.0003312
T  220  8 .1032769E+09   8020000E+01 -.9730E+05  .8350E+05   .9999918  .0035601  .0019546
T  221  8 .1033960E+09   8020000E+01 -.6684E+05  .4996E+05   .9999991 -.0008074  .0010504
T  222  8 .1033480E+09   8020000E+01 -.2131E+06 -.3370E+05   .9999983 -.0012875  .0012846
T  223  8 .1034068E+09   8020000E+01 -.2718E+05 -.1057E+05   .9999958  .0004919 -.0028461
T  224  8 .1033831E+09   8020000E+01 -.4550E+06  .4048E+06   .9999687 -.0055931  .0056016
T  225  8 .1034145E+09   8020000E+01 -.6282E+04  .1356E+06   .9999873 -.0005911  .0050088
T  226  8 .1033333E+09   8020000E+01 -.2710E+06  .1086E+05   .9999855 -.0053013 -.0009554
T  227  8 .1032978E+09   8020000E+01  .2071E+05  .1811E+06   .9999884  .0012867  .0046388
T  228  8 .1036021E+09   8020000E+01  .9496E+05  .5286E+05   .9999984  .0015466 -.0009130
T  229  8 .1033154E+09   8020000E+01  .6460E+05  .1310E+06   .9999997 -.0007768 -.0000238
T  230  8 .1034198E+09   8020000E+01  .1512E+06 -.1179E+06   .9999962  .0019563 -.0019220
T  231  8 .1035430E+09   8020000E+01 -.1690E+06 -.8091E+05   .9999918 -.0040321 -.0004161
T  232  8 .1036419E+09   8020000E+01  .6850E+05 -.2070E+06   .9999981  .0011604 -.0015569
T  233  8 .1033388E+09   8020000E+01  .6065E+05 -.9282E+05   .9999952  .0029536 -.0008858
T  234  8 .1035131E+09   8020000E+01  .2930E+05 -.1419E+05   .9999884  .0000038 -.0048103
T  235  8 .1035113E+09   8020000E+01 -.1118E+06 -.1328E+06   .9999981 -.0002139 -.0019447
T  236  8 .1032684E+09   8020000E+01  .1050E+06 -.3058E+05   .9999954  .0028954 -.0009246
T  237  8 .1031161E+09   8020000E+01  .1003E+06 -.1688E+06   .9999970  .0017574 -.0017109
T  238  8 .1033495E+09   8020000E+01 -.9408E+04 -.8631E+04   .9999997  .0004793  .0005966
T  239  8 .1035836E+09   8020000E+01 -.2379E+05 -.4865E+05   .9999914 -.0029210 -.0029295
T  240  8 .1032721E+09   8020000E+01 -.1846E+06  .4808E+05   .9999929 -.0034045  .0016199
T  241  8 .1035792E+09   8020000E+01 -.5756E+05  .3316E+06   .9999982 -.0001160  .0018958
T  242  8 .1033361E+09   8020000E+01 -.1902E+06 -.6852E+05   .9999986 -.0014420 -.0009010
T  243  8 .1032237E+09   8020000E+01  .4088E+04 -.5622E+05   .9999965  .0000221 -.0026515
T  244  8 .1033213E+09   8020000E+01  .1384E+05  .1976E+05   .9999995 -.0002282 -.0009631
T  245  8 .1036648E+09   8020000E+01 -.9259E+05 -.3589E+06   .9999897 -.0019746 -.0040777
T  246  8 .1032330E+09   8020000E+01 -.6267E+05  .1332E+06   .9999994 -.0007579  .0007855
T  247  8 .1033446E+09   8020000E+01  .7973E+05 -.3145E+05   .9999955 -.0023201  .0018864
T  248  8 .1036822E+09   8020000E+01  .9498E+05 -.1065E+06   .9999988  .0014601 -.0005734
T  249  8 .1034000E+09   8020000E+01  .2305E+06 -.1128E+06   .9999869  .0050506 -.0007863
T  250  8 .1031845E+09   8020000E+01  .1486E+06  .9976E+05   .9999980  .0006224  .0019154
T  251  8 .1034142E+09   8020000E+01 -.1305E+06  .4226E+05   .9999993 -.0009061  .0008194
T  252  8 .1034507E+09   8020000E+01 -.1188E+05  .1202E+06   .9999995  .0003807  .0008833
T  253  8 .1032915E+09   8020000E+01  .8282E+05 -.1642E+06   .9999855 -.0034879 -.0041057
