============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(109. MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T 1543  8 .8886289E+08   8030000E+01 -.1401E+06  .6366E+05   .9999932  .0012361 -.0034770
T 1544  8 .8878304E+08   8030000E+01 -.9178E+05  .6363E+05   .9999828 -.0038709  .0044143
T 1545  8 .8918154E+08   8030000E+01  .3209E+05  .1051E+06   .9999987 -.0012882  .0009471
T 1546  8 .8900619E+08   8030000E+01  .1253E+06 -.2374E+05   .9999776  .0044719 -.0049810
T 1547  8 .8895596E+08   8030000E+01 -.2942E+06  .1856E+06   .9999921 -.0038204  .0011415
T 1548  8 .8914876E+08   8030000E+01  .1317E+06 -.8066E+05   .9999965  .0023243  .0012809
T 1549  8 .8905366E+08   8030000E+01  .2550E+05  .4051E+05   .9999988 -.0004342  .0014890
T 1550  8 .8919027E+08   8030000E+01 -.1491E+06  .1527E+06   .9999922 -.0021436  .0033065
T 1551  8 .8906508E+08   8030000E+01  .9984E+05 -.8879E+05   .9999989  .0011336 -.0009908
T 1552  8 .8887896E+08   8030000E+01 -.1028E+06 -.1035E+06   .9999968 -.0021311 -.0013419
T 1553  8 .8870605E+08   8030000E+01 -.1128E+06 -.1356E+06   .9999985 -.0016249  .0006084
T 1554  8 .8908379E+08   8030000E+01 -.8452E+05 -.1423E+06   .9999869 -.0051085  .0000659
T 1555  8 .8906888E+08   8030000E+01  .1182E+06 -.8990E+05   .9999992  .0012869 -.0001982
T 1556  8 .8878270E+08   8030000E+01  .2415E+06 -.6444E+05   .9999677 -.0072017 -.0035659
T 1557  8 .8895271E+08   8030000E+01 -.6290E+04  .2670E+06   .9999947  .0016960  .0027856
T 1558  8 .8875385E+08   8030000E+01  .3878E+05 -.1350E+06   .9999988  .0009488 -.0012442
T 1559  8 .8876029E+08   8030000E+01 -.2701E+05 -.1610E+06   .9999583 -.0089477 -.0018027
T 1560  8 .8928001E+08   8030000E+01 -.2055E+06 -.2206E+06   .9999812 -.0029482 -.0053797
T 1561  8 .8885238E+08   8030000E+01 -.7492E+05 -.2615E+05   .9999971 -.0012094 -.0020723
T 1562  8 .8901534E+08   8030000E+01 -.1712E+05  .7353E+05   .9999917  .0023897  .0033011
T 1563  8 .8890559E+08   8030000E+01  .1550E+06  .2030E+05   .9999877  .0036051  .0033919
T 1564  8 .8894742E+08   8030000E+01  .1990E+06  .6688E+05   .9999971  .0023751  .0002855
T 1565  8 .8868849E+08   8030000E+01  .2377E+06  .1439E+06   .9999962  .0015914  .0022550
T 1566  8 .8907711E+08   8030000E+01 -.2264E+06  .2704E+06   .9999708 -.0059780  .0047670
T 1567  8 .8912296E+08   8030000E+01  .5957E+05 -.1772E+05   .9999982  .0016704  .0008457
T 1568  8 .8901899E+08   8030000E+01 -.2611E+06  .1104E+06   .9999909 -.0032756  .0027391
T 1569  8 .8917633E+08   8030000E+01 -.2831E+06  .5415E+06   .9999093 -.0104025  .0085586
T 1570  8 .8897796E+08   8030000E+01  .1114E+06  .2353E+06   .9999814 -.0056761  .0022173
T 1571  8 .8916966E+08   8030000E+01  .1746E+06 -.7979E+05   .9999916  .0040509  .0006233
T 1572  8 .8889000E+08   8030000E+01  .3007E+05  .1320E+06   .9999954 -.0028208  .0011478
T 1573  8 .8863452E+08   8030000E+01 -.2609E+04 -.3086E+05   .9998915 -.0067912 -.0130712
T 1574  8 .8906215E+08   8030000E+01  .6738E+05  .2781E+05   .9999887  .0041796 -.0022605
T 1575  8 .8891561E+08   8030000E+01 -.2196E+06  .3241E+06   .9999664 -.0032401  .0075311
T 1576  8 .8900867E+08   8030000E+01  .7291E+04 -.3752E+05   .9999994  .0000794 -.0010566
T 1577  8 .8881086E+08   8030000E+01 -.1205E+06  .1081E+06   .9999948 -.0011083  .0030284
T 1578  8 .8892860E+08   8030000E+01 -.4297E+05  .1548E+06   .9999967  .0001032  .0025783
T 1579  8 .8865473E+08   8030000E+01 -.2193E+06 -.1927E+05   .9999942 -.0033042 -.0008278
T 1580  8 .8874775E+08   8030000E+01 -.2211E+06 -.2030E+06   .9999901  .0001295 -.0044375
T 1581  8 .8901262E+08   8030000E+01  .7044E+05 -.5508E+04   .9999964 -.0025736 -.0008140
T 1582  8 .8880863E+08   8030000E+01 -.3084E+04 -.9995E+05   .9999997 -.0006431  .0005208
T 1583  8 .8913410E+08   8030000E+01  .4256E+04  .2528E+06   .9999784 -.0065584 -.0004071
T 1584  8 .8888706E+08   8030000E+01  .4395E+06  .1263E+06   .9999872  .0048982  .0012746
T 1585  8 .8899552E+08   8030000E+01 -.5863E+06  .2738E+06   .9999798 -.0060553  .0019351
T 1586  8 .8899130E+08   8030000E+01 -.4294E+05  .3505E+06   .9999794  .0056684  .0030251
T 1587  8 .8900085E+08   8030000E+01 -.2003E+06  .8306E+05   .9999975 -.0007473 -.0021279
T 1588  8 .8891640E+08   8030000E+01  .1948E+06  .3720E+05   .9999882  .0048040  .0006510
T 1589  8 .8898130E+08   8030000E+01 -.1943E+06  .1656E+06   .9999973 -.0015170  .0017674
T 1590  8 .8891213E+08   8030000E+01  .1441E+06  .7762E+05   .9999966  .0026210  .0001599
T 1591  8 .8873765E+08   8030000E+01  .1017E+06 -.1705E+06   .9999976  .0004660 -.0021587
T 1592  8 .8906293E+08   8030000E+01 -.2668E+06 -.2331E+05   .9999638 -.0081514 -.0024457
T 1593  8 .8890304E+08   8030000E+01  .1679E+05 -.1677E+06   .9999983 -.0002232 -.0018424
T 1594  8 .8890822E+08   8030000E+01  .4530E+05 -.5692E+05   .9999943  .0025134 -.0022558
T 1595  8 .8908473E+08   8030000E+01 -.2785E+05 -.2941E+06   .9999870 -.0002103 -.0051014
T 1596  8 .8887937E+08   8030000E+01 -.1436E+06  .7519E+05   .9998257 -.0104101  .0154954
T 1597  8 .8901773E+08   8030000E+01 -.6945E+05  .1323E+06   .9999984 -.0005113  .0016998
T 1598  8 .8928794E+08   8030000E+01  .1777E+05  .1479E+06   .9999865  .0038253  .0035122
T 1599  8 .8906483E+08   8030000E+01  .5010E+05 -.2336E+06   .9999819  .0010727 -.0059276
T 1600  8 .8913291E+08   8030000E+01  .2428E+06  .5238E+05   .9999882  .0046753 -.0012844
T 1601  8 .8901199E+08   8030000E+01  .2156E+06 -.5520E+05   .9999987  .0014956 -.0005835
T 1602  8 .8902692E+08   8030000E+01 -.1439E+05 -.3273E+06   .9999943  .0008155 -.0032907
T 1603  8 .8889555E+08   8030000E+01 -.2158E+05  .1843E+06   .9999956 -.0004405  .0029446
T 1604  8 .8886770E+08   8030000E+01 -.2030E+05  .1873E+06   .9999725  .0041824  .0061276
T 1605  8 .8861412E+08   8030000E+01  .2098E+06  .3741E+05   .9999964  .0020988  .0016743
T 1606  8 .8937502E+08   8030000E+01 -.2546E+06  .4500E+05   .9999939 -.0017770  .0030033
T 1607  8 .8911805E+08   8030000E+01 -.9297E+04 -.1400E+06   .9999852  .0006177 -.0054011
T 1608  8 .8901750E+08   8030000E+01 -.3177E+05  .1470E+05   .9999890  .0027080  .0038211
T 1609  8 .8871669E+08   8030000E+01  .1632E+06  .6109E+04   .9999990  .0010166  .0009351
T 1610  8 .8920212E+08   8030000E+01 -.1955E+06 -.2262E+06   .9999850 -.0045442 -.0030594
T 1611  8 .8918360E+08   8030000E+01  .2080E+06  .1138E+06   .9999819  .0034420  .0049327
T 1612  8 .8915859E+08   8030000E+01  .4361E+04  .1935E+05   .9999982  .0017684  .0006590
T 1613  8 .8897615E+08   8030000E+01 -.1940E+06  .9299E+04   .9999980 -.0019925 -.0003213
T 1614  8 .8916515E+08   8030000E+01 -.1079E+06  .2682E+06   .9999563 -.0081882  .0045073
T 1615  8 .8873128E+08   8030000E+01 -.8319E+05  .2607E+06   .9999950 -.0010827  .0029783
T 1616  8 .8899082E+08   8030000E+01  .2767E+06 -.4977E+05   .9999941  .0030760 -.0015206
T 1617  8 .8889484E+08   8030000E+01 -.2198E+06  .2444E+06   .9999923 -.0033875  .0019558
T 1618  8 .8897681E+08   8030000E+01 -.4703E+05  .5650E+05   .9999893  .0001978  .0046194
T 1619  8 .8902101E+08   8030000E+01 -.5241E+05 -.1864E+04   .9999899 -.0035631 -.0027395
T 1620  8 .8899065E+08   8030000E+01  .3637E+05  .1096E+06   .9999996 -.0009310  .0001319
T 1621  8 .8901498E+08   8030000E+01 -.3862E+06 -.4051E+05   .9999735 -.0072589 -.0005905
T 1622  8 .8891061E+08   8030000E+01  .1435E+06 -.2782E+05   .9999953  .0017819 -.0024845
T 1623  8 .8887776E+08   8030000E+01 -.4620E+05 -.4221E+05   .9999952  .0002609 -.0030720
T 1624  8 .8927888E+08   8030000E+01  .8748E+04  .1083E+06   .9999987  .0009547 -.0013210
T 1625  8 .8886319E+08   8030000E+01 -.2550E+06 -.6851E+05   .9999760 -.0068322 -.0011102
T 1626  8 .8907551E+08   8030000E+01 -.6836E+05  .8173E+05   .9999986 -.0016257 -.0004984
T 1627  8 .8922907E+08   8030000E+01 -.8072E+04  .1289E+06   .9999904 -.0041202  .0014600
T 1628  8 .8920094E+08   8030000E+01  .3012E+06 -.3001E+06   .9999639  .0051584 -.0067522
T 1629  8 .8882525E+08   8030000E+01  .3770E+05  .3248E+05   .9999986 -.0002772  .0016528
T 1630  8 .8905564E+08   8030000E+01 -.3571E+06 -.4964E+05   .9999817 -.0054803 -.0025571
T 1631  8 .8878003E+08   8030000E+01  .1683E+06  .3730E+05   .9999906  .0016240  .0040103
T 1632  8 .8900360E+08   8030000E+01  .1000E+06  .6017E+05   .9999807  .0017513  .0059657
T 1633  8 .8915163E+08   8030000E+01  .4155E+05  .4875E+05   .9999649  .0045761 -.0070224
T 1634  8 .8881182E+08   8030000E+01  .8908E+05  .1379E+06   .9999904  .0036170  .0024710
T 1635  8 .8875775E+08   8030000E+01  .1783E+06  .2915E+06   .9999688  .0031829 -.0072342
T 1636  8 .8910264E+08   8030000E+01  .7799E+05 -.3767E+05   .9999922  .0019550 -.0034349
T 1637  8 .8905511E+08   8030000E+01 -.1295E+06 -.6213E+06   .9999507 -.0015987 -.0098044
T 1638  8 .8884569E+08   8030000E+01 -.2458E+06 -.6559E+05   .9999989 -.0010605 -.0010512
T 1639  8 .8927395E+08   8030000E+01 -.1241E+06  .2141E+05   .9999997  .0007309 -.0001254
T 1640  8 .8911686E+08   8030000E+01  .1665E+06  .1430E+06   .9999974  .0019635  .0011871
T 1641  8 .8887993E+08   8030000E+01  .2515E+04  .1773E+06   .9999875 -.0048921  .0009963
T 1642  8 .8916136E+08   8030000E+01  .8028E+05 -.1838E+06   .9999955 -.0000276 -.0030038
T 1643  8 .8862081E+08   8030000E+01 -.4811E+05  .6767E+05   .9999964 -.0024109  .0011893
T 1644  8 .8916499E+08   8030000E+01 -.7199E+06  .3195E+06   .9999769 -.0064954  .0019876
T 1645  8 .8915634E+08   8030000E+01  .1154E+06  .2528E+06   .9999504 -.0080768  .0058288
T 1646  8 .8865861E+08   8030000E+01  .1438E+06  .4370E+05   .9999966 -.0004814 -.0025624
T 1647  8 .8890528E+08   8030000E+01 -.1972E+06  .1199E+06   .9999944 -.0023852  .0023585
T 1648  8 .8854405E+08   8030000E+01 -.5328E+05  .1747E+06   .9999970 -.0011273  .0021578
T 1649  8 .8908425E+08   8030000E+01 -.8894E+05 -.3842E+05   .9999989 -.0011647 -.0009575
T 1650  8 .8901841E+08   8030000E+01 -.1045E+06 -.6402E+04   .9999999  .0003258 -.0003103
T 1651  8 .8904017E+08   8030000E+01 -.1318E+06 -.5066E+05   .9999998 -.0006239  .0001996
T 1652  8 .8899866E+08   8030000E+01 -.1140E+06 -.2312E+06   .9999897 -.0026246 -.0037139
T 1653  8 .8880453E+08   8030000E+01 -.1527E+06  .3500E+06   .9999952 -.0018409  .0025080
T 1654  8 .8893916E+08   8030000E+01 -.5118E+05 -.1452E+06   .9999938  .0026681 -.0022790
T 1655  8 .8915385E+08   8030000E+01 -.9208E+05 -.9413E+05   .9999909 -.0015375 -.0039850
T 1656  8 .8908687E+08   8030000E+01 -.8670E+05 -.1550E+06   .9999989  .0010927  .0010454
T 1657  8 .8892743E+08   8030000E+01  .2358E+06  .2170E+06   .9999977  .0015181 -.0015149
T 1658  8 .8902169E+08   8030000E+01 -.1745E+06 -.2553E+06   .9999746 -.0058576 -.0040572
T 1659  8 .8875643E+08   8030000E+01 -.2808E+06  .6184E+05   .9999941 -.0034359 -.0002091
T 1660  8 .8864358E+08   8030000E+01  .1632E+06  .7086E+05   .9999971  .0022500  .0008220
T 1661  8 .8895805E+08   8030000E+01  .9474E+05  .2095E+06   .9999618 -.0010368  .0086733
T 1662  8 .8886558E+08   8030000E+01  .1363E+06 -.6435E+05   .9999927  .0034379 -.0016591
T 1663  8 .8879229E+08   8030000E+01  .1011E+06  .1312E+06   .9999901 -.0012833  .0042672
T 1664  8 .8900643E+08   8030000E+01 -.2108E+06  .4293E+05   .9999618 -.0063017  .0060580
T 1665  8 .8888353E+08   8030000E+01 -.1408E+06  .2078E+05   .9999968 -.0024538 -.0005727
T 1666  8 .8909800E+08   8030000E+01 -.1393E+05 -.1247E+05   .9999984  .0008902  .0015805
T 1667  8 .8926731E+08   8030000E+01 -.1332E+06  .1064E+06   .9999987 -.0015981  .0003738
T 1668  8 .8926738E+08   8030000E+01  .5028E+05  .1414E+05   .9999987  .0014625 -.0006810
T 1669  8 .8884126E+08   8030000E+01 -.3685E+06  .2108E+06   .9999807 -.0061162 -.0011176
T 1670  8 .8927638E+08   8030000E+01 -.5426E+05  .6319E+05   .9999931 -.0034341  .0014429
T 1671  8 .8893095E+08   8030000E+01  .1118E+06  .3342E+06   .9999585  .0031879  .0085328
T 1672  8 .8894875E+08   8030000E+01  .1611E+06 -.3814E+05   .9999986 -.0014920  .0007948
T 1673  8 .8899132E+08   8030000E+01  .1170E+06  .5694E+04   .9999976  .0021374 -.0004625
T 1674  8 .8891480E+08   8030000E+01  .7589E+05  .1653E+06   .9999810  .0061446  .0005482
T 1675  8 .8883662E+08   8030000E+01 -.6170E+05  .4600E+05   .9999985  .0016771 -.0004068
T 1676  8 .8889387E+08   8030000E+01  .6993E+05  .5741E+05   .9999937  .0033116 -.0012453
T 1677  8 .8889826E+08   8030000E+01 -.7843E+05  .2787E+06   .9999952 -.0000329  .0030965
T 1678  8 .8901753E+08   8030000E+01 -.3688E+05  .6363E+05   .9999994  .0005195  .0009845
T 1679  8 .8907384E+08   8030000E+01 -.1479E+06  .1662E+06   .9999826 -.0035736  .0046880
T 1680  8 .8877817E+08   8030000E+01 -.1959E+06 -.7161E+05   .9999856 -.0048321 -.0023250
T 1681  8 .8918836E+08   8030000E+01 -.1101E+06 -.1323E+06   .9999954 -.0029938 -.0005528
T 1682  8 .8867899E+08   8030000E+01 -.1145E+05  .3703E+05   .9999844  .0048746  .0027411
T 1683  8 .8875545E+08   8030000E+01  .1533E+06  .7685E+05   .9999923  .0038039  .0009210
T 1684  8 .8900656E+08   8030000E+01  .1328E+06 -.4514E+05   .9999984  .0017558 -.0004133
T 1685  8 .8898909E+08   8030000E+01  .8683E+05  .8654E+05   .9999994  .0002503  .0010646
T 1686  8 .8885138E+08   8030000E+01  .1357E+06  .1301E+06   .9999889  .0036452  .0030004
T 1687  8 .8913928E+08   8030000E+01  .2470E+06  .6927E+05   .9999993  .0009368 -.0006579
T 1688  8 .8875706E+08   8030000E+01 -.2480E+06  .6599E+05   .9999814 -.0060153  .0009625
T 1689  8 .8876973E+08   8030000E+01  .1954E+06  .3247E+05   .9999941  .0007480  .0033632
T 1690  8 .8897613E+08   8030000E+01  .5064E+05 -.5201E+05   .9999989 -.0006962  .0013147
T 1691  8 .8914963E+08   8030000E+01 -.3962E+05 -.1191E+06   .9999947 -.0025573 -.0020170
T 1692  8 .8887097E+08   8030000E+01 -.1512E+06  .1072E+06   .9999951 -.0006648 -.0030437
T 1693  8 .8895457E+08   8030000E+01 -.8470E+05  .6223E+05   .9999940 -.0032202  .0012971
T 1694  8 .8907986E+08   8030000E+01 -.7218E+05 -.7361E+04   .9999750 -.0049035  .0050929
T 1695  8 .8902112E+08   8030000E+01 -.5978E+05  .6442E+05   .9999933 -.0024335  .0027275
T 1696  8 .8885142E+08   8030000E+01 -.1518E+05  .1127E+06   .9999975  .0013927  .0017474
T 1697  8 .8892465E+08   8030000E+01 -.1465E+05  .1656E+05   .9999982  .0016947 -.0008309
T 1698  8 .8905892E+08   8030000E+01 -.2701E+06  .3851E+06   .9999824 -.0036600  .0046627
T 1699  8 .8904323E+08   8030000E+01  .1812E+05 -.1105E+06   .9999941 -.0012333 -.0032176
T 1700  8 .8890635E+08   8030000E+01  .4439E+05  .6683E+05   .9999992  .0006800  .0010694
T 1701  8 .8893710E+08   8030000E+01  .7490E+05 -.1128E+06   .9999897  .0038486  .0024092
T 1702  8 .8883115E+08   8030000E+01  .6691E+05  .1777E+06   .9999521 -.0055403  .0080669
T 1703  8 .8905366E+08   8030000E+01 -.1360E+06  .1383E+06   .9999911 -.0024521  .0034353
T 1704  8 .8885792E+08   8030000E+01  .7247E+05  .1860E+05   .9999984  .0005292 -.0017257
T 1705  8 .8902216E+08   8030000E+01  .2114E+06  .1584E+07   .9998032  .0044672  .0193305
T 1706  8 .8884512E+08   8030000E+01 -.4376E+05  .3786E+05   .9999959 -.0024209 -.0015378
T 1707  8 .8889884E+08   8030000E+01 -.3566E+05 -.4049E+04   .9999969 -.0018879 -.0016071
T 1708  8 .8925580E+08   8030000E+01  .3935E+05 -.1153E+06   .9999963  .0020458 -.0018020
T 1709  8 .8920341E+08   8030000E+01 -.1533E+06  .1137E+06   .9999969 -.0016746  .0018174
T 1710  8 .8855187E+08   8030000E+01 -.5034E+04 -.9640E+04   .9999951 -.0006022 -.0030871
T 1711  8 .8905446E+08   8030000E+01 -.7027E+05  .2789E+06   .9999503  .0006635  .0099474
T 1712  8 .8909952E+08   8030000E+01 -.1796E+06  .5638E+05   .9999994 -.0007278  .0008555
T 1713  8 .8879335E+08   8030000E+01  .1849E+06  .1683E+06   .9999888  .0037973  .0028088
T 1714  8 .8892631E+08   8030000E+01 -.7110E+05  .3048E+05   .9999969 -.0013971 -.0020411
T 1715  8 .8878915E+08   8030000E+01  .1511E+06 -.2627E+06   .9999920  .0006891 -.0039321
T 1716  8 .8915884E+08   8030000E+01 -.3101E+05 -.2840E+06   .9999887 -.0031383 -.0035637
T 1717  8 .8919711E+08   8030000E+01 -.1255E+05  .3931E+05   .9999953  .0004456 -.0030393
T 1718  8 .8900748E+08   8030000E+01  .2253E+05  .4111E+05   .9999992 -.0012374  .0002109
T 1719  8 .8903609E+08   8030000E+01 -.1778E+06  .8115E+06   .9999170  .0017109  .0127730
T 1720  8 .8874188E+08   8030000E+01 -.1922E+06  .1227E+06   .9999990 -.0013506  .0002985
T 1721  8 .8880241E+08   8030000E+01  .5434E+05 -.1402E+06   .9999997 -.0000342 -.0007945
T 1722  8 .8929519E+08   8030000E+01  .2677E+06 -.3793E+05   .9999821  .0054472 -.0024846
T 1723  8 .8895708E+08   8030000E+01 -.2714E+05  .6215E+04   .9999986  .0013406  .0009509
T 1724  8 .8927618E+08   8030000E+01 -.5326E+05  .2358E+05   .9999982 -.0017560  .0007385
T 1725  8 .8907699E+08   8030000E+01 -.1067E+05  .2270E+06   .9999970 -.0018514  .0016032
T 1726  8 .8910808E+08   8030000E+01  .1087E+06 -.7200E+05   .9999863 -.0050307  .0014116
T 1727  8 .8899027E+08   8030000E+01  .1384E+06 -.3015E+06   .9999412  .0055655 -.0093081
T 1728  8 .8897922E+08   8030000E+01 -.1135E+06  .1718E+06   .9999872 -.0006474  .0050279
T 1729  8 .8895914E+08   8030000E+01  .4585E+05  .7403E+04   .9999967  .0019953 -.0016231
T 1730  8 .8865117E+08   8030000E+01 -.1496E+06 -.1782E+06   .9999974 -.0009762 -.0020516
T 1731  8 .8880537E+08   8030000E+01 -.4367E+05 -.5550E+05   .9999729  .0020668  .0070710
T 1732  8 .8898660E+08   8030000E+01 -.2652E+06 -.1844E+06   .9999779 -.0064386 -.0016450
T 1733  8 .8912811E+08   8030000E+01  .1883E+06 -.2620E+06   .9999910 -.0004414 -.0042245
T 1734  8 .8911039E+08   8030000E+01  .4202E+06  .1803E+06   .9999915  .0041039 -.0003546
T 1735  8 .8891242E+08   8030000E+01 -.2383E+05 -.2123E+06   .9999964 -.0015897 -.0021794
T 1736  8 .8923131E+08   8030000E+01 -.1420E+06  .9012E+05   .9999874  .0042080  .0027225
T 1737  8 .8888658E+08   8030000E+01 -.1320E+05  .3849E+05   .9999992 -.0012670  .0001970
T 1738  8 .8900642E+08   8030000E+01  .1942E+06 -.2519E+05   .9999792  .0064307 -.0004363
T 1739  8 .8912487E+08   8030000E+01 -.3367E+05 -.7581E+05   .9999988 -.0008988  .0012489
T 1740  8 .8919188E+08   8030000E+01 -.2343E+06  .1180E+06   .9999906 -.0038996 -.0018980
T 1741  8 .8877240E+08   8030000E+01  .1002E+06  .1194E+06   .9999829  .0001392  .0058481
T 1742  8 .8896569E+08   8030000E+01 -.5848E+04  .4704E+06   .9999897  .0023459  .0038938
T 1743  8 .8937730E+08   8030000E+01  .3259E+05  .1276E+06   .9999916  .0010479  .0039696
T 1744  8 .8894086E+08   8030000E+01  .1263E+06  .4795E+05   .9999849  .0054283 -.0008496
T 1745  8 .8924585E+08   8030000E+01  .2079E+06  .1601E+06   .9999788  .0064339  .0009777
T 1746  8 .8891619E+08   8030000E+01  .1880E+06  .1116E+06   .9999931 -.0019246 -.0031852
T 1747  8 .8888493E+08   8030000E+01 -.5156E+05 -.1722E+06   .9999883 -.0016501  .0045365
T 1748  8 .8909538E+08   8030000E+01 -.3243E+05 -.1256E+06   .9999994 -.0009864 -.0003968
T 1749  8 .8865789E+08   8030000E+01 -.1510E+06 -.2027E+06   .9999891 -.0023009 -.0040746
T 1750  8 .8887635E+08   8030000E+01 -.1233E+06 -.3343E+06   .9999298 -.0018696 -.0117009
T 1751  8 .8887745E+08   8030000E+01  .3179E+04  .2000E+06   .9999871  .0012450  .0049307
T 1752  8 .8911637E+08   8030000E+01 -.1654E+06 -.1721E+06   .9999922 -.0039534 -.0001543
T 1753  8 .8900065E+08   8030000E+01  .2201E+06  .1408E+06   .9999805  .0062186  .0005826
T 1754  8 .8901895E+08   8030000E+01 -.4803E+04 -.1036E+06   .9999999  .0000673 -.0005282
T 1755  8 .8905218E+08   8030000E+01  .3877E+06  .2073E+06   .9999745  .0031653  .0064029
T 1756  8 .8898955E+08   8030000E+01 -.4650E+05  .1090E+06   .9999916 -.0013954 -.0038424
T 1757  8 .8889911E+08   8030000E+01 -.1416E+06 -.8620E+05   .9999929 -.0000456 -.0037580
T 1758  8 .8933143E+08   8030000E+01  .1965E+05 -.1712E+06   .9999997  .0000874 -.0007373
T 1759  8 .8893741E+08   8030000E+01  .5949E+05  .8951E+05   .9999999  .0001564 -.0000910
T 1760  8 .8899162E+08   8030000E+01 -.1510E+06  .7537E+05   .9999436 -.0027259  .0102653
T 1761  8 .8903542E+08   8030000E+01  .2154E+06 -.7844E+05   .9999825  .0053997 -.0024220
T 1762  8 .8870531E+08   8030000E+01  .1800E+06  .5999E+05   .9999223 -.0124098  .0011654
T 1763  8 .8888907E+08   8030000E+01 -.7111E+05 -.1800E+05   .9999977 -.0019986  .0007786
T 1764  8 .8910197E+08   8030000E+01  .4943E+05  .1243E+06   .9999629 -.0002454  .0086108
T 1765  8 .8905824E+08   8030000E+01  .3808E+05 -.2894E+05   .9999996 -.0001069 -.0008882
T 1766  8 .8897491E+08   8030000E+01 -.4757E+06  .2183E+06   .9999683 -.0076460  .0022110
T 1767  8 .8886642E+08   8030000E+01 -.7778E+05  .3394E+04   .9999946 -.0027026 -.0018582
T 1768  8 .8885007E+08   8030000E+01 -.3386E+06 -.4073E+05   .9999778 -.0065378 -.0012908
T 1769  8 .8888687E+08   8030000E+01 -.9106E+05 -.9586E+05   .9999985  .0013615  .0011138
T 1770  8 .8903202E+08   8030000E+01 -.1874E+06 -.7942E+05   .9999956 -.0025733 -.0014904
T 1771  8 .8872518E+08   8030000E+01 -.8973E+04 -.1274E+06   .9999767 -.0028116  .0062255
T 1772  8 .8873109E+08   8030000E+01 -.2280E+05  .1576E+06   .9999983  .0016315 -.0008586
T 1773  8 .8901435E+08   8030000E+01 -.8430E+05  .3946E+05   .9999939  .0022896  .0026379
T 1774  8 .8926478E+08   8030000E+01  .1351E+05 -.1259E+05   .9999777 -.0064662  .0016703
T 1775  8 .8897241E+08   8030000E+01 -.3387E+05 -.8269E+05   .9999956 -.0010853  .0027518
T 1776  8 .8886203E+08   8030000E+01  .2135E+06  .1753E+06   .9999973  .0022834  .0003999
T 1777  8 .8889435E+08   8030000E+01 -.3250E+04 -.1847E+06   .9999983 -.0003835 -.0018203
T 1778  8 .8886286E+08   8030000E+01 -.8835E+05 -.3502E+05   .9999982 -.0016706 -.0008848
T 1779  8 .8901775E+08   8030000E+01  .1082E+06  .7309E+05   .9999994  .0010350 -.0004277
T 1780  8 .8926022E+08   8030000E+01  .6425E+05 -.3033E+06   .9999929 -.0007354 -.0037033
T 1781  8 .8860685E+08   8030000E+01  .3630E+05  .4327E+05   .9999886  .0047316 -.0006196
T 1782  8 .8885677E+08   8030000E+01 -.6927E+05 -.2223E+06   .9999797 -.0025653 -.0058354
T 1783  8 .8898709E+08   8030000E+01 -.7073E+05  .4576E+06   .9999873 -.0002953  .0050361
T 1784  8 .8913350E+08   8030000E+01  .1978E+05 -.1681E+06   .9999892  .0014642 -.0044015
T 1785  8 .8914375E+08   8030000E+01  .1454E+06 -.2410E+05   .9999798  .0022838  .0059370
T 1786  8 .8873399E+08   8030000E+01  .8386E+05 -.1614E+06   .9999826 -.0015620 -.0056857
T 1787  8 .8899094E+08   8030000E+01 -.1716E+06  .2169E+06   .9999952 -.0004323  .0030735
T 1788  8 .8880288E+08   8030000E+01  .1622E+05 -.2667E+06   .9999735  .0052158  .0050822
T 1789  8 .8895682E+08   8030000E+01 -.2940E+05 -.2576E+06   .9999954  .0006400 -.0029514
T 1790  8 .8887419E+08   8030000E+01  .3509E+06  .4403E+05   .9999905  .0042855 -.0008101
T 1791  8 .8920026E+08   8030000E+01  .2255E+06 -.3811E+05   .9999940  .0034073  .0005531
T 1792  8 .8878041E+08   8030000E+01  .6421E+05 -.1801E+06   .9999986  .0007146  .0015197
T 1793  8 .8873692E+08   8030000E+01 -.3940E+05  .1425E+06   .9999980  .0013400  .0014610
T 1794  8 .8908343E+08   8030000E+01 -.1740E+06  .8104E+05   .9999969 -.0006410  .0023974
T 1795  8 .8911152E+08   8030000E+01  .1372E+06  .3810E+05   .9999971  .0023809  .0003574
T 1796  8 .8885792E+08   8030000E+01  .5603E+05 -.6495E+05   .9999981  .0007307 -.0017947
T 1797  8 .8880601E+08   8030000E+01  .8234E+05 -.1614E+06   .9999972  .0018751 -.0014578
T 1798  8 .8885188E+08   8030000E+01 -.1213E+06  .7689E+04   .9999923 -.0003117 -.0039117
