============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(116. MeV) ==> Upper Be+He Gas+Lower Be( 14.4 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   13  8 .9203299E+08   1446606E+02 -.9930E+05 -.2252E+06   .9999806 -.0040585 -.0047182
T   14  8 .9201007E+08   1446606E+02 -.2679E+06  .1342E+06   .9999969 -.0024730 -.0000553
T   15  8 .9193731E+08   1446606E+02  .5581E+06  .2412E+06   .9999945  .0032648  .0006348
T   16  8 .9189255E+08   1446606E+02 -.1488E+06 -.1583E+06   .9999926 -.0035988 -.0013939
T   17  8 .9179548E+08   1446606E+02  .8851E+05  .2847E+05   .9999838  .0027121  .0049990
T   18  8 .9210199E+08   1446606E+02  .1558E+06  .1659E+06   .9999828  .0022818  .0054091
T   19  8 .9176973E+08   1446606E+02  .3950E+06  .1106E+06   .9999975  .0021203  .0007321
T   20  8 .9206747E+08   1446606E+02  .2580E+06  .1014E+06   .9999972  .0014441 -.0018652
T   21  8 .9233389E+08   1446606E+02  .5149E+05  .1686E+06   .9999953  .0030481 -.0003338
T   22  8 .9215742E+08   1446606E+02 -.2617E+06 -.5873E+06   .9999599 -.0056810 -.0069181
T   23  8 .9196711E+08   1446606E+02 -.1255E+06  .2824E+06   .9999932  .0001127  .0036985
T   24  8 .9159195E+08   1446606E+02  .2016E+06  .2367E+05   .9999977 -.0011837  .0018110
T   25  8 .9178220E+08   1446606E+02  .5268E+05 -.2099E+06   .9999818  .0019917 -.0056992
T   26  8 .9207712E+08   1446606E+02 -.1097E+07 -.4856E+06   .9999762 -.0060417 -.0033179
T   27  8 .9212297E+08   1446606E+02  .5381E+05 -.5894E+05   .9999984  .0013662 -.0011137
T   28  8 .9187601E+08   1446606E+02 -.2274E+04  .3338E+06   .9999935 -.0014918 -.0032894
T   29  8 .9212145E+08   1446606E+02 -.2532E+06  .3420E+06   .9999902 -.0019141  .0039966
T   30  8 .9208978E+08   1446606E+02  .3440E+06  .1168E+06   .9999940  .0032759  .0011616
T   31  8 .9192977E+08   1446606E+02 -.2666E+06 -.1960E+06   .9999987  .0014674 -.0006078
T   32  8 .9207207E+08   1446606E+02  .9691E+05 -.3225E+05   .9999983  .0017794 -.0005081
T   33  8 .9199499E+08   1446606E+02 -.4320E+06 -.6434E+05   .9999827 -.0048762  .0032933
T   34  8 .9195052E+08   1446606E+02 -.2186E+06  .1691E+06   .9999992 -.0005561 -.0011069
T   35  8 .9247498E+08   1446606E+02  .4345E+06 -.1463E+06   .9999883  .0047955 -.0005668
T   36  8 .9215305E+08   1446606E+02 -.1512E+06 -.6167E+05   .9999944 -.0010349  .0031799
T   37  8 .9192751E+08   1446606E+02  .2400E+06  .1422E+06   .9999897  .0024320  .0038426
T   38  8 .9238047E+08   1446606E+02 -.1598E+06 -.1831E+06   .9999969 -.0000372 -.0025026
T   39  8 .9179251E+08   1446606E+02  .1775E+06  .8611E+05   .9999979 -.0001713 -.0020282
T   40  8 .9167436E+08   1446606E+02  .4359E+06  .1796E+06   .9999948  .0018141  .0026521
T   41  8 .9245255E+08   1446606E+02  .3445E+06 -.3418E+06   .9999974  .0019627 -.0011939
T   42  8 .9222028E+08   1446606E+02  .7094E+06  .2045E+06   .9999419  .0090323  .0058810
T   43  8 .9215947E+08   1446606E+02  .2708E+05 -.3814E+06   .9999977 -.0004216 -.0021044
T   44  8 .9194110E+08   1446606E+02  .6798E+05  .8015E+06   .9999871 -.0013309  .0049030
T   45  8 .9224394E+08   1446606E+02 -.3168E+06  .3807E+06   .9999945 -.0030193 -.0013383
T   46  8 .9218736E+08   1446606E+02 -.2385E+06 -.2812E+06   .9999944 -.0012181 -.0031163
T   47  8 .9193292E+08   1446606E+02 -.2753E+06  .2135E+06   .9999897 -.0042260  .0016638
T   48  8 .9185909E+08   1446606E+02 -.1845E+06  .3182E+06   .9999943  .0003571 -.0033498
T   49  8 .9221097E+08   1446606E+02  .1270E+06  .2209E+05   .9999915  .0030465  .0027929
T   50  8 .9207052E+08   1446606E+02 -.1176E+06  .3492E+06   .9999913 -.0040010 -.0012056
T   51  8 .9201110E+08   1446606E+02 -.5489E+05 -.3733E+05   .9999854 -.0029576 -.0045327
T   52  8 .9203567E+08   1446606E+02  .7772E+05  .1307E+06   .9999875 -.0026978  .0042016
T   53  8 .9214373E+08   1446606E+02 -.3868E+05  .3940E+06   .9999939 -.0025203  .0024239
T   54  8 .9214864E+08   1446606E+02 -.3914E+06 -.2199E+06   .9999944 -.0032792  .0006608
T   55  8 .9233573E+08   1446606E+02  .8166E+05 -.1624E+07   .9999315  .0049012 -.0106257
T   56  8 .9237080E+08   1446606E+02 -.2756E+06  .3665E+06   .9999990  .0013599  .0004919
T   57  8 .9225414E+08   1446606E+02  .4863E+06  .1356E+06   .9999819  .0058800  .0012768
T   58  8 .9180349E+08   1446606E+02 -.1987E+06 -.1818E+06   .9999981 -.0010831 -.0016413
T   59  8 .9189619E+08   1446606E+02  .1744E+06 -.6423E+04   .9999662  .0014874 -.0080922
T   60  8 .9218308E+08   1446606E+02  .1392E+06 -.6682E+06   .9999985 -.0001879 -.0017427
T   61  8 .9205801E+08   1446606E+02 -.1680E+06  .1445E+06   .9999918 -.0023736  .0032938
T   62  8 .9200784E+08   1446606E+02  .2982E+06 -.5080E+06   .9999925  .0036976 -.0011435
T   63  8 .9191947E+08   1446606E+02 -.4534E+06 -.7874E+05   .9999844 -.0035292  .0043229
T   64  8 .9192759E+08   1446606E+02  .1005E+05 -.4169E+05   .9999696 -.0070831  .0032537
T   65  8 .9191894E+08   1446606E+02  .3021E+06 -.1511E+06   .9999852 -.0046679 -.0028084
T   66  8 .9178241E+08   1446606E+02  .5307E+06 -.2871E+06   .9999907  .0043046 -.0000963
T   67  8 .9210932E+08   1446606E+02  .7044E+06  .4413E+06   .9999766  .0056686  .0038323
T   68  8 .9184511E+08   1446606E+02 -.1041E+06 -.1818E+06   .9999990  .0003050 -.0014049
T   69  8 .9191330E+08   1446606E+02 -.1744E+06  .1430E+06   .9999966  .0000728  .0025956
T   70  8 .9184984E+08   1446606E+02  .3216E+05 -.3455E+05   .9999907 -.0006636  .0042721
T   71  8 .9207421E+08   1446606E+02 -.2614E+06 -.3517E+06   .9999943  .0012016  .0031580
T   72  8 .9204235E+08   1446606E+02 -.2434E+06 -.1229E+05   .9999948 -.0032216 -.0002551
T   73  8 .9238438E+08   1446606E+02  .6102E+06 -.3519E+06   .9999959  .0024946  .0014145
T   74  8 .9179329E+08   1446606E+02 -.2189E+06  .3639E+06   .9999997  .0002924  .0007200
T   75  8 .9208197E+08   1446606E+02 -.2385E+06  .2496E+06   .9999978 -.0020560 -.0004240
T   76  8 .9193113E+08   1446606E+02  .4209E+06  .9985E+05   .9999903  .0038210 -.0021768
T   77  8 .9196307E+08   1446606E+02 -.6326E+06  .8863E+05   .9999958 -.0027567 -.0009111
T   78  8 .9185749E+08   1446606E+02 -.2355E+06  .1936E+04   .9999969 -.0024254  .0005067
T   79  8 .9178415E+08   1446606E+02 -.7175E+06  .7996E+06   .9999749 -.0051130  .0049126
T   80  8 .9218407E+08   1446606E+02 -.2871E+06 -.2988E+06   .9999935 -.0029588 -.0020574
T   81  8 .9209607E+08   1446606E+02  .6146E+05 -.1751E+06   .9999998  .0005990 -.0000395
T   82  8 .9215541E+08   1446606E+02  .8912E+05 -.3149E+06   .9999933 -.0014894 -.0033569
T   83  8 .9215325E+08   1446606E+02 -.3104E+06 -.1276E+06   .9999952 -.0010913 -.0029081
T   84  8 .9193871E+08   1446606E+02 -.8522E+05  .1585E+06   .9999950 -.0029890  .0010171
T   85  8 .9209808E+08   1446606E+02  .1342E+06  .9992E+05   .9999901  .0042485 -.0013345
T   86  8 .9220752E+08   1446606E+02  .8965E+05  .1460E+06   .9999805  .0008394  .0061896
T   87  8 .9183923E+08   1446606E+02 -.1013E+04 -.2756E+06   .9999978 -.0009604 -.0018386
T   88  8 .9223578E+08   1446606E+02 -.6626E+06  .1078E+06   .9999889 -.0047039 -.0003803
T   89  8 .9165357E+08   1446606E+02 -.3923E+05 -.4733E+06   .9999988 -.0009347 -.0012130
T   90  8 .9226539E+08   1446606E+02  .1159E+06  .2232E+06   .9999935  .0007021  .0035327
T   91  8 .9199372E+08   1446606E+02  .5712E+05  .3213E+06   .9999975  .0016428  .0015462
T   92  8 .9216798E+08   1446606E+02  .7555E+05 -.3661E+06   .9999993  .0006926 -.0009886
T   93  8 .9196377E+08   1446606E+02  .1586E+06  .8930E+06   .9999812 -.0005904  .0061093
T   94  8 .9193010E+08   1446606E+02  .3323E+05  .9739E+05   .9999992  .0011026  .0006206
T   95  8 .9189908E+08   1446606E+02  .3585E+06 -.3047E+06   .9999387 -.0067434 -.0087780
T   96  8 .9201160E+08   1446606E+02 -.7351E+05  .2063E+06   .9999813 -.0039828  .0046478
T   97  8 .9181924E+08   1446606E+02 -.3087E+04  .1266E+06   .9999991 -.0012945 -.0001772
T   98  8 .9203255E+08   1446606E+02 -.1104E+04 -.3362E+06   .9999922 -.0039029 -.0006093
T   99  8 .9193703E+08   1446606E+02 -.4281E+06  .6651E+05   .9999950 -.0007432  .0030707
T  100  8 .9153193E+08   1446606E+02 -.2231E+06 -.1235E+06   .9999900 -.0036705  .0025645
T  101  8 .9222011E+08   1446606E+02 -.1346E+06 -.1495E+06   .9999937  .0011244  .0033562
T  102  8 .9199265E+08   1446606E+02  .2477E+06  .8224E+06   .9999516  .0027147  .0094576
T  103  8 .9207595E+08   1446606E+02  .7773E+05  .1994E+05   .9999996  .0007586  .0003876
T  104  8 .9219748E+08   1446606E+02 -.1884E+06 -.1721E+06   .9999817 -.0039425 -.0045813
T  105  8 .9202800E+08   1446606E+02  .1300E+06  .4898E+06   .9999936  .0011267  .0034009
T  106  8 .9195206E+08   1446606E+02  .3838E+05 -.1968E+04   .9999896 -.0018473  .0041601
T  107  8 .9189215E+08   1446606E+02  .1054E+07 -.9567E+05   .9999763  .0067025  .0016024
T  108  8 .9180546E+08   1446606E+02  .2510E+06 -.3529E+06   .9999948 -.0007635 -.0031335
T  109  8 .9183319E+08   1446606E+02 -.2173E+06  .1148E+06   .9999853 -.0053947 -.0005642
T  110  8 .9196412E+08   1446606E+02  .2088E+06  .2818E+05   .9999995 -.0001563  .0010056
T  111  8 .9195848E+08   1446606E+02 -.8163E+05 -.9204E+05   .9999926  .0033035  .0019777
T  112  8 .9207293E+08   1446606E+02 -.1389E+06  .1134E+06   .9999893 -.0032473  .0032845
T  113  8 .9205921E+08   1446606E+02 -.4154E+06  .2334E+06   .9999964 -.0026737 -.0002144
T  114  8 .9213682E+08   1446606E+02 -.1666E+06 -.4363E+06   .9999994 -.0006056 -.0009179
T  115  8 .9205936E+08   1446606E+02  .1314E+06  .1180E+06   .9999957  .0005458  .0028885
T  116  8 .9183088E+08   1446606E+02  .2857E+05 -.2924E+06   .9999958 -.0011231 -.0026577
T  117  8 .9211385E+08   1446606E+02 -.1378E+06  .5524E+04   .9999296  .0079153  .0088441
T  118  8 .9164559E+08   1446606E+02  .1619E+06 -.4838E+05   .9999912  .0025829  .0033095
T  119  8 .9197665E+08   1446606E+02 -.1071E+06  .1929E+06   .9999738 -.0058644  .0042357
T  120  8 .9202603E+08   1446606E+02  .1182E+06 -.2463E+06   .9999909  .0007596 -.0041921
T  121  8 .9175643E+08   1446606E+02 -.2558E+06 -.3540E+06   .9999719 -.0072060  .0020851
T  122  8 .9197931E+08   1446606E+02 -.2482E+05  .2608E+06   .9999993  .0011385 -.0004336
T  123  8 .9214627E+08   1446606E+02  .8815E+04  .5042E+06   .9999727 -.0011502  .0072988
T  124  8 .9225058E+08   1446606E+02 -.1526E+06 -.1556E+05   .9999998  .0003336 -.0006104
T  125  8 .9216968E+08   1446606E+02  .1689E+06 -.4760E+06   .9999882  .0021260 -.0043617
T  126  8 .9197546E+08   1446606E+02 -.4306E+05 -.2251E+06   .9999923 -.0032479 -.0022012
T  127  8 .9204445E+08   1446606E+02 -.2229E+06 -.9507E+06   .9999734 -.0046740 -.0055925
T  128  8 .9212217E+08   1446606E+02 -.1568E+06 -.2404E+06   .9999679 -.0047405 -.0064526
T  129  8 .9221505E+08   1446606E+02  .6673E+05 -.3987E+05   .9999998 -.0003639 -.0004398
T  130  8 .9172309E+08   1446606E+02  .7122E+06 -.2862E+06   .9999947  .0027626 -.0017001
T  131  8 .9220084E+08   1446606E+02  .7336E+06 -.2817E+06   .9999809  .0060571 -.0012657
T  132  8 .9186346E+08   1446606E+02  .1845E+05 -.3575E+06   .9999993 -.0005394 -.0010116
T  133  8 .9224340E+08   1446606E+02 -.8987E+04 -.7141E+05   .9999962  .0025549 -.0009983
T  134  8 .9243169E+08   1446606E+02 -.1826E+06 -.1786E+06   .9999886 -.0000497  .0047827
T  135  8 .9207426E+08   1446606E+02 -.1100E+06  .7391E+05   .9999980  .0004646  .0019519
T  136  8 .9221938E+08   1446606E+02 -.2852E+06  .1263E+06   .9999892 -.0007184 -.0045941
T  137  8 .9211408E+08   1446606E+02 -.1746E+05 -.4258E+06   .9999925  .0003216 -.0038492
T  138  8 .9200653E+08   1446606E+02  .2292E+06 -.7323E+05   .9999739  .0016808 -.0070320
T  139  8 .9188311E+08   1446606E+02  .6062E+06 -.2756E+06   .9999953  .0026296  .0015517
T  140  8 .9194334E+08   1446606E+02  .3685E+06 -.1656E+06   .9999921  .0023861 -.0031710
T  141  8 .9164979E+08   1446606E+02  .3018E+06 -.5683E+05   .9999854  .0044261 -.0031034
T  142  8 .9213033E+08   1446606E+02  .5363E+06  .1004E+07   .9999777  .0045286  .0049126
T  143  8 .9190868E+08   1446606E+02 -.3446E+06  .8712E+04   .9999895 -.0017272  .0042359
T  144  8 .9182977E+08   1446606E+02 -.1152E+04 -.1307E+06   .9999882 -.0032252 -.0036239
T  145  8 .9219230E+08   1446606E+02 -.4304E+05 -.8615E+05   .9999996  .0008329 -.0002510
T  146  8 .9224594E+08   1446606E+02 -.1951E+06  .1460E+06   .9999975 -.0021183 -.0006658
T  147  8 .9203175E+08   1446606E+02 -.3710E+05 -.2584E+06   .9999857  .0052632 -.0009918
T  148  8 .9201649E+08   1446606E+02 -.4527E+06  .5412E+05   .9999948 -.0030779 -.0009451
T  149  8 .9203132E+08   1446606E+02  .4212E+05 -.1576E+06   .9999999 -.0000023 -.0004953
T  150  8 .9215093E+08   1446606E+02  .2441E+06  .2024E+06   .9999981 -.0004202  .0018810
T  151  8 .9202720E+08   1446606E+02  .3774E+06  .6164E+06   .9999884  .0027348  .0039705
T  152  8 .9202497E+08   1446606E+02 -.2693E+06 -.3499E+06   .9999900 -.0037263 -.0024691
T  153  8 .9185750E+08   1446606E+02  .6528E+05 -.4977E+06   .9999845 -.0014524 -.0053811
T  154  8 .9186701E+08   1446606E+02  .4419E+03  .9775E+05   .9999943  .0027780  .0019448
T  155  8 .9205869E+08   1446606E+02 -.1911E+06 -.3268E+05   .9999994  .0008835 -.0006177
T  156  8 .9175346E+08   1446606E+02  .3859E+06 -.4016E+06   .9999941  .0029317 -.0017798
T  157  8 .9217900E+08   1446606E+02 -.1365E+06  .3241E+06   .9999933  .0030318  .0020491
T  158  8 .9193882E+08   1446606E+02  .2913E+06  .8713E+05   .9999904  .0040348  .0017034
T  159  8 .9190124E+08   1446606E+02 -.3141E+05  .9226E+05   .9999993 -.0011342  .0003483
T  160  8 .9189466E+08   1446606E+02  .8894E+05 -.1809E+06   .9999991 -.0001292  .0013296
T  161  8 .9196162E+08   1446606E+02  .5791E+05  .1975E+06   .9999897 -.0012956  .0043577
T  162  8 .9177603E+08   1446606E+02  .2081E+06 -.8881E+05   .9999979  .0017154 -.0011590
T  163  8 .9197634E+08   1446606E+02  .4063E+05  .1147E+06   .9999907  .0020531  .0037838
T  164  8 .9207081E+08   1446606E+02 -.2719E+06  .4522E+06   .9999892 -.0023172  .0040336
T  165  8 .9203212E+08   1446606E+02 -.1411E+07  .9410E+05   .9999388 -.0109269  .0017389
T  166  8 .9228423E+08   1446606E+02  .1591E+06  .2975E+06   .9999969  .0020836 -.0013374
T  167  8 .9227107E+08   1446606E+02 -.2526E+06  .1433E+06   .9999988  .0006258  .0014280
T  168  8 .9179525E+08   1446606E+02  .4337E+06 -.6875E+06   .9999874  .0009048 -.0049393
T  169  8 .9179354E+08   1446606E+02  .4082E+06  .5576E+06   .9999688  .0074159  .0027305
T  170  8 .9204788E+08   1446606E+02  .1939E+06  .2168E+06   .9999938 -.0004307  .0034858
T  171  8 .9229320E+08   1446606E+02  .1215E+06 -.2442E+06   .9999975  .0013243 -.0017754
T  172  8 .9234863E+08   1446606E+02  .5458E+06  .5339E+05   .9999897  .0045310  .0002679
T  173  8 .9235493E+08   1446606E+02  .3821E+06  .2254E+06   .9999904  .0043618 -.0003006
T  174  8 .9237693E+08   1446606E+02 -.4056E+06 -.1223E+06   .9999948 -.0032043 -.0003535
T  175  8 .9176587E+08   1446606E+02  .1634E+06 -.3241E+06   .9999985  .0016426 -.0005360
T  176  8 .9224132E+08   1446606E+02  .5043E+05 -.6373E+05   .9999943 -.0025741  .0021949
T  177  8 .9207605E+08   1446606E+02  .8149E+05 -.1245E+06   .9999978  .0000783 -.0021152
T  178  8 .9177581E+08   1446606E+02  .4328E+06 -.2952E+06   .9999716 -.0057018 -.0049379
T  179  8 .9201323E+08   1446606E+02  .3979E+05  .1731E+06   .9999995 -.0007585 -.0005977
T  180  8 .9190224E+08   1446606E+02  .2964E+06  .1109E+07   .9999549  .0024000  .0091917
T  181  8 .9218804E+08   1446606E+02 -.7553E+05 -.4405E+06   .9999936  .0033261 -.0013206
T  182  8 .9207129E+08   1446606E+02 -.8689E+05 -.3225E+06   .9999953 -.0019606 -.0023544
T  183  8 .9153822E+08   1446606E+02  .5421E+05  .1916E+06   .9999916  .0040111 -.0007981
T  184  8 .9247848E+08   1446606E+02  .5376E+06  .5358E+06   .9999648  .0062199  .0056303
T  185  8 .9198798E+08   1446606E+02 -.1952E+06 -.5584E+06   .9999479 -.0045576 -.0091303
T  186  8 .9207145E+08   1446606E+02  .3453E+06  .1197E+05   .9999868  .0040748 -.0031454
T  187  8 .9221640E+08   1446606E+02 -.5620E+06 -.1289E+06   .9999836 -.0051768 -.0024659
T  188  8 .9200982E+08   1446606E+02 -.2641E+06  .1796E+06   .9999974 -.0000564  .0022722
T  189  8 .9215389E+08   1446606E+02 -.1238E+06 -.2772E+06   .9999827 -.0032123 -.0049206
T  190  8 .9170528E+08   1446606E+02 -.7417E+06  .1438E+06   .9999767 -.0063118 -.0025968
T  191  8 .9183302E+08   1446606E+02 -.2806E+06  .7647E+06   .9999579 -.0060502  .0068947
T  192  8 .9186945E+08   1446606E+02  .3411E+06  .2470E+06   .9999853  .0053751  .0007718
T  193  8 .9218646E+08   1446606E+02 -.3549E+06 -.9271E+06   .9999588 -.0031094 -.0085313
T  194  8 .9198600E+08   1446606E+02  .2851E+05  .9870E+05   .9999980 -.0006433  .0018929
T  195  8 .9193277E+08   1446606E+02  .3738E+06  .4294E+06   .9999925  .0025866  .0028871
T  196  8 .9198079E+08   1446606E+02  .3430E+06 -.4265E+06   .9999731  .0067381 -.0028982
T  197  8 .9204724E+08   1446606E+02 -.5740E+06  .3206E+06   .9999755 -.0069082  .0011239
T  198  8 .9181790E+08   1446606E+02 -.1553E+06 -.5072E+05   .9999988 -.0010328  .0011613
T  199  8 .9204258E+08   1446606E+02  .6800E+05 -.1240E+06   .9999949 -.0031613 -.0003942
T  200  8 .9176083E+08   1446606E+02 -.3586E+06  .2479E+05   .9999707 -.0075732  .0010814
T  201  8 .9181528E+08   1446606E+02 -.6533E+06  .3452E+06   .9999680 -.0072502  .0033777
T  202  8 .9237779E+08   1446606E+02 -.5884E+05  .2658E+06   .9999996 -.0008332 -.0002213
T  203  8 .9206600E+08   1446606E+02  .1711E+06 -.3272E+06   .9999952  .0027465 -.0014590
T  204  8 .9228577E+08   1446606E+02 -.5271E+06  .1141E+06   .9999839 -.0044601 -.0035043
T  205  8 .9182947E+08   1446606E+02  .2503E+06 -.3319E+06   .9999777  .0043974 -.0050265
T  206  8 .9198228E+08   1446606E+02  .8498E+05 -.8125E+05   .9999832  .0021309 -.0053993
T  207  8 .9217600E+08   1446606E+02 -.1169E+05 -.3845E+06   .9999993  .0010435 -.0004609
T  208  8 .9163782E+08   1446606E+02  .1968E+06 -.2106E+05   .9999782 -.0055630  .0035687
T  209  8 .9191361E+08   1446606E+02 -.1019E+07  .1122E+07   .9999188 -.0077526  .0101113
T  210  8 .9170991E+08   1446606E+02 -.7309E+06  .7496E+06   .9999628 -.0020347  .0083837
T  211  8 .9171728E+08   1446606E+02  .7516E+06  .4140E+06   .9999893  .0000156  .0046352
T  212  8 .9195300E+08   1446606E+02  .2145E+06 -.7397E+05   .9999966  .0017827 -.0019246
T  213  8 .9205280E+08   1446606E+02 -.1819E+06 -.6526E+05   .9999885 -.0047255  .0008568
T  214  8 .9207022E+08   1446606E+02 -.3784E+06  .4926E+06   .9999931 -.0024488  .0027831
T  215  8 .9194541E+08   1446606E+02  .2344E+07 -.3192E+06   .9999067  .0132705 -.0032441
T  216  8 .9216004E+08   1446606E+02 -.1177E+06 -.1746E+06   .9999921 -.0031833 -.0023985
T  217  8 .9203445E+08   1446606E+02 -.3252E+06 -.1969E+06   .9999773 -.0066497 -.0010974
T  218  8 .9220137E+08   1446606E+02  .2843E+06  .5247E+06   .9999637  .0033437  .0078392
T  219  8 .9197977E+08   1446606E+02 -.3648E+05  .7598E+06   .9999860 -.0020278  .0048861
T  220  8 .9221653E+08   1446606E+02 -.2528E+06 -.3583E+06   .9999943 -.0031711 -.0011982
T  221  8 .9208375E+08   1446606E+02  .3578E+06 -.5610E+06   .9999805  .0062499 -.0001253
T  222  8 .9215682E+08   1446606E+02  .3344E+06 -.2444E+06   .9999999 -.0002545 -.0000419
T  223  8 .9193788E+08   1446606E+02  .9157E+05  .3432E+06   .9999897  .0024250  .0038354
T  224  8 .9194906E+08   1446606E+02 -.9776E+05  .9901E+05   .9999972 -.0018102  .0015086
T  225  8 .9195781E+08   1446606E+02  .1072E+06 -.7155E+05   .9999765 -.0026801 -.0063031
T  226  8 .9225397E+08   1446606E+02  .1671E+06  .1969E+06   .9999975 -.0006910  .0021404
T  227  8 .9183398E+08   1446606E+02  .1924E+05  .8753E+05   .9999956 -.0014097  .0026128
T  228  8 .9229553E+08   1446606E+02 -.2849E+06 -.3148E+06   .9999983 -.0004173 -.0017962
T  229  8 .9222678E+08   1446606E+02 -.9736E+05 -.2709E+05   .9999994 -.0002330  .0010790
T  230  8 .9213995E+08   1446606E+02 -.2715E+06 -.2537E+06   .9999905 -.0031401 -.0030149
T  231  8 .9179040E+08   1446606E+02  .1498E+06  .3925E+06   .9999893  .0044766  .0011456
T  232  8 .9214947E+08   1446606E+02 -.1108E+05 -.1251E+05   .9999959  .0019128 -.0021406
T  233  8 .9174645E+08   1446606E+02  .2031E+06  .5662E+06   .9999927 -.0000427  .0038100
T  234  8 .9190387E+08   1446606E+02 -.3763E+06  .2179E+06   .9999907 -.0030366  .0030551
T  235  8 .9200000E+08   1446606E+02 -.1279E+05 -.1524E+06   .9999992  .0010918  .0005596
T  236  8 .9203087E+08   1446606E+02  .3291E+06 -.4982E+06   .9999974  .0016754 -.0015701
T  237  8 .9197636E+08   1446606E+02  .1210E+06 -.1978E+07   .9997803  .0027537 -.0207781
T  238  8 .9181979E+08   1446606E+02  .5195E+06  .2380E+06   .9999889  .0033695  .0033053
T  239  8 .9190127E+08   1446606E+02  .1535E+06 -.8018E+05   .9999997  .0007612  .0000510
T  240  8 .9196600E+08   1446606E+02  .2408E+06 -.2335E+06   .9999939 -.0034319 -.0007031
T  241  8 .9216015E+08   1446606E+02  .1355E+07  .1026E+06   .9999286  .0094184 -.0073530
T  242  8 .9238250E+08   1446606E+02  .1503E+06  .1063E+06   .9999958  .0028996  .0000187
T  243  8 .9215715E+08   1446606E+02  .2709E+06 -.2487E+05   .9999995 -.0007017  .0006424
T  244  8 .9181959E+08   1446606E+02 -.3435E+06  .2666E+06   .9999843 -.0042306  .0036749
T  245  8 .9182943E+08   1446606E+02  .6491E+05 -.1611E+06   .9999943  .0032931 -.0007942
T  246  8 .9214151E+08   1446606E+02  .7128E+06 -.2576E+06   .9999816  .0060153 -.0007344
T  247  8 .9186484E+08   1446606E+02  .1151E+05  .1433E+06   .9999965 -.0026037  .0004052
T  248  8 .9230400E+08   1446606E+02  .9447E+05 -.3410E+06   .9999925  .0036294  .0013402
T  249  8 .9195121E+08   1446606E+02 -.8597E+06  .1553E+06   .9999877 -.0049561  .0003561
T  250  8 .9206749E+08   1446606E+02  .8932E+05  .3604E+06   .9999984 -.0002774  .0017740
T  251  8 .9203451E+08   1446606E+02  .9050E+05 -.4582E+06   .9999983 -.0006033 -.0017485
T  252  8 .9198888E+08   1446606E+02 -.2077E+06  .2504E+06   .9999967 -.0002246  .0025443
T  253  8 .9199134E+08   1446606E+02 -.2355E+06  .8638E+05   .9999989 -.0009407  .0011879
