============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(116. MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   24  8 .9662453E+08   8030000E+01  .1514E+06 -.5383E+05   .9999860  .0026690 -.0045765
T   25  8 .9672351E+08   8030000E+01  .1935E+06 -.2192E+05   .9999936  .0035080  .0006860
T   26  8 .9666135E+08   8030000E+01  .1370E+06 -.2834E+04   .9999859  .0042425  .0031898
T   27  8 .9689922E+08   8030000E+01  .2030E+06  .2037E+05   .9999956  .0023874  .0017354
T   28  8 .9647452E+08   8030000E+01  .1519E+06  .1055E+06   .9999969  .0014735  .0020171
T   29  8 .9665948E+08   8030000E+01 -.1187E+06 -.1033E+05   .9999999  .0003842  .0002477
T   30  8 .9689649E+08   8030000E+01  .1079E+06  .5804E+05   .9999993  .0009654 -.0007327
T   31  8 .9671364E+08   8030000E+01 -.9721E+05  .1114E+05   .9999983 -.0015783  .0009900
T   32  8 .9691472E+08   8030000E+01 -.1369E+06  .2821E+06   .9999852 -.0046311  .0028408
T   33  8 .9679309E+08   8030000E+01 -.2395E+06 -.6381E+06   .9999431 -.0025382 -.0103591
T   34  8 .9668711E+08   8030000E+01 -.5995E+05  .1149E+05   .9999826 -.0047152  .0035393
T   35  8 .9656813E+08   8030000E+01 -.1659E+06 -.3466E+05   .9999999 -.0001635 -.0002147
T   36  8 .9693075E+08   8030000E+01 -.2309E+05  .1486E+06   .9999715 -.0061862  .0043256
T   37  8 .9690427E+08   8030000E+01 -.7410E+05  .1897E+05   .9999976 -.0017619  .0013180
T   38  8 .9692274E+08   8030000E+01 -.2600E+04 -.3854E+06   .9999988 -.0009886 -.0012061
T   39  8 .9680451E+08   8030000E+01  .2520E+06  .8178E+06   .9999742  .0004207  .0071756
T   40  8 .9702996E+08   8030000E+01 -.1256E+05 -.8741E+05   .9999971 -.0023421 -.0006407
T   41  8 .9686356E+08   8030000E+01 -.1523E+05  .6590E+05   .9999988 -.0006842  .0014077
T   42  8 .9658247E+08   8030000E+01 -.2485E+04 -.4428E+05   .9999953 -.0017582  .0025091
T   43  8 .9671325E+08   8030000E+01 -.2703E+06 -.9012E+05   .9999905 -.0031127  .0030441
T   44  8 .9695502E+08   8030000E+01  .8581E+05  .1860E+06   .9999912  .0011083  .0040462
T   45  8 .9670770E+08   8030000E+01 -.2642E+06 -.1183E+05   .9999894 -.0042807 -.0016724
T   46  8 .9683127E+08   8030000E+01 -.1208E+06 -.2971E+06   .9999938 -.0001990 -.0035268
T   47  8 .9674216E+08   8030000E+01 -.7563E+05 -.1881E+06   .9999866  .0005744 -.0051445
T   48  8 .9685495E+08   8030000E+01 -.6761E+05  .1700E+06   .9999806 -.0051666  .0034885
T   49  8 .9660401E+08   8030000E+01 -.5655E+05 -.5632E+05   .9999977  .0004116 -.0020906
T   50  8 .9695084E+08   8030000E+01 -.2991E+06  .4318E+06   .9999755 -.0067076  .0020046
T   51  8 .9652394E+08   8030000E+01  .2023E+06 -.8388E+05   .9999913  .0041151 -.0006627
T   52  8 .9648300E+08   8030000E+01 -.1289E+06  .4208E+04   .9999916 -.0040138 -.0008380
T   53  8 .9662478E+08   8030000E+01  .1303E+06  .1513E+06   .9999871  .0036535  .0035197
T   54  8 .9689455E+08   8030000E+01 -.9639E+05 -.2247E+06   .9999901 -.0039176 -.0021127
T   55  8 .9677883E+08   8030000E+01  .7988E+06 -.1906E+05   .9999462  .0101571 -.0021115
T   56  8 .9681365E+08   8030000E+01  .2539E+06  .1167E+05   .9999964  .0021272  .0016059
T   57  8 .9698760E+08   8030000E+01  .1129E+06 -.1795E+06   .9999991  .0013118 -.0004015
T   58  8 .9700135E+08   8030000E+01  .1644E+06  .1183E+06   .9999993 -.0010637  .0005090
T   59  8 .9684080E+08   8030000E+01  .9529E+05 -.1497E+06   .9999975  .0019339 -.0011389
T   60  8 .9666956E+08   8030000E+01  .2804E+06  .3105E+06   .9999839  .0034451  .0045172
T   61  8 .9687483E+08   8030000E+01 -.5531E+05 -.1639E+05   .9999983 -.0018007 -.0002640
T   62  8 .9681862E+08   8030000E+01  .5295E+05  .2993E+06   .9999899  .0003891  .0044706
T   63  8 .9695667E+08   8030000E+01  .6213E+05  .2317E+05   .9999830  .0003595 -.0058198
T   64  8 .9684519E+08   8030000E+01  .1456E+06  .1703E+06   .9999943  .0020815  .0026398
T   65  8 .9676454E+08   8030000E+01  .1036E+06 -.1067E+06   .9999987  .0011355 -.0011391
T   66  8 .9690571E+08   8030000E+01  .6358E+06  .1525E+06   .9999628  .0086180 -.0003150
T   67  8 .9724178E+08   8030000E+01 -.1286E+05  .1090E+06   .9999912 -.0014317  .0039333
T   68  8 .9694738E+08   8030000E+01  .1075E+06  .2591E+06   .9999991 -.0006993  .0011714
T   69  8 .9669262E+08   8030000E+01  .1910E+06 -.1199E+06   .9999986  .0002775  .0016687
T   70  8 .9700776E+08   8030000E+01 -.9812E+05  .1292E+06   .9999997  .0005236  .0005364
T   71  8 .9704143E+08   8030000E+01  .2836E+06  .2243E+06   .9999833  .0053818  .0021226
T   72  8 .9641800E+08   8030000E+01 -.2246E+06 -.2280E+06   .9999847 -.0039760 -.0038366
T   73  8 .9677671E+08   8030000E+01 -.3943E+05  .3284E+06   .9999794  .0017332  .0061782
T   74  8 .9675556E+08   8030000E+01 -.4991E+05  .5687E+04   .9999990 -.0012103 -.0007042
T   75  8 .9696164E+08   8030000E+01 -.1547E+05  .5915E+05   .9999991  .0012634 -.0005269
T   76  8 .9677876E+08   8030000E+01 -.1399E+06 -.1393E+06   .9999789 -.0060066 -.0024858
T   77  8 .9658655E+08   8030000E+01 -.1164E+06 -.1506E+06   .9999869 -.0026162 -.0043901
T   78  8 .9656621E+08   8030000E+01 -.2520E+06 -.1196E+06   .9999812 -.0050900  .0034076
T   79  8 .9672137E+08   8030000E+01 -.2726E+06 -.3397E+05   .9999875 -.0049873 -.0002243
T   80  8 .9670700E+08   8030000E+01 -.2498E+05  .4013E+04   .9999978  .0020777  .0000476
T   81  8 .9642332E+08   8030000E+01 -.1448E+06  .4184E+05   .9999952 -.0030542 -.0005317
T   82  8 .9693061E+08   8030000E+01  .1058E+06  .1783E+06   .9999960  .0021668  .0018167
T   83  8 .9683311E+08   8030000E+01  .6004E+05 -.1496E+06   .9999964 -.0024684  .0010361
T   84  8 .9673454E+08   8030000E+01 -.1099E+05 -.3441E+06   .9999968  .0002437 -.0025120
T   85  8 .9682013E+08   8030000E+01  .5016E+05 -.1217E+05   .9999968 -.0001963 -.0025238
T   86  8 .9651009E+08   8030000E+01 -.2981E+06 -.1579E+06   .9999975 -.0005076 -.0021704
T   87  8 .9681042E+08   8030000E+01  .6447E+05  .3247E+05   .9999797  .0063609 -.0002158
T   88  8 .9702070E+08   8030000E+01 -.1488E+04 -.9895E+05   .9999963 -.0010709 -.0024839
T   89  8 .9679920E+08   8030000E+01 -.5135E+05  .1600E+06   .9999941 -.0005056  .0033926
T   90  8 .9684146E+08   8030000E+01 -.2535E+06  .7927E+04   .9999844 -.0053976  .0014641
T   91  8 .9662714E+08   8030000E+01 -.3408E+05  .3948E+06   .9999859 -.0025454  .0046592
T   92  8 .9689551E+08   8030000E+01  .6041E+03 -.2166E+05   .9999990 -.0014338 -.0001159
T   93  8 .9678294E+08   8030000E+01  .5328E+05 -.2804E+05   .9999947  .0025624  .0019836
T   94  8 .9661881E+08   8030000E+01  .1719E+06 -.1284E+06   .9999988  .0010657 -.0010936
T   95  8 .9658004E+08   8030000E+01  .2425E+05 -.9605E+05   .9999980 -.0004111 -.0019644
T   96  8 .9668754E+08   8030000E+01  .3285E+06  .9007E+04   .9999979  .0018723 -.0008205
T   97  8 .9640258E+08   8030000E+01  .2944E+06  .1804E+04   .9999958  .0026283  .0012601
T   98  8 .9686290E+08   8030000E+01 -.1549E+06 -.1339E+06   .9999893 -.0027588 -.0037088
T   99  8 .9670580E+08   8030000E+01 -.1645E+06  .9368E+05   .9999807 -.0032526  .0052847
T  100  8 .9643891E+08   8030000E+01  .1420E+06  .1546E+06   .9999969  .0012427  .0021632
T  101  8 .9697411E+08   8030000E+01 -.1775E+05 -.4312E+05   .9999987 -.0011734 -.0011034
T  102  8 .9668832E+08   8030000E+01 -.6458E+05 -.2400E+06   .9999663  .0001511 -.0082028
T  103  8 .9674014E+08   8030000E+01  .7826E+05  .6028E+05   .9999987  .0014312 -.0006738
T  104  8 .9675824E+08   8030000E+01  .5782E+04 -.2100E+06   .9999915  .0014440 -.0038539
T  105  8 .9674346E+08   8030000E+01  .5589E+05  .3222E+04   .9999976 -.0019731 -.0009858
T  106  8 .9647705E+08   8030000E+01 -.3250E+05 -.1385E+06   .9999992 -.0003125 -.0012363
T  107  8 .9692791E+08   8030000E+01 -.4067E+06  .1672E+06   .9999729 -.0073538  .0001564
T  108  8 .9683304E+08   8030000E+01  .4816E+05  .1629E+06   .9999984  .0004900 -.0016945
T  109  8 .9710208E+08   8030000E+01 -.5786E+06  .3184E+06   .9999625 -.0066172  .0055877
T  110  8 .9684623E+08   8030000E+01  .2904E+05  .8345E+05   .9999979 -.0019900  .0005785
T  111  8 .9661383E+08   8030000E+01 -.1552E+06 -.6664E+05   .9999947 -.0030361 -.0011924
T  112  8 .9683701E+08   8030000E+01 -.1515E+06 -.1414E+06   .9999874  .0048456  .0012735
T  113  8 .9676547E+08   8030000E+01 -.5063E+06  .6605E+06   .9999085 -.0056038  .0123136
T  114  8 .9688892E+08   8030000E+01  .3069E+05  .4966E+06   .9999637  .0021430  .0082514
T  115  8 .9674609E+08   8030000E+01  .1130E+06  .6770E+05   .9999975 -.0010908  .0019720
T  116  8 .9669891E+08   8030000E+01  .1068E+06 -.7812E+05   .9999931  .0037029 -.0003275
T  117  8 .9677398E+08   8030000E+01 -.4690E+05  .2906E+05   .9999966  .0022856  .0012731
T  118  8 .9669336E+08   8030000E+01  .2752E+04 -.4295E+03   .9999908  .0042500  .0005701
T  119  8 .9672401E+08   8030000E+01  .7809E+05 -.1979E+06   .9999950  .0000084 -.0031471
T  120  8 .9684928E+08   8030000E+01 -.1541E+06 -.9336E+05   .9999729 -.0057798  .0045505
T  121  8 .9698086E+08   8030000E+01 -.1326E+06 -.3151E+05   .9999945 -.0033016 -.0000011
T  122  8 .9685423E+08   8030000E+01  .1457E+06 -.1136E+06   .9999920  .0029645 -.0026834
T  123  8 .9688470E+08   8030000E+01  .3342E+06  .1419E+05   .9999968  .0001752  .0025039
T  124  8 .9683565E+08   8030000E+01 -.1193E+06 -.1476E+06   .9999990 -.0013247 -.0005073
T  125  8 .9666401E+08   8030000E+01  .6446E+05  .1675E+05   .9999953  .0029599 -.0008103
T  126  8 .9666509E+08   8030000E+01  .9089E+05  .1021E+06   .9999978 -.0014449  .0015133
T  127  8 .9729602E+08   8030000E+01 -.9179E+04 -.1106E+05   .9999994  .0005140 -.0009224
T  128  8 .9657511E+08   8030000E+01 -.1197E+06  .2233E+06   .9999636 -.0026601 -.0081043
T  129  8 .9688574E+08   8030000E+01  .1039E+06 -.1145E+06   .9999874  .0014734 -.0047902
T  130  8 .9674942E+08   8030000E+01  .1183E+06  .1346E+06   .9999995 -.0004028 -.0009443
T  131  8 .9676713E+08   8030000E+01 -.1333E+06  .1352E+05   .9999974 -.0018167  .0013650
T  132  8 .9672194E+08   8030000E+01  .1976E+06  .2439E+06   .9999866  .0031527  .0041021
T  133  8 .9689904E+08   8030000E+01 -.1163E+06  .3378E+04   .9999980 -.0013528 -.0014576
T  134  8 .9670588E+08   8030000E+01  .2186E+06 -.1915E+05   .9999978  .0019858  .0006589
T  135  8 .9696407E+08   8030000E+01  .2644E+06  .7678E+05   .9999853  .0054188 -.0002701
T  136  8 .9660933E+08   8030000E+01  .1882E+06  .1413E+06   .9999937  .0017251  .0031012
T  137  8 .9666932E+08   8030000E+01 -.7453E+04 -.2203E+05   .9999935 -.0018077  .0031344
T  138  8 .9681575E+08   8030000E+01 -.4298E+05  .3556E+05   .9999985 -.0004943  .0016863
T  139  8 .9654899E+08   8030000E+01  .2380E+06  .4636E+06   .9999732  .0047897  .0055403
T  140  8 .9704439E+08   8030000E+01 -.1177E+06 -.4583E+05   .9999996  .0008471 -.0001488
T  141  8 .9681975E+08   8030000E+01  .1516E+06  .2758E+06   .9999876  .0016768  .0046872
T  142  8 .9693625E+08   8030000E+01  .2011E+06 -.1119E+06   .9999707  .0060831  .0046491
T  143  8 .9666717E+08   8030000E+01 -.8470E+05  .1682E+06   .9999872 -.0026942  .0042892
T  144  8 .9693033E+08   8030000E+01  .1400E+06  .8114E+05   .9999960  .0018509 -.0021398
T  145  8 .9696957E+08   8030000E+01 -.6200E+05 -.3730E+04   .9999954 -.0028085 -.0011518
T  146  8 .9661969E+08   8030000E+01 -.2072E+05  .1204E+06   .9999972  .0010292  .0021423
T  147  8 .9667376E+08   8030000E+01 -.3944E+05  .6297E+05   .9999886 -.0035643  .0031619
T  148  8 .9675874E+08   8030000E+01 -.6925E+05  .1649E+06   .9999829  .0058183  .0005950
T  149  8 .9668402E+08   8030000E+01  .4596E+05 -.5544E+05   .9999989  .0012054 -.0008207
T  150  8 .9671232E+08   8030000E+01 -.8955E+05  .3766E+03   .9999958  .0015981  .0024049
T  151  8 .9699407E+08   8030000E+01 -.1858E+06 -.4575E+06   .9999827 -.0032964 -.0048629
T  152  8 .9679374E+08   8030000E+01  .1803E+06 -.1346E+06   .9999629  .0033446 -.0079390
T  153  8 .9681147E+08   8030000E+01 -.7120E+05 -.4533E+05   .9999975  .0014527 -.0016976
T  154  8 .9684933E+08   8030000E+01  .1466E+06  .3255E+06   .9999710  .0037907  .0066085
T  155  8 .9637332E+08   8030000E+01  .1365E+06 -.1243E+06   .9999944  .0017743 -.0028235
T  156  8 .9671977E+08   8030000E+01 -.1435E+06  .1148E+06   .9999970 -.0024436 -.0002120
T  157  8 .9720478E+08   8030000E+01  .3520E+06 -.7208E+05   .9999889  .0042418  .0020349
T  158  8 .9683381E+08   8030000E+01 -.8479E+05  .1714E+06   .9999933  .0014352  .0033545
T  159  8 .9661390E+08   8030000E+01  .9256E+05  .8477E+05   .9999929  .0015546  .0034247
T  160  8 .9695973E+08   8030000E+01 -.1627E+06 -.7956E+05   .9999974 -.0015148  .0016908
T  161  8 .9679994E+08   8030000E+01 -.1248E+06  .1169E+06   .9999832 -.0055152 -.0017923
T  162  8 .9690954E+08   8030000E+01  .2744E+06  .6476E+05   .9999753  .0037850 -.0059220
T  163  8 .9661082E+08   8030000E+01  .2627E+05  .5074E+05   .9999936 -.0008346  .0034678
T  164  8 .9641355E+08   8030000E+01 -.1372E+06 -.8675E+05   .9999986 -.0014266 -.0008806
T  165  8 .9670026E+08   8030000E+01 -.2296E+05 -.7622E+05   .9999988 -.0001002  .0015280
T  166  8 .9669939E+08   8030000E+01  .5282E+05  .2014E+06   .9999987  .0002585  .0016069
T  167  8 .9657268E+08   8030000E+01  .4110E+05 -.7378E+05   .9999962  .0026091  .0008957
T  168  8 .9657346E+08   8030000E+01  .2152E+05  .2142E+06   .9999891  .0004498  .0046441
T  169  8 .9679587E+08   8030000E+01 -.1468E+06  .2087E+06   .9999768 -.0039714  .0055282
T  170  8 .9648311E+08   8030000E+01  .2110E+05 -.1345E+06   .9999981  .0019047 -.0004652
T  171  8 .9695998E+08   8030000E+01 -.9785E+05 -.1277E+06   .9999840 -.0016327 -.0054223
T  172  8 .9678428E+08   8030000E+01 -.9625E+05  .8384E+04   .9999948 -.0012727 -.0029714
T  173  8 .9657117E+08   8030000E+01  .1930E+05  .3390E+05   .9999946  .0032217  .0006406
T  174  8 .9676770E+08   8030000E+01  .7692E+05  .5299E+05   .9999743  .0057526  .0042725
T  175  8 .9689202E+08   8030000E+01 -.7080E+05 -.7341E+05   .9999941 -.0031997  .0012699
T  176  8 .9660376E+08   8030000E+01  .1199E+06  .2034E+06   .9999746  .0056136  .0043937
T  177  8 .9682984E+08   8030000E+01  .2140E+06 -.2802E+06   .9999978  .0003988 -.0020365
T  178  8 .9664092E+08   8030000E+01  .4034E+05 -.7284E+05   .9999999 -.0003704 -.0000947
T  179  8 .9682774E+08   8030000E+01 -.1568E+06  .3394E+06   .9999706 -.0061472  .0045797
T  180  8 .9676723E+08   8030000E+01  .5292E+05  .3524E+06   .9999834 -.0028494  .0049986
T  181  8 .9703309E+08   8030000E+01 -.1693E+06  .1323E+06   .9999831 -.0051314  .0027395
T  182  8 .9671208E+08   8030000E+01 -.3848E+06  .7268E+05   .9999922 -.0033861 -.0020187
T  183  8 .9659496E+08   8030000E+01  .2237E+06 -.1472E+04   .9999928  .0036980  .0008580
T  184  8 .9634209E+08   8030000E+01  .3076E+05  .1981E+05   .9999946  .0025679  .0020448
T  185  8 .9717329E+08   8030000E+01 -.1757E+06 -.1041E+06   .9999902 -.0033307 -.0029123
T  186  8 .9684647E+08   8030000E+01  .1026E+06 -.5791E+05   .9999968  .0025364  .0000435
T  187  8 .9673217E+08   8030000E+01 -.1406E+05 -.8263E+05   .9999890  .0042102  .0020896
T  188  8 .9683316E+08   8030000E+01 -.5318E+05  .2052E+06   .9999316 -.0049192  .0106139
T  189  8 .9656231E+08   8030000E+01  .3870E+05  .7275E+05   .9999959 -.0011040  .0026364
T  190  8 .9675234E+08   8030000E+01 -.1427E+05 -.1316E+06   .9999977 -.0021185 -.0004287
T  191  8 .9688678E+08   8030000E+01 -.3608E+06  .1640E+06   .9999897 -.0043734  .0012072
T  192  8 .9648804E+08   8030000E+01 -.4111E+05 -.1567E+06   .9999986 -.0015493 -.0005766
T  193  8 .9667602E+08   8030000E+01  .8910E+05  .2516E+05   .9999989 -.0003462 -.0014437
T  194  8 .9669142E+08   8030000E+01 -.1686E+04 -.5906E+05   .9999990  .0009210 -.0010986
T  195  8 .9700992E+08   8030000E+01 -.4187E+05  .2320E+06   .9999865 -.0028206  .0043614
T  196  8 .9685558E+08   8030000E+01 -.2262E+05  .1011E+06   .9999956  .0007236  .0028680
T  197  8 .9646366E+08   8030000E+01  .1173E+06  .8094E+05   .9999917  .0040272  .0006698
T  198  8 .9666892E+08   8030000E+01 -.1848E+06 -.1620E+06   .9999976 -.0018346 -.0012183
T  199  8 .9696822E+08   8030000E+01  .1969E+06 -.1114E+06   .9999844  .0054618 -.0011617
T  200  8 .9687973E+08   8030000E+01 -.5431E+05  .1430E+06   .9999968 -.0020992  .0014223
T  201  8 .9705896E+08   8030000E+01 -.1403E+06 -.7637E+05   .9999856 -.0040205 -.0035678
T  202  8 .9670742E+08   8030000E+01  .1954E+06 -.8449E+05   .9999757  .0053984 -.0044028
T  203  8 .9699303E+08   8030000E+01  .5220E+06  .2376E+06   .9999667  .0070441  .0041155
T  204  8 .9691892E+08   8030000E+01 -.2052E+06 -.1331E+06   .9999995  .0003912 -.0009019
T  205  8 .9692668E+08   8030000E+01 -.5112E+05  .2517E+06   .9999965  .0019427  .0017864
T  206  8 .9687899E+08   8030000E+01  .1239E+06 -.1612E+05   .9999988  .0014155 -.0006989
T  207  8 .9683085E+08   8030000E+01 -.1375E+05  .1071E+06   .9999987  .0015328 -.0005847
T  208  8 .9697744E+08   8030000E+01  .7647E+05  .7816E+05   .9999981 -.0013443 -.0013822
T  209  8 .9689679E+08   8030000E+01 -.2927E+05  .3584E+05   .9999916  .0018569 -.0036475
T  210  8 .9641515E+08   8030000E+01 -.2489E+06 -.3852E+05   .9999952 -.0022837  .0020819
T  211  8 .9669384E+08   8030000E+01 -.7842E+05  .3920E+04   .9999974  .0003688  .0022683
T  212  8 .9666173E+08   8030000E+01  .7643E+04  .7638E+03   .9999911 -.0035619  .0022522
T  213  8 .9649220E+08   8030000E+01 -.9395E+05  .1493E+06   .9999908 -.0001612  .0042981
T  214  8 .9688684E+08   8030000E+01  .4788E+05 -.1495E+05   .9999999 -.0000597 -.0004707
T  215  8 .9664447E+08   8030000E+01  .4076E+05 -.5009E+04   .9999980 -.0006818 -.0019064
T  216  8 .9684007E+08   8030000E+01  .2245E+06  .2273E+06   .9999791  .0010856 -.0063716
T  217  8 .9685835E+08   8030000E+01 -.3390E+05 -.2249E+05   .9999768 -.0068097  .0001880
T  218  8 .9679785E+08   8030000E+01  .1203E+06  .1327E+05   .9999942  .0033535 -.0005694
T  219  8 .9714112E+08   8030000E+01 -.1606E+05 -.2639E+06   .9999752  .0027945 -.0064708
T  220  8 .9688493E+08   8030000E+01  .2219E+06  .5371E+05   .9999980  .0019885  .0002269
T  221  8 .9680243E+08   8030000E+01  .2069E+05  .2667E+05   .9999954 -.0024389 -.0018212
T  222  8 .9674973E+08   8030000E+01 -.1832E+06 -.4816E+05   .9999758 -.0064199 -.0026840
T  223  8 .9682930E+08   8030000E+01  .1432E+05  .3978E+05   .9999959 -.0026595  .0010256
T  224  8 .9679888E+08   8030000E+01  .3427E+05 -.1205E+06   .9999971  .0001415 -.0023836
T  225  8 .9665909E+08   8030000E+01  .2250E+05  .4698E+05   .9999966 -.0001977  .0026048
T  226  8 .9654481E+08   8030000E+01 -.1069E+06 -.4669E+05   .9999821 -.0048297  .0035311
T  227  8 .9684418E+08   8030000E+01 -.8301E+05  .8673E+05   .9999993 -.0012056  .0001110
T  228  8 .9687431E+08   8030000E+01  .2956E+05  .1297E+06   .9999998 -.0004043  .0005204
T  229  8 .9681055E+08   8030000E+01  .4329E+06 -.7557E+05   .9999696  .0068561  .0037072
T  230  8 .9687594E+08   8030000E+01  .3357E+05  .6219E+05   .9999998 -.0005568 -.0000902
T  231  8 .9675145E+08   8030000E+01  .1265E+06 -.5761E+05   .9999949 -.0024092 -.0020749
T  232  8 .9671358E+08   8030000E+01  .5201E+04 -.3144E+05   .9999982  .0005911 -.0018062
T  233  8 .9682212E+08   8030000E+01  .2299E+05 -.1599E+06   .9999991  .0012024 -.0005240
T  234  8 .9657713E+08   8030000E+01  .2524E+06  .1231E+06   .9999925  .0032876  .0020652
T  235  8 .9685482E+08   8030000E+01 -.1568E+06  .1874E+05   .9999801 -.0059384 -.0021309
T  236  8 .9680253E+08   8030000E+01 -.1668E+06  .8656E+05   .9999986  .0015327  .0006725
T  237  8 .9698644E+08   8030000E+01  .3626E+05 -.2863E+05   .9999969 -.0018765  .0016429
T  238  8 .9664838E+08   8030000E+01  .2277E+05  .1362E+06   .9999997 -.0007073 -.0001087
T  239  8 .9684490E+08   8030000E+01  .1470E+06 -.2742E+05   .9999959 -.0008707  .0027231
T  240  8 .9684978E+08   8030000E+01  .4947E+05 -.9668E+05   .9999932  .0034174  .0013867
T  241  8 .9664722E+08   8030000E+01  .1019E+06 -.7895E+05   .9999831 -.0003157 -.0058062
T  242  8 .9661051E+08   8030000E+01 -.1022E+06 -.1179E+06   .9999529 -.0052180 -.0081789
T  243  8 .9686912E+08   8030000E+01  .1271E+06 -.7252E+05   .9999965  .0026315  .0002606
T  244  8 .9668299E+08   8030000E+01  .2177E+06  .3348E+06   .9999959  .0005491  .0028270
T  245  8 .9713481E+08   8030000E+01  .3167E+04  .1959E+06   .9999928 -.0019753  .0032535
T  246  8 .9688735E+08   8030000E+01 -.6462E+05  .1009E+06   .9999960  .0011218  .0025840
T  247  8 .9662881E+08   8030000E+01  .1911E+06 -.2740E+05   .9999925  .0013308  .0036271
T  248  8 .9659613E+08   8030000E+01  .2533E+05 -.1352E+06   .9999933 -.0013013 -.0034315
T  249  8 .9670290E+08   8030000E+01  .1998E+05  .1478E+05   .9999982 -.0000509  .0019054
T  250  8 .9699128E+08   8030000E+01  .2067E+06  .5820E+05   .9999853  .0049930  .0021012
T  251  8 .9709188E+08   8030000E+01 -.1674E+06 -.8007E+05   .9999986  .0000341 -.0016783
T  252  8 .9653415E+08   8030000E+01  .1864E+05  .1149E+06   .9999978 -.0003562  .0020779
T  253  8 .9676202E+08   8030000E+01 -.8325E+03 -.1938E+05   .9999959 -.0015951  .0023802
